timestamp_ms,datetime_utc,open,high,low,close,volume
1770159600000,2026-02-03T23:00:00Z,25289.1,25335.4,25257.4,25319.9,6174
1770163200000,2026-02-04T00:00:00Z,25321.6,25329.4,25270.9,25270.9,10378
1770166800000,2026-02-04T01:00:00Z,25270.6,25348.9,25270.6,25333.9,10960
1770170400000,2026-02-04T02:00:00Z,25333.4,25367.9,25294.6,25307.4,10212
1770174000000,2026-02-04T03:00:00Z,25307.1,25345.5,25297.4,25328.1,9428
1770177600000,2026-02-04T04:00:00Z,25328.6,25342.5,25311.7,25327.7,7548
1770181200000,2026-02-04T05:00:00Z,25328.2,25337.4,25303.5,25337.4,7886
1770184800000,2026-02-04T06:00:00Z,25337.0,25383.5,25330.2,25364.9,8446
1770188400000,2026-02-04T07:00:00Z,25365.1,25408.1,25363.1,25396.1,7092
1770192000000,2026-02-04T08:00:00Z,25397.3,25404.0,25296.1,25320.7,11872
1770195600000,2026-02-04T09:00:00Z,25322.8,25343.5,25251.7,25297.5,11780
1770199200000,2026-02-04T10:00:00Z,25294.2,25360.3,25290.3,25344.2,10140
1770202800000,2026-02-04T11:00:00Z,25344.5,25377.6,25331.0,25369.3,9966
1770206400000,2026-02-04T12:00:00Z,25370.3,25385.1,25292.2,25300.7,10626
1770210000000,2026-02-04T13:00:00Z,25300.1,25311.2,25237.8,25252.8,11692
1770213600000,2026-02-04T14:00:00Z,25250.2,25282.3,25081.6,25090.7,14100
1770217200000,2026-02-04T15:00:00Z,25075.7,25198.1,25003.7,25045.2,15634
1770220800000,2026-02-04T16:00:00Z,25047.4,25062.5,24823.0,24930.1,14928
1770224400000,2026-02-04T17:00:00Z,24928.4,24950.2,24679.1,24767.7,14788
1770228000000,2026-02-04T18:00:00Z,24768.5,24853.2,24714.2,24818.6,14710
1770231600000,2026-02-04T19:00:00Z,24817.2,25010.0,24759.4,25000.5,14668
1770235200000,2026-02-04T20:00:00Z,25000.0,25011.1,24874.5,24894.7,13690
