timestamp_ms,datetime_utc,open,high,low,close,volume
1765756800000,2025-12-15T00:00:00Z,25183.3,25230.8,25177.5,25224.1,7578
1765760400000,2025-12-15T01:00:00Z,25224.5,25254.1,25211.3,25252.6,8312
1765764000000,2025-12-15T02:00:00Z,25252.5,25272.9,25243.9,25250.6,6908
1765767600000,2025-12-15T03:00:00Z,25250.9,25262.0,25234.8,25244.5,6264
1765771200000,2025-12-15T04:00:00Z,25245.0,25264.6,25223.6,25258.4,5754
1765774800000,2025-12-15T05:00:00Z,25258.5,25271.8,25244.6,25267.0,5864
1765778400000,2025-12-15T06:00:00Z,25265.6,25268.5,25239.0,25262.6,6270
1765782000000,2025-12-15T07:00:00Z,25262.8,25271.6,25227.1,25242.1,6815
1765785600000,2025-12-15T08:00:00Z,25242.5,25280.9,25220.7,25274.9,9288
1765789200000,2025-12-15T09:00:00Z,25274.4,25322.7,25264.0,25314.7,7994
1765792800000,2025-12-15T10:00:00Z,25314.9,25332.0,25307.1,25326.1,6534
1765796400000,2025-12-15T11:00:00Z,25326.0,25346.9,25317.9,25344.6,5620
1765800000000,2025-12-15T12:00:00Z,25343.2,25350.4,25314.1,25341.6,6952
1765803600000,2025-12-15T13:00:00Z,25341.5,25372.7,25326.6,25370.0,7228
1765807200000,2025-12-15T14:00:00Z,25369.7,25396.7,25204.5,25214.4,11954
1765810800000,2025-12-15T15:00:00Z,25215.4,25224.3,25024.9,25143.1,14864
1765814400000,2025-12-15T16:00:00Z,25144.6,25255.8,25109.1,25151.9,14048
1765818000000,2025-12-15T17:00:00Z,25153.0,25176.6,25074.3,25120.9,13474
1765821600000,2025-12-15T18:00:00Z,25120.6,25158.4,25070.8,25142.5,13144
1765825200000,2025-12-15T19:00:00Z,25142.1,25171.1,25097.9,25140.1,12576
1765828800000,2025-12-15T20:00:00Z,25139.9,25146.3,25073.0,25073.8,12322
1765832400000,2025-12-15T21:00:00Z,25073.3,25096.4,25067.4,25087.1,6724
1765839600000,2025-12-15T23:00:00Z,25101.6,25114.5,25032.2,25051.1,6828
1765843200000,2025-12-16T00:00:00Z,25051.7,25060.7,24986.0,24996.6,10462
1765846800000,2025-12-16T01:00:00Z,24997.5,25006.2,24857.8,24896.0,11358
1765850400000,2025-12-16T02:00:00Z,24895.7,24930.7,24870.3,24894.7,10560
1765854000000,2025-12-16T03:00:00Z,24894.2,24913.0,24848.2,24905.2,9038
1765857600000,2025-12-16T04:00:00Z,24904.5,24919.5,24866.3,24908.0,8268
1765861200000,2025-12-16T05:00:00Z,24907.8,24909.3,24850.6,24859.0,8484
1765864800000,2025-12-16T06:00:00Z,24860.6,24880.7,24850.3,24877.0,7638
1765868400000,2025-12-16T07:00:00Z,24877.6,24891.0,24820.8,24871.2,8202
1765872000000,2025-12-16T08:00:00Z,24871.8,24956.4,24870.6,24948.3,9944
1765875600000,2025-12-16T09:00:00Z,24944.8,24976.2,24912.2,24928.2,8934
1765879200000,2025-12-16T10:00:00Z,24928.3,25017.6,24913.4,24990.9,8510
1765882800000,2025-12-16T11:00:00Z,24990.8,25038.9,24981.3,25038.9,7788
1765886400000,2025-12-16T12:00:00Z,25036.4,25067.2,25026.3,25042.6,8524
1765890000000,2025-12-16T13:00:00Z,25041.6,25126.4,24987.2,25001.7,10868
1765893600000,2025-12-16T14:00:00Z,24999.1,25146.0,24955.7,25140.7,13450
1765897200000,2025-12-16T15:00:00Z,25142.2,25155.3,24929.5,25072.0,14744
1765900800000,2025-12-16T16:00:00Z,25071.6,25093.2,24964.8,25084.6,14032
1765904400000,2025-12-16T17:00:00Z,25085.8,25103.8,24944.3,24952.2,13586
1765908000000,2025-12-16T18:00:00Z,24949.3,25097.2,24926.3,25066.2,13612
1765911600000,2025-12-16T19:00:00Z,25065.5,25101.6,24978.3,25071.0,13296
1765915200000,2025-12-16T20:00:00Z,25069.5,25194.7,25065.5,25126.2,13026
1765918800000,2025-12-16T21:00:00Z,25124.7,25125.7,25061.1,25077.7,7506
1765926000000,2025-12-16T23:00:00Z,25104.6,25116.3,25050.8,25071.4,5126
1765929600000,2025-12-17T00:00:00Z,25071.7,25082.7,25022.8,25059.7,10102
1765933200000,2025-12-17T01:00:00Z,25063.4,25113.7,25063.4,25112.7,10074
1765936800000,2025-12-17T02:00:00Z,25111.8,25129.7,25084.8,25117.9,8678
1765940400000,2025-12-17T03:00:00Z,25118.7,25134.4,25096.9,25104.7,7264
1765944000000,2025-12-17T04:00:00Z,25106.1,25120.9,25066.6,25069.4,7134
1765947600000,2025-12-17T05:00:00Z,25069.9,25112.2,25047.2,25107.7,7894
1765951200000,2025-12-17T06:00:00Z,25106.8,25168.3,25106.8,25148.7,7484
1765954800000,2025-12-17T07:00:00Z,25149.9,25187.5,25136.8,25167.9,7648
1765958400000,2025-12-17T08:00:00Z,25167.2,25191.4,25143.5,25170.7,9620
1765962000000,2025-12-17T09:00:00Z,25168.8,25225.0,25158.0,25219.2,8968
1765965600000,2025-12-17T10:00:00Z,25217.7,25246.0,25210.8,25238.0,7996
1765969200000,2025-12-17T11:00:00Z,25237.5,25253.9,25222.7,25250.4,7694
1765972800000,2025-12-17T12:00:00Z,25247.3,25262.8,25229.2,25242.3,7400
1765976400000,2025-12-17T13:00:00Z,25242.0,25251.7,25154.8,25220.3,10120
1765980000000,2025-12-17T14:00:00Z,25219.7,25234.9,25001.7,25089.3,13084
1765983600000,2025-12-17T15:00:00Z,25089.4,25100.7,24789.6,24815.7,14818
1765987200000,2025-12-17T16:00:00Z,24807.9,24877.1,24740.7,24790.7,14432
1765990800000,2025-12-17T17:00:00Z,24790.6,24840.1,24738.7,24777.1,13930
1765994400000,2025-12-17T18:00:00Z,24778.8,24833.2,24690.1,24712.6,13278
1765998000000,2025-12-17T19:00:00Z,24713.8,24740.4,24678.3,24730.1,12826
1766001600000,2025-12-17T20:00:00Z,24730.8,24738.3,24644.3,24647.9,12914
1766005200000,2025-12-17T21:00:00Z,24646.2,24750.6,24646.2,24715.1,9002
1766012400000,2025-12-17T23:00:00Z,24747.8,24756.7,24684.5,24690.7,6808
1766016000000,2025-12-18T00:00:00Z,24692.3,24756.0,24660.2,24745.8,10290
1766019600000,2025-12-18T01:00:00Z,24745.5,24754.8,24709.7,24720.3,10192
1766023200000,2025-12-18T02:00:00Z,24726.5,24769.3,24714.8,24727.3,9110
1766026800000,2025-12-18T03:00:00Z,24727.1,24730.5,24661.3,24699.0,8432
1766030400000,2025-12-18T04:00:00Z,24700.8,24749.2,24697.2,24746.6,6986
1766034000000,2025-12-18T05:00:00Z,24744.3,24752.8,24724.0,24743.7,7354
1766037600000,2025-12-18T06:00:00Z,24743.6,24749.5,24712.6,24741.6,6874
1766041200000,2025-12-18T07:00:00Z,24742.0,24798.4,24740.5,24789.8,7276
1766044800000,2025-12-18T08:00:00Z,24789.4,24831.4,24767.1,24813.4,9600
1766048400000,2025-12-18T09:00:00Z,24813.2,24855.7,24789.6,24854.4,8340
1766052000000,2025-12-18T10:00:00Z,24855.4,24856.8,24823.8,24837.7,6684
1766055600000,2025-12-18T11:00:00Z,24837.8,24862.1,24832.6,24858.9,6592
1766059200000,2025-12-18T12:00:00Z,24858.1,24872.9,24843.8,24853.7,7736
1766062800000,2025-12-18T13:00:00Z,24853.2,25021.3,24823.3,24982.2,10802
1766066400000,2025-12-18T14:00:00Z,24981.2,25087.7,24920.2,25036.2,13420
1766070000000,2025-12-18T15:00:00Z,25039.5,25165.5,24934.3,25123.8,14594
1766073600000,2025-12-18T16:00:00Z,25124.8,25169.3,25102.8,25144.8,13444
1766077200000,2025-12-18T17:00:00Z,25144.1,25144.1,24944.3,25113.7,14272
1766080800000,2025-12-18T18:00:00Z,25113.8,25160.6,25076.5,25097.1,12932
1766084400000,2025-12-18T19:00:00Z,25097.5,25097.8,24953.3,24968.3,13798
1766088000000,2025-12-18T20:00:00Z,24967.6,25100.7,24951.3,25011.1,13532
1766091600000,2025-12-18T21:00:00Z,25010.6,25015.0,24955.1,24977.0,7518
1766098800000,2025-12-18T23:00:00Z,24998.7,25017.6,24970.6,25017.1,6448
1766102400000,2025-12-19T00:00:00Z,25018.4,25026.4,24981.9,25004.6,8688
1766106000000,2025-12-19T01:00:00Z,25004.2,25037.0,24972.7,25027.2,9046
1766109600000,2025-12-19T02:00:00Z,25026.5,25047.1,25010.5,25012.2,7610
1766113200000,2025-12-19T03:00:00Z,25012.5,25081.9,24997.7,25067.0,9030
1766116800000,2025-12-19T04:00:00Z,25067.7,25078.1,25047.5,25066.1,7320
1766120400000,2025-12-19T05:00:00Z,25066.0,25073.2,25043.0,25051.6,7124
1766124000000,2025-12-19T06:00:00Z,25051.7,25065.4,25027.6,25059.0,7346
1766127600000,2025-12-19T07:00:00Z,25059.2,25132.5,25059.2,25110.2,7776
1766131200000,2025-12-19T08:00:00Z,25108.5,25148.2,25102.0,25131.3,9582
1766134800000,2025-12-19T09:00:00Z,25131.2,25153.1,25117.0,25144.5,8198
1766138400000,2025-12-19T10:00:00Z,25144.3,25144.8,25115.6,25121.2,7820
1766142000000,2025-12-19T11:00:00Z,25119.3,25125.1,25078.2,25101.2,8014
1766145600000,2025-12-19T12:00:00Z,25102.1,25117.3,25040.1,25041.3,8860
1766149200000,2025-12-19T13:00:00Z,25041.8,25099.8,25035.0,25083.3,9060
1766152800000,2025-12-19T14:00:00Z,25084.0,25333.5,25059.5,25320.2,13034
1766156400000,2025-12-19T15:00:00Z,25322.1,25359.4,25226.5,25244.2,14302
1766160000000,2025-12-19T16:00:00Z,25244.0,25325.5,25221.0,25266.5,13206
1766163600000,2025-12-19T17:00:00Z,25266.1,25357.5,25264.4,25338.7,11572
1766167200000,2025-12-19T18:00:00Z,25338.2,25352.5,25305.2,25312.9,10518
1766170800000,2025-12-19T19:00:00Z,25311.9,25349.9,25311.7,25330.0,9588
1766174400000,2025-12-19T20:00:00Z,25329.0,25352.7,25311.2,25341.7,11168
1766178000000,2025-12-19T21:00:00Z,25342.0,25357.7,25328.2,25352.9,6090
1766358000000,2025-12-21T23:00:00Z,25419.4,25441.9,25399.2,25436.9,6712
1766361600000,2025-12-22T00:00:00Z,25436.3,25448.3,25412.7,25422.4,7618
1766365200000,2025-12-22T01:00:00Z,25421.9,25464.2,25421.5,25455.9,6854
1766368800000,2025-12-22T02:00:00Z,25455.7,25465.3,25448.0,25463.2,4910
1766372400000,2025-12-22T03:00:00Z,25463.4,25466.3,25441.2,25446.2,4450
1766376000000,2025-12-22T04:00:00Z,25446.3,25457.4,25439.7,25447.9,3804
1766379600000,2025-12-22T05:00:00Z,25448.0,25449.8,25429.8,25441.3,4246
1766383200000,2025-12-22T06:00:00Z,25441.9,25465.9,25441.9,25457.2,3954
1766386800000,2025-12-22T07:00:00Z,25457.5,25477.9,25456.4,25469.8,4487
1766390400000,2025-12-22T08:00:00Z,25470.8,25484.0,25448.8,25455.8,6874
1766394000000,2025-12-22T09:00:00Z,25454.6,25492.3,25451.1,25479.6,6548
1766397600000,2025-12-22T10:00:00Z,25479.8,25487.9,25474.1,25474.8,4836
1766401200000,2025-12-22T11:00:00Z,25474.5,25486.5,25466.1,25466.8,4900
1766404800000,2025-12-22T12:00:00Z,25467.3,25505.9,25465.0,25503.6,6210
1766408400000,2025-12-22T13:00:00Z,25504.5,25524.0,25498.5,25520.3,6680
1766412000000,2025-12-22T14:00:00Z,25520.1,25561.5,25440.4,25514.2,11784
1766415600000,2025-12-22T15:00:00Z,25515.3,25521.8,25399.0,25441.5,13864
1766419200000,2025-12-22T16:00:00Z,25442.8,25488.5,25441.0,25481.8,11204
1766422800000,2025-12-22T17:00:00Z,25482.5,25493.4,25454.9,25488.8,9920
1766426400000,2025-12-22T18:00:00Z,25489.0,25489.5,25441.7,25456.5,9610
1766430000000,2025-12-22T19:00:00Z,25457.0,25479.5,25444.0,25458.3,9248
1766433600000,2025-12-22T20:00:00Z,25459.5,25468.8,25447.7,25456.3,9540
1766437200000,2025-12-22T21:00:00Z,25457.3,25473.2,25457.3,25467.0,3430
1766444400000,2025-12-22T23:00:00Z,25473.3,25492.3,25471.5,25484.2,4498
1766448000000,2025-12-23T00:00:00Z,25484.9,25493.5,25479.3,25492.8,5268
1766451600000,2025-12-23T01:00:00Z,25492.5,25500.0,25466.8,25481.0,6226
1766455200000,2025-12-23T02:00:00Z,25481.3,25508.7,25479.8,25493.4,5330
1766458800000,2025-12-23T03:00:00Z,25493.5,25501.5,25479.0,25482.5,4550
1766462400000,2025-12-23T04:00:00Z,25482.0,25483.4,25453.9,25459.2,4732
1766466000000,2025-12-23T05:00:00Z,25458.9,25468.8,25448.5,25448.5,4662
1766469600000,2025-12-23T06:00:00Z,25448.0,25451.3,25424.3,25437.8,4772
1766473200000,2025-12-23T07:00:00Z,25438.3,25449.6,25428.9,25442.3,4736
1766476800000,2025-12-23T08:00:00Z,25441.1,25477.6,25436.4,25460.9,6516
1766480400000,2025-12-23T09:00:00Z,25460.1,25498.8,25459.6,25489.4,5354
1766484000000,2025-12-23T10:00:00Z,25489.6,25495.3,25469.6,25477.6,4818
1766487600000,2025-12-23T11:00:00Z,25477.1,25480.1,25457.6,25464.4,4884
1766491200000,2025-12-23T12:00:00Z,25464.5,25471.6,25431.9,25455.1,6232
1766494800000,2025-12-23T13:00:00Z,25455.4,25456.9,25379.4,25390.8,8198
1766498400000,2025-12-23T14:00:00Z,25389.6,25521.7,25380.4,25463.9,12140
1766502000000,2025-12-23T15:00:00Z,25462.4,25511.2,25400.0,25501.7,12862
1766505600000,2025-12-23T16:00:00Z,25501.9,25547.0,25498.2,25543.9,10602
1766509200000,2025-12-23T17:00:00Z,25544.2,25547.9,25521.7,25525.2,8862
1766512800000,2025-12-23T18:00:00Z,25524.9,25550.7,25522.4,25544.4,8480
1766516400000,2025-12-23T19:00:00Z,25544.2,25570.5,25543.2,25567.7,7788
1766520000000,2025-12-23T20:00:00Z,25567.4,25590.7,25563.9,25580.2,8838
1766523600000,2025-12-23T21:00:00Z,25582.2,25592.9,25573.5,25580.4,4358
1766530800000,2025-12-23T23:00:00Z,25581.0,25592.4,25574.4,25582.8,3950
1766534400000,2025-12-24T00:00:00Z,25582.4,25597.7,25582.0,25589.4,5428
1766538000000,2025-12-24T01:00:00Z,25589.7,25595.4,25576.0,25580.9,4358
1766541600000,2025-12-24T02:00:00Z,25580.3,25585.4,25556.7,25566.9,3964
1766545200000,2025-12-24T03:00:00Z,25567.0,25575.9,25560.0,25569.9,3668
1766548800000,2025-12-24T04:00:00Z,25569.8,25575.4,25553.8,25554.2,2784
1766552400000,2025-12-24T05:00:00Z,25554.4,25571.4,25551.2,25564.2,3134
1766556000000,2025-12-24T06:00:00Z,25564.5,25573.4,25563.8,25566.4,2432
1766559600000,2025-12-24T07:00:00Z,25566.3,25567.9,25557.9,25561.6,2072
1766563200000,2025-12-24T08:00:00Z,25561.9,25570.1,25560.4,25562.9,2756
1766566800000,2025-12-24T09:00:00Z,25563.6,25580.1,25556.8,25572.5,2640
1766570400000,2025-12-24T10:00:00Z,25571.8,25572.1,25560.8,25566.3,2428
1766574000000,2025-12-24T11:00:00Z,25566.4,25574.3,25559.1,25565.5,2210
1766577600000,2025-12-24T12:00:00Z,25566.0,25590.8,25562.3,25589.5,3258
1766581200000,2025-12-24T13:00:00Z,25587.8,25604.9,25574.3,25596.0,4952
1766584800000,2025-12-24T14:00:00Z,25595.9,25600.6,25557.6,25583.5,9924
1766588400000,2025-12-24T15:00:00Z,25582.8,25613.8,25578.0,25602.3,10280
1766592000000,2025-12-24T16:00:00Z,25602.5,25658.3,25601.8,25649.8,8980
1766595600000,2025-12-24T17:00:00Z,25650.2,25665.0,25637.9,25652.0,8954
1766599200000,2025-12-24T18:00:00Z,25651.7,25655.0,25626.2,25638.4,2498
1766703600000,2025-12-25T23:00:00Z,25653.7,25677.0,25646.3,25667.3,5044
1766707200000,2025-12-26T00:00:00Z,25667.0,25689.4,25666.4,25682.9,4868
1766710800000,2025-12-26T01:00:00Z,25683.2,25695.8,25663.0,25669.2,5226
1766714400000,2025-12-26T02:00:00Z,25669.0,25679.2,25663.8,25675.8,3378
1766718000000,2025-12-26T03:00:00Z,25675.9,25682.2,25661.2,25662.2,2866
1766721600000,2025-12-26T04:00:00Z,25661.7,25663.5,25654.3,25658.8,2476
1766725200000,2025-12-26T05:00:00Z,25658.4,25667.9,25651.7,25655.3,2750
1766728800000,2025-12-26T06:00:00Z,25655.2,25660.0,25647.8,25650.9,3230
1766732400000,2025-12-26T07:00:00Z,25651.2,25652.5,25629.5,25639.4,3450
1766736000000,2025-12-26T08:00:00Z,25637.0,25641.8,25623.0,25636.9,3680
1766739600000,2025-12-26T09:00:00Z,25636.8,25657.5,25635.5,25655.8,3208
