timestamp_ms,datetime_utc,open,high,low,close,volume
1770940800000,2026-02-13T00:00:00Z,24739.8,24780.1,24626.6,24647.8,13096
1770944400000,2026-02-13T01:00:00Z,24650.6,24737.5,24650.6,24704.3,12986
1770948000000,2026-02-13T02:00:00Z,24710.3,24748.0,24706.2,24719.3,10960
1770951600000,2026-02-13T03:00:00Z,24720.0,24736.8,24662.2,24666.5,10398
1770955200000,2026-02-13T04:00:00Z,24666.6,24718.3,24662.0,24674.7,9904
1770958800000,2026-02-13T05:00:00Z,24673.5,24687.7,24609.2,24628.7,11904
1770962400000,2026-02-13T06:00:00Z,24628.8,24647.3,24560.3,24630.2,11990
1770966000000,2026-02-13T07:00:00Z,24630.8,24679.2,24628.2,24663.9,10194
1770969600000,2026-02-13T08:00:00Z,24662.8,24699.9,24591.6,24691.1,13560
1770973200000,2026-02-13T09:00:00Z,24692.3,24724.6,24648.2,24690.8,12112
1770976800000,2026-02-13T10:00:00Z,24689.2,24715.7,24644.4,24645.6,11230
1770980400000,2026-02-13T11:00:00Z,24646.3,24654.9,24542.7,24638.1,13460
1770984000000,2026-02-13T12:00:00Z,24636.1,24659.1,24586.4,24611.4,13078
1770987600000,2026-02-13T13:00:00Z,24610.2,24737.8,24539.3,24698.2,14625
1770991200000,2026-02-13T14:00:00Z,24697.8,24765.8,24496.7,24614.8,14712
1770994800000,2026-02-13T15:00:00Z,24615.1,24844.2,24611.7,24727.5,15162
1770998400000,2026-02-13T16:00:00Z,24732.2,24849.6,24680.0,24811.7,15092
1771002000000,2026-02-13T17:00:00Z,24812.6,24909.8,24800.7,24855.0,14748
1771005600000,2026-02-13T18:00:00Z,24854.8,24911.7,24818.3,24857.0,14684
1771009200000,2026-02-13T19:00:00Z,24856.1,24884.8,24766.6,24770.3,14684
1771012800000,2026-02-13T20:00:00Z,24770.6,24806.1,24648.8,24722.0,14982
1771016400000,2026-02-13T21:00:00Z,24724.1,24744.0,24689.1,24696.7,8620
1771196400000,2026-02-15T23:00:00Z,24748.0,24764.2,24680.9,24764.2,8570
1771200000000,2026-02-16T00:00:00Z,24762.5,24774.9,24736.9,24760.8,9724
1771203600000,2026-02-16T01:00:00Z,24760.5,24794.9,24749.3,24786.2,8392
1771207200000,2026-02-16T02:00:00Z,24786.3,24798.0,24753.7,24757.5,8240
1771210800000,2026-02-16T03:00:00Z,24757.7,24762.0,24734.7,24749.7,7474
1771214400000,2026-02-16T04:00:00Z,24749.8,24766.4,24745.5,24751.7,6680
1771218000000,2026-02-16T05:00:00Z,24751.8,24753.9,24721.2,24736.8,6258
1771221600000,2026-02-16T06:00:00Z,24737.7,24753.0,24720.2,24749.8,6462
1771225200000,2026-02-16T07:00:00Z,24749.5,24799.1,24747.8,24787.1,6988
1771228800000,2026-02-16T08:00:00Z,24789.8,24829.4,24767.3,24821.4,10660
1771232400000,2026-02-16T09:00:00Z,24821.1,24847.8,24814.3,24836.3,7874
1771236000000,2026-02-16T10:00:00Z,24836.1,24838.1,24795.4,24804.1,7692
1771239600000,2026-02-16T11:00:00Z,24803.9,24804.5,24768.3,24788.8,7554
1771243200000,2026-02-16T12:00:00Z,24788.9,24806.5,24774.8,24795.8,8392
1771246800000,2026-02-16T13:00:00Z,24796.1,24801.3,24770.5,24770.5,9182
1771250400000,2026-02-16T14:00:00Z,24770.8,24770.9,24619.2,24694.3,13320
1771254000000,2026-02-16T15:00:00Z,24696.3,24723.5,24606.2,24618.9,13252
1771257600000,2026-02-16T16:00:00Z,24621.5,24679.3,24597.7,24654.9,12592
1771261200000,2026-02-16T17:00:00Z,24654.7,24695.5,24639.9,24671.4,10226
1771282800000,2026-02-16T23:00:00Z,24693.8,24769.3,24667.9,24745.1,7506
1771286400000,2026-02-17T00:00:00Z,24747.4,24762.6,24706.9,24716.4,10460
1771290000000,2026-02-17T01:00:00Z,24716.1,24752.3,24579.4,24595.4,10602
1771293600000,2026-02-17T02:00:00Z,24591.5,24612.6,24546.1,24591.0,10642
1771297200000,2026-02-17T03:00:00Z,24590.4,24592.9,24504.0,24538.0,10392
1771300800000,2026-02-17T04:00:00Z,24538.1,24557.4,24522.1,24550.5,8132
1771304400000,2026-02-17T05:00:00Z,24551.1,24553.6,24487.1,24510.5,9324
1771308000000,2026-02-17T06:00:00Z,24510.4,24568.6,24510.4,24557.3,7434
1771311600000,2026-02-17T07:00:00Z,24557.4,24591.6,24512.9,24588.0,8568
1771315200000,2026-02-17T08:00:00Z,24588.4,24654.2,24553.6,24568.6,12150
1771318800000,2026-02-17T09:00:00Z,24571.6,24623.6,24564.6,24614.6,10536
1771322400000,2026-02-17T10:00:00Z,24615.6,24625.9,24519.1,24535.1,9892
1771326000000,2026-02-17T11:00:00Z,24534.1,24564.4,24501.0,24551.6,10294
1771329600000,2026-02-17T12:00:00Z,24552.0,24594.7,24506.0,24513.2,11672
1771333200000,2026-02-17T13:00:00Z,24513.1,24630.5,24447.1,24540.7,13368
1771336800000,2026-02-17T14:00:00Z,24540.6,24742.5,24404.4,24412.6,14272
1771340400000,2026-02-17T15:00:00Z,24405.6,24568.3,24378.3,24529.1,15220
1771344000000,2026-02-17T16:00:00Z,24529.0,24723.3,24523.0,24687.8,15052
1771347600000,2026-02-17T17:00:00Z,24688.6,24693.4,24537.3,24625.8,15090
1771351200000,2026-02-17T18:00:00Z,24626.3,24800.5,24578.6,24773.3,14840
1771354800000,2026-02-17T19:00:00Z,24773.6,24817.5,24736.5,24743.0,14806
1771358400000,2026-02-17T20:00:00Z,24741.0,24769.6,24664.6,24704.4,14480
1771362000000,2026-02-17T21:00:00Z,24709.0,24746.4,24683.4,24700.6,9938
1771369200000,2026-02-17T23:00:00Z,24711.8,24711.8,24633.6,24641.3,8482
1771372800000,2026-02-18T00:00:00Z,24641.6,24685.8,24639.5,24657.8,9434
1771376400000,2026-02-18T01:00:00Z,24656.4,24677.1,24640.6,24675.6,9010
1771380000000,2026-02-18T02:00:00Z,24675.3,24701.4,24666.8,24688.8,7260
1771383600000,2026-02-18T03:00:00Z,24689.0,24729.6,24667.5,24724.6,7282
1771387200000,2026-02-18T04:00:00Z,24724.5,24770.8,24715.0,24767.1,7424
1771390800000,2026-02-18T05:00:00Z,24766.9,24775.3,24751.5,24756.1,6062
1771394400000,2026-02-18T06:00:00Z,24756.5,24777.0,24740.3,24754.6,7324
1771398000000,2026-02-18T07:00:00Z,24751.8,24773.0,24733.6,24765.0,7470
1771401600000,2026-02-18T08:00:00Z,24766.5,24846.5,24764.7,24835.0,10602
1771405200000,2026-02-18T09:00:00Z,24834.9,24872.2,24830.6,24840.6,9732
1771408800000,2026-02-18T10:00:00Z,24840.5,24870.7,24839.4,24852.7,8322
1771412400000,2026-02-18T11:00:00Z,24853.1,24858.5,24821.4,24826.5,8404
1771416000000,2026-02-18T12:00:00Z,24827.6,24892.4,24775.7,24821.1,12058
1771419600000,2026-02-18T13:00:00Z,24821.4,24851.2,24748.4,24759.0,11870
1771423200000,2026-02-18T14:00:00Z,24759.6,24888.9,24685.2,24874.6,13746
1771426800000,2026-02-18T15:00:00Z,24877.0,25029.9,24869.3,25017.8,14728
1771430400000,2026-02-18T16:00:00Z,25018.4,25047.3,24989.0,24992.5,13818
1771434000000,2026-02-18T17:00:00Z,24993.8,25059.3,24990.5,25029.5,13016
1771437600000,2026-02-18T18:00:00Z,25028.8,25058.4,24913.4,24961.3,13916
1771441200000,2026-02-18T19:00:00Z,24956.1,24966.1,24794.0,24814.8,14632
1771444800000,2026-02-18T20:00:00Z,24816.3,24928.5,24787.5,24891.5,14260
1771448400000,2026-02-18T21:00:00Z,24888.5,24897.1,24857.6,24867.9,7630
1771455600000,2026-02-18T23:00:00Z,24877.3,24924.9,24877.3,24894.9,7508
1771459200000,2026-02-19T00:00:00Z,24898.6,24903.3,24848.2,24877.8,9830
