timestamp_ms,datetime_utc,open,high,low,close,volume
1780675200000,2026-06-05T16:00:00Z,29624.4,29625.6,29353.0,29454.9,13550
1780678800000,2026-06-05T17:00:00Z,29456.9,29470.3,29329.0,29435.6,13412
1780682400000,2026-06-05T18:00:00Z,29437.0,29441.9,29067.4,29157.8,13496
1780686000000,2026-06-05T19:00:00Z,29155.8,29175.9,28941.5,28980.5,13746
1780689600000,2026-06-05T20:00:00Z,28986.3,29007.4,28747.0,28815.9,11978
1780869600000,2026-06-07T22:00:00Z,28885.1,28996.8,28797.3,28867.0,12608
1780873200000,2026-06-07T23:00:00Z,28867.1,29076.8,28867.1,29060.8,11988
1780876800000,2026-06-08T00:00:00Z,29056.3,29260.5,29034.6,29191.3,12908
1780880400000,2026-06-08T01:00:00Z,29193.6,29208.8,29000.3,29131.4,13516
1780884000000,2026-06-08T02:00:00Z,29135.3,29216.9,29079.6,29184.4,12922
1780887600000,2026-06-08T03:00:00Z,29187.8,29205.5,29149.6,29185.8,12074
1780891200000,2026-06-08T04:00:00Z,29185.6,29196.0,29063.1,29067.3,12226
1780894800000,2026-06-08T05:00:00Z,29064.3,29112.9,28946.9,28989.8,12932
1780898400000,2026-06-08T06:00:00Z,28990.6,29124.2,28975.5,29075.7,12798
1780902000000,2026-06-08T07:00:00Z,29075.6,29254.1,29057.9,29230.6,12616
1780905600000,2026-06-08T08:00:00Z,29230.4,29240.5,29132.1,29151.1,12560
1780909200000,2026-06-08T09:00:00Z,29151.4,29222.1,29120.2,29213.2,11660
1780912800000,2026-06-08T10:00:00Z,29214.1,29246.7,29150.4,29216.1,11246
1780916400000,2026-06-08T11:00:00Z,29215.5,29411.5,29188.0,29348.9,12322
1780920000000,2026-06-08T12:00:00Z,29348.4,29480.7,29340.6,29459.2,12240
1780923600000,2026-06-08T13:00:00Z,29459.5,29577.7,29316.8,29323.9,13366
1780927200000,2026-06-08T14:00:00Z,29324.5,29654.1,29307.9,29650.0,13790
1780930800000,2026-06-08T15:00:00Z,29648.9,29716.6,29533.0,29583.9,13442
1780934400000,2026-06-08T16:00:00Z,29585.5,29665.4,29528.6,29554.5,13308
1780938000000,2026-06-08T17:00:00Z,29555.1,29597.3,29460.9,29532.1,13442
1780941600000,2026-06-08T18:00:00Z,29533.6,29591.1,29502.5,29515.9,13028
1780945200000,2026-06-08T19:00:00Z,29516.1,29521.5,29352.4,29427.6,13399
1780948800000,2026-06-08T20:00:00Z,29425.5,29443.0,29375.4,29408.6,10020
1780956000000,2026-06-08T22:00:00Z,29423.9,29443.4,29298.3,29400.9,10176
1780959600000,2026-06-08T23:00:00Z,29402.4,29457.8,29362.1,29402.8,9876
1780963200000,2026-06-09T00:00:00Z,29401.5,29416.5,29281.8,29314.1,13232
1780966800000,2026-06-09T01:00:00Z,29316.4,29522.6,29306.1,29468.5,13130
1780970400000,2026-06-09T02:00:00Z,29469.4,29500.4,29437.4,29490.8,12446
1780974000000,2026-06-09T03:00:00Z,29490.6,29568.6,29477.9,29557.6,11770
1780977600000,2026-06-09T04:00:00Z,29557.9,29607.0,29545.4,29580.5,11034
1780981200000,2026-06-09T05:00:00Z,29581.4,29626.6,29567.1,29610.3,11522
1780984800000,2026-06-09T06:00:00Z,29611.8,29651.2,29578.0,29599.1,11388
1780988400000,2026-06-09T07:00:00Z,29599.0,29665.6,29560.7,29569.7,12022
1780992000000,2026-06-09T08:00:00Z,29570.0,29663.0,29543.5,29618.4,11918
1780995600000,2026-06-09T09:00:00Z,29618.5,29672.7,29613.9,29656.6,9968
1780999200000,2026-06-09T10:00:00Z,29655.1,29675.1,29603.5,29661.1,10230
1781002800000,2026-06-09T11:00:00Z,29661.7,29703.7,29648.4,29657.7,10598
1781006400000,2026-06-09T12:00:00Z,29658.2,29713.0,29629.7,29712.2,11366
1781010000000,2026-06-09T13:00:00Z,29713.2,29822.5,29613.2,29648.3,12996
