datetime,open,high,low,close,volume
2026-08-20T19:05:00Z,29184.9,29194.5,29177.7,29194.5,219
2026-08-20T19:06:00Z,29193.1,29205.4,29191.9,29195.9,220
2026-08-20T19:07:00Z,29196.7,29201.7,29193.3,29196.6,215
2026-08-20T19:08:00Z,29197.7,29205.6,29197.4,29203.9,200
2026-08-20T19:09:00Z,29203.5,29204.6,29199.1,29203.2,212
2026-08-20T19:10:00Z,29203.3,29204.3,29193.0,29193.8,203
2026-08-20T19:11:00Z,29194.8,29195.7,29187.8,29191.3,223
2026-08-20T19:12:00Z,29191.9,29196.0,29189.5,29191.3,214
2026-08-20T19:13:00Z,29191.0,29200.9,29190.9,29197.8,215
2026-08-20T19:14:00Z,29199.1,29206.0,29191.9,29194.4,217
2026-08-20T19:15:00Z,29194.7,29205.5,29194.5,29205.1,208
2026-08-20T19:16:00Z,29204.9,29206.7,29201.9,29202.0,206
2026-08-20T19:17:00Z,29199.5,29199.8,29189.4,29190.1,203
2026-08-20T19:18:00Z,29189.4,29195.1,29188.0,29188.6,203
2026-08-20T19:19:00Z,29189.5,29191.1,29181.1,29183.0,213
2026-08-20T19:20:00Z,29184.5,29188.2,29182.4,29184.6,204
2026-08-20T19:21:00Z,29185.1,29187.9,29181.6,29184.7,199
2026-08-20T19:22:00Z,29185.0,29199.6,29185.0,29199.1,206
2026-08-20T19:23:00Z,29199.4,29207.9,29199.4,29207.3,215
2026-08-20T19:24:00Z,29207.6,29217.3,29205.5,29210.0,218
2026-08-20T19:25:00Z,29209.3,29218.6,29208.5,29215.5,216
2026-08-20T19:26:00Z,29214.7,29217.7,29209.6,29215.8,207
2026-08-20T19:27:00Z,29215.3,29220.3,29213.8,29214.2,204
2026-08-20T19:28:00Z,29214.0,29216.4,29211.3,29216.4,216
2026-08-20T19:29:00Z,29216.6,29218.6,29214.4,29217.2,205
2026-08-20T19:30:00Z,29218.0,29218.3,29207.2,29207.3,213
2026-08-20T19:31:00Z,29205.7,29212.2,29203.8,29212.0,214
2026-08-20T19:32:00Z,29211.6,29219.7,29210.4,29218.9,212
2026-08-20T19:33:00Z,29219.9,29221.6,29212.9,29213.8,218
2026-08-20T19:34:00Z,29213.9,29217.2,29207.3,29217.0,217
2026-08-20T19:35:00Z,29216.9,29222.7,29211.9,29222.7,214
2026-08-20T19:36:00Z,29223.6,29232.6,29219.9,29232.6,215
2026-08-20T19:37:00Z,29232.4,29236.7,29231.0,29231.9,205
2026-08-20T19:38:00Z,29232.1,29239.5,29230.3,29239.5,206
2026-08-20T19:39:00Z,29240.0,29248.1,29239.6,29241.1,215
2026-08-20T19:40:00Z,29241.1,29246.2,29238.0,29240.7,215
2026-08-20T19:41:00Z,29240.2,29245.6,29236.0,29241.9,211
2026-08-20T19:42:00Z,29241.3,29241.8,29227.9,29228.5,217
2026-08-20T19:43:00Z,29227.3,29229.9,29224.0,29224.0,197
2026-08-20T19:44:00Z,29223.8,29224.0,29215.5,29224.0,206
2026-08-20T19:45:00Z,29224.8,29225.4,29209.9,29219.9,227
2026-08-20T19:46:00Z,29218.7,29218.7,29208.0,29208.3,212
