datetime,open,high,low,close,volume
2021-08-23T09:02:00Z,15135.4,15135.4,15133.4,15133.4,132
2021-08-23T09:03:00Z,15133.7,15135.6,15133.3,15134.7,100
2021-08-23T09:04:00Z,15134.9,15136.7,15134.1,15134.8,112
2021-08-23T09:05:00Z,15134.7,15135.9,15133.4,15133.7,122
2021-08-23T09:06:00Z,15134.1,15136.1,15133.4,15133.4,120
2021-08-23T09:07:00Z,15133.3,15133.8,15131.3,15131.7,98
2021-08-23T09:08:00Z,15131.4,15132.2,15130.2,15131.8,138
2021-08-23T09:09:00Z,15131.7,15131.7,15129.9,15130.7,164
2021-08-23T09:10:00Z,15130.6,15131.1,15128.7,15130.9,160
2021-08-23T09:11:00Z,15130.7,15131.7,15129.9,15130.6,162
2021-08-23T09:12:00Z,15130.7,15132.3,15130.3,15132.2,100
2021-08-23T09:13:00Z,15131.9,15131.9,15128.9,15130.2,146
2021-08-23T09:14:00Z,15129.9,15130.3,15128.8,15129.7,120
2021-08-23T09:15:00Z,15129.8,15132.2,15129.8,15130.9,136
2021-08-23T09:16:00Z,15131.0,15132.7,15130.3,15131.5,128
2021-08-23T09:17:00Z,15131.6,15132.0,15129.6,15130.2,78
2021-08-23T09:18:00Z,15130.6,15130.8,15129.7,15130.8,74
2021-08-23T09:19:00Z,15130.7,15130.7,15128.6,15129.5,100
2021-08-23T09:20:00Z,15129.6,15131.2,15129.2,15130.8,98
2021-08-23T09:21:00Z,15130.7,15131.0,15128.7,15130.2,106
2021-08-23T09:22:00Z,15130.3,15131.8,15130.3,15131.8,102
2021-08-23T09:23:00Z,15132.0,15134.6,15131.8,15134.2,148
2021-08-23T09:24:00Z,15133.8,15133.8,15131.8,15133.3,78
2021-08-23T09:25:00Z,15133.2,15133.5,15131.1,15131.5,130
2021-08-23T09:26:00Z,15131.3,15132.1,15129.7,15130.5,138
2021-08-23T09:27:00Z,15130.7,15131.8,15130.2,15131.7,118
2021-08-23T09:28:00Z,15131.4,15131.7,15129.1,15129.1,112
2021-08-23T09:29:00Z,15129.2,15129.4,15126.9,15127.3,186
2021-08-23T09:30:00Z,15127.6,15128.3,15126.3,15127.7,148
2021-08-23T09:31:00Z,15127.6,15127.9,15126.1,15126.4,102
2021-08-23T09:32:00Z,15126.6,15128.7,15126.2,15126.4,114
2021-08-23T09:33:00Z,15126.6,15126.7,15125.6,15125.9,116
2021-08-23T09:34:00Z,15126.1,15126.7,15125.3,15126.4,124
2021-08-23T09:35:00Z,15125.9,15126.9,15125.1,15126.4,112
2021-08-23T09:36:00Z,15126.6,15127.1,15125.7,15126.9,78
2021-08-23T09:37:00Z,15127.1,15127.2,15125.6,15125.6,80
2021-08-23T09:38:00Z,15125.4,15125.9,15124.7,15125.9,106
2021-08-23T09:39:00Z,15126.2,15129.2,15126.2,15129.2,118
2021-08-23T09:40:00Z,15129.3,15131.2,15128.9,15130.2,108
2021-08-23T09:41:00Z,15130.3,15131.7,15129.3,15130.9,110
2021-08-23T09:42:00Z,15131.2,15132.9,15130.9,15131.3,134
2021-08-23T09:43:00Z,15131.6,15133.8,15131.2,15132.4,124
2021-08-23T09:44:00Z,15132.3,15132.4,15131.2,15131.4,124
2021-08-23T09:45:00Z,15131.7,15133.2,15131.2,15131.6,96
2021-08-23T09:46:00Z,15131.7,15131.7,15130.3,15130.3,130
2021-08-23T09:47:00Z,15130.6,15131.2,15130.2,15130.9,90
2021-08-23T09:48:00Z,15131.1,15132.6,15131.1,15131.4,114
2021-08-23T09:49:00Z,15131.6,15132.9,15131.3,15132.7,88
2021-08-23T09:50:00Z,15132.6,15134.7,15132.6,15133.8,116
2021-08-23T09:51:00Z,15133.9,15134.7,15132.8,15133.2,94
2021-08-23T09:52:00Z,15133.3,15133.3,15131.2,15132.4,110
2021-08-23T09:53:00Z,15132.6,15133.6,15131.9,15132.2,76
2021-08-23T09:54:00Z,15131.9,15132.2,15130.6,15130.7,76
2021-08-23T09:55:00Z,15130.2,15132.4,15129.9,15132.4,138
2021-08-23T09:56:00Z,15132.6,15132.9,15131.8,15132.4,90
2021-08-23T09:57:00Z,15132.7,15132.7,15131.3,15131.4,96
2021-08-23T09:58:00Z,15131.6,15132.7,15130.6,15131.2,114
2021-08-23T09:59:00Z,15131.1,15132.7,15131.1,15132.4,94
2021-08-23T10:00:00Z,15132.3,15133.6,15132.3,15132.4,100
2021-08-23T10:01:00Z,15132.7,15132.7,15130.6,15131.8,114
2021-08-23T10:02:00Z,15131.7,15134.7,15129.9,15130.2,172
2021-08-23T10:03:00Z,15129.9,15130.4,15128.2,15130.2,118
2021-08-23T10:04:00Z,15129.4,15129.4,15128.6,15129.4,82
2021-08-23T10:05:00Z,15129.2,15129.4,15127.3,15128.6,164
2021-08-23T10:06:00Z,15128.9,15130.3,15128.6,15129.3,124
2021-08-23T10:07:00Z,15129.4,15129.4,15127.6,15127.9,96
2021-08-23T10:08:00Z,15127.8,15128.2,15127.1,15127.9,78
2021-08-23T10:09:00Z,15128.2,15128.8,15127.7,15128.2,94
2021-08-23T10:10:00Z,15128.4,15128.9,15127.4,15128.6,114
2021-08-23T10:11:00Z,15128.7,15128.7,15127.4,15127.4,92
2021-08-23T10:12:00Z,15127.3,15128.8,15125.7,15125.7,120
2021-08-23T10:13:00Z,15125.8,15126.8,15124.9,15126.8,134
2021-08-23T10:14:00Z,15126.7,15127.8,15126.3,15127.4,74
2021-08-23T10:15:00Z,15127.6,15129.2,15127.4,15128.7,92
2021-08-23T10:16:00Z,15129.2,15129.8,15128.9,15129.4,60
2021-08-23T10:17:00Z,15129.6,15130.7,15129.2,15130.2,84
2021-08-23T10:18:00Z,15130.3,15130.3,15127.7,15129.1,118
2021-08-23T10:19:00Z,15128.9,15129.4,15127.4,15129.4,104
2021-08-23T10:20:00Z,15129.7,15129.7,15128.1,15128.7,88
2021-08-23T10:21:00Z,15128.6,15129.1,15127.4,15128.2,88
2021-08-23T10:22:00Z,15128.3,15128.6,15126.6,15126.8,86
2021-08-23T10:23:00Z,15126.9,15127.4,15126.7,15127.1,64
2021-08-23T10:24:00Z,15127.2,15128.6,15127.1,15128.2,104
2021-08-23T10:25:00Z,15128.1,15129.6,15128.0,15129.5,110
2021-08-23T10:26:00Z,15129.7,15130.7,15129.6,15129.8,62
2021-08-23T10:27:00Z,15129.9,15130.4,15129.1,15130.4,82
2021-08-23T10:28:00Z,15130.2,15130.8,15130.1,15130.2,80
2021-08-23T10:29:00Z,15130.1,15130.6,15130.1,15130.3,62
2021-08-23T10:30:00Z,15130.1,15130.7,15129.2,15129.3,76
2021-08-23T10:31:00Z,15129.2,15130.1,15129.2,15129.5,78
2021-08-23T10:32:00Z,15129.7,15130.7,15129.5,15130.7,60
2021-08-23T10:33:00Z,15130.6,15130.7,15129.2,15129.4,86
2021-08-23T10:34:00Z,15129.3,15130.3,15129.3,15130.2,84
2021-08-23T10:35:00Z,15130.1,15130.2,15128.6,15129.2,102
2021-08-23T10:36:00Z,15129.4,15129.4,15128.0,15129.0,82
2021-08-23T10:37:00Z,15129.1,15129.7,15126.8,15129.6,106
2021-08-23T10:38:00Z,15129.8,15131.8,15129.7,15131.7,92
2021-08-23T10:39:00Z,15131.2,15132.7,15130.2,15131.7,116
2021-08-23T10:40:00Z,15131.8,15131.9,15128.6,15128.7,76
2021-08-23T10:41:00Z,15128.5,15129.5,15128.5,15129.2,48
2021-08-23T10:42:00Z,15129.6,15129.7,15129.2,15129.3,46
2021-08-23T10:43:00Z,15129.5,15130.7,15129.3,15130.1,74
2021-08-23T10:44:00Z,15129.8,15131.2,15129.8,15131.0,52
2021-08-23T10:45:00Z,15131.1,15131.3,15129.1,15129.5,86
2021-08-23T10:46:00Z,15129.3,15130.2,15128.8,15128.8,78
2021-08-23T10:47:00Z,15128.7,15128.8,15126.7,15126.7,106
2021-08-23T10:48:00Z,15126.8,15127.5,15126.6,15127.2,52
2021-08-23T10:49:00Z,15127.1,15127.9,15126.9,15127.2,84
2021-08-23T10:50:00Z,15127.1,15127.7,15126.7,15127.1,64
2021-08-23T10:51:00Z,15126.9,15128.7,15126.9,15127.7,94
2021-08-23T10:52:00Z,15127.6,15128.6,15127.2,15127.8,86
2021-08-23T10:53:00Z,15128.0,15128.5,15127.5,15127.5,84
2021-08-23T10:54:00Z,15126.8,15127.2,15126.1,15126.3,80
2021-08-23T10:55:00Z,15126.2,15127.3,15124.7,15127.2,118
2021-08-23T10:56:00Z,15127.5,15128.2,15127.3,15127.6,100
2021-08-23T10:57:00Z,15127.5,15129.3,15127.5,15129.0,58
2021-08-23T10:58:00Z,15129.1,15132.8,15129.0,15132.6,120
2021-08-23T10:59:00Z,15132.7,15133.3,15131.7,15132.0,140
2021-08-23T11:00:00Z,15131.5,15136.0,15130.8,15133.5,172
2021-08-23T11:01:00Z,15133.8,15136.0,15133.7,15134.7,118
2021-08-23T11:02:00Z,15134.8,15135.7,15133.6,15135.0,124
2021-08-23T11:03:00Z,15135.1,15135.8,15134.8,15135.6,76
2021-08-23T11:04:00Z,15135.5,15135.8,15134.7,15134.7,74
2021-08-23T11:05:00Z,15134.6,15134.7,15132.7,15133.1,70
2021-08-23T11:06:00Z,15133.5,15133.7,15132.5,15133.5,80
2021-08-23T11:07:00Z,15133.6,15134.3,15132.7,15134.2,108
2021-08-23T11:08:00Z,15134.1,15135.7,15133.7,15135.7,100
2021-08-23T11:09:00Z,15135.6,15135.7,15134.6,15135.0,90
2021-08-23T11:10:00Z,15134.7,15135.1,15134.0,15134.5,98
2021-08-23T11:11:00Z,15134.3,15135.5,15134.3,15135.2,110
2021-08-23T11:12:00Z,15134.8,15134.8,15131.7,15132.5,106
2021-08-23T11:13:00Z,15132.3,15132.6,15131.8,15131.8,78
2021-08-23T11:14:00Z,15132.0,15134.1,15131.2,15134.1,128
2021-08-23T11:15:00Z,15133.8,15136.3,15133.5,15136.2,104
2021-08-23T11:16:00Z,15136.1,15136.3,15135.7,15136.2,96
2021-08-23T11:17:00Z,15136.1,15136.7,15134.8,15136.5,76
2021-08-23T11:18:00Z,15136.0,15136.0,15132.5,15133.2,96
2021-08-23T11:19:00Z,15133.5,15133.5,15132.5,15133.0,116
2021-08-23T11:20:00Z,15132.7,15133.3,15131.2,15131.5,114
2021-08-23T11:21:00Z,15131.3,15131.7,15128.2,15128.2,120
2021-08-23T11:22:00Z,15128.6,15129.7,15127.8,15128.7,90
2021-08-23T11:23:00Z,15128.8,15130.1,15128.5,15128.7,108
2021-08-23T11:24:00Z,15128.6,15131.7,15127.7,15131.5,124
2021-08-23T11:25:00Z,15131.3,15133.0,15130.6,15132.8,110
2021-08-23T11:26:00Z,15132.7,15134.3,15132.6,15133.7,126
2021-08-23T11:27:00Z,15133.6,15135.2,15133.5,15134.7,68
2021-08-23T11:28:00Z,15134.8,15137.6,15134.7,15137.3,102
2021-08-23T11:29:00Z,15137.5,15137.5,15136.2,15136.7,102
