date,entry_time,side,vol,entry,sl,risk_pts,exit_time,reason,pl,pips,be,trail,early,max_locked_R,log,config
2024-03-22,15:30:59,Sell,1.38,39620.1,39692.19,72.1,20:50:00,Closed,255.09,187.4,1,0,0,,2024,orb25
2024-03-25,15:17:56,Sell,3.43,39344.9,39373.98,29.1,15:38:33,StopLoss,-109.26,-29.3,0,0,0,,2024,orb25
2024-03-26,15:54:48,Buy,2.9,39431.85,39397.46,34.4,16:16:48,StopLoss,-109.77,-35.3,0,0,0,,2024,orb25
2024-04-01,14:39:51,Sell,0.88,39546.35,39658.98,112.6,20:50:00,Closed,100.19,116.4,0,0,0,,2024,orb25
2024-04-09,14:31:00,Sell,1.05,38750.55,38845.6,95.0,19:29:12,StopLoss,-102.64,-95.2,0,0,0,,2024,orb25
2024-04-12,16:17:53,Sell,0.7,38087.25,38229.92,142.7,20:50:00,Closed,71.51,104.7,0,0,0,,2024,orb25
2024-04-15,16:30:57,Sell,0.91,38021.05,38130.19,109.1,20:50:00,Closed,289.24,320.4,1,1,0,1.0,2024,orb25
2024-04-30,15:42:54,Sell,0.7,38054.45,38195.72,141.3,20:50:00,Closed,186.1,268.4,1,0,0,,2024,orb25
2024-05-06,16:19:59,Sell,1.87,38694.65,38748.05,53.4,16:41:17,StopLoss,-104.83,-53.5,0,0,0,,2024,orb25
2024-05-08,15:05:57,Buy,1.7,38947.35,38888.65,58.7,20:50:00,Closed,153.59,92.9,1,0,0,,2024,orb25
2024-05-09,14:38:58,Buy,0.88,39266.95,39154.48,112.5,20:50:00,Closed,148.24,171.0,0,0,0,,2024,orb25
2024-05-10,15:37:47,Sell,1.68,39425.65,39485.07,59.4,16:16:15,StopLoss,-104.26,-59.5,0,0,0,,2024,orb25
2024-05-13,16:15:56,Sell,1.88,39500.45,39553.6,53.2,20:50:00,Closed,139.96,77.0,0,0,0,,2024,orb25
2024-05-15,15:08:46,Buy,1.26,39809.45,39730.37,79.1,20:50:00,Closed,91.91,75.5,0,0,0,,2024,orb25
2024-05-16,14:44:58,Buy,1.93,40016.55,39964.92,51.6,17:22:00,StopLoss,-108.95,-53.9,0,0,0,,2024,orb25
2024-05-20,15:31:59,Buy,1.83,40068.85,40014.5,54.3,15:55:10,StopLoss,-104.96,-54.8,0,0,0,,2024,orb25
2024-05-21,14:36:42,Buy,3.29,39879.15,39848.8,30.3,14:52:19,StopLoss,-109.07,-30.6,0,0,0,,2024,orb25
2024-05-22,15:50:37,Sell,2.2,39762.55,39807.87,45.3,16:06:32,StopLoss,-105.94,-45.6,0,0,0,,2024,orb25
2024-05-23,14:31:00,Sell,0.9,39372.45,39483.1,110.7,20:50:00,Closed,288.49,323.1,1,1,0,1.0,2024,orb25
2024-05-27,15:00:50,Buy,3.1,39077.15,39044.98,32.2,20:50:00,Closed,131.58,45.0,0,0,0,,2024,orb25
2024-06-03,16:13:59,Sell,0.4,38367.85,38611.78,243.9,20:50:00,Closed,-82.7,-204.2,0,0,0,,2024,orb25
2024-06-13,16:00:40,Sell,1.36,38436.11,38509.16,73.1,16:52:21,StopLoss,-103.0,-73.2,0,0,0,,2024,orb25
2024-06-17,16:07:59,Buy,1.53,38613.55,38548.47,65.1,20:50:00,Closed,271.81,180.2,1,1,0,1.0,2024,orb25
2024-06-19,14:33:44,Sell,5.15,38767.75,38787.15,19.4,15:14:44,StopLoss,-113.59,-19.5,0,0,0,,2024,orb25
2024-06-25,15:00:59,Sell,1.66,39221.55,39281.78,60.2,18:29:31,StopLoss,102.83,64.5,1,1,0,1.0,2024,orb25
2024-07-03,15:55:59,Sell,1.22,39239.95,39321.4,81.5,16:54:06,StopLoss,-102.79,-81.7,0,0,0,,2024,orb25
2024-07-10,15:30:57,Buy,1.64,39397.55,39336.72,60.8,20:50:00,Closed,471.42,290.0,1,3,0,3.0,2024,orb25
2024-07-12,14:31:00,Buy,1.42,39973.85,39903.65,70.2,19:37:43,StopLoss,197.74,141.8,1,2,0,2.0,2024,orb25
2024-07-19,16:00:56,Sell,1.09,40339.55,40430.57,91.0,20:50:00,Closed,68.4,65.3,0,0,0,,2024,orb25
2024-07-25,16:09:56,Buy,0.48,40222.35,40016.72,205.6,19:52:12,StopLoss,-100.05,-205.9,0,0,0,,2024,orb25
2024-07-31,16:00:58,Buy,0.74,40996.75,40863.12,133.6,19:27:46,StopLoss,-101.65,-134.8,0,0,0,,2024,orb25
2024-08-13,16:17:58,Buy,0.73,39675.35,39539.6,135.8,20:50:00,Closed,45.81,65.3,0,0,0,,2024,orb25
2024-08-14,15:33:57,Buy,0.74,39959.15,39824.01,135.1,20:50:00,Closed,67.66,94.0,0,0,0,,2024,orb25
2024-08-19,14:53:57,Buy,0.88,40885.55,40773.01,112.5,20:50:00,Closed,-28.64,-30.0,0,0,0,,2024,orb25
2024-08-21,16:02:58,Sell,1.69,40754.65,40813.8,59.2,16:21:37,StopLoss,-104.54,-59.3,0,0,0,,2024,orb25
2024-08-22,15:20:54,Sell,0.84,40720.95,40838.76,117.8,16:27:21,StopLoss,-101.26,-118.0,0,0,0,,2024,orb25
2024-08-26,14:31:00,Buy,1.69,41412.85,41353.8,59.0,14:44:18,StopLoss,-105.38,-59.8,0,0,0,,2024,orb25
2024-08-28,16:25:59,Sell,0.52,41025.35,41217.3,192.0,20:50:00,Closed,-66.32,-125.0,0,0,0,,2024,orb25
2024-08-30,16:00:59,Sell,0.66,41213.95,41365.07,151.1,19:23:04,StopLoss,-101.47,-151.2,0,0,0,,2024,orb25
2024-09-02,15:04:40,Buy,3.62,41533.95,41506.35,27.6,16:21:40,StopLoss,-112.05,-28.4,0,0,0,,2024,orb25
2024-09-06,15:07:59,Sell,0.8,40563.65,40687.82,124.2,20:50:00,Closed,262.76,331.0,1,0,0,,2024,orb25
2024-09-27,15:46:59,Buy,0.67,42596.75,42449.18,147.6,16:13:01,StopLoss,-104.57,-153.5,0,0,0,,2024,orb25
2024-10-02,15:56:58,Buy,0.95,42257.65,42152.9,104.8,16:20:22,StopLoss,-102.84,-105.7,0,0,0,,2024,orb25
2024-10-07,16:09:59,Sell,1.48,42091.45,42158.75,67.3,20:50:00,Closed,175.3,121.0,1,1,0,1.0,2024,orb25
2024-10-09,16:20:57,Buy,0.42,42451.45,42216.4,235.0,20:50:00,Closed,18.49,46.6,0,0,0,,2024,orb25
2024-10-14,14:52:58,Buy,1.78,42916.85,42860.88,56.0,20:50:00,Closed,383.14,217.8,1,2,0,2.0,2024,orb25
2024-10-21,14:45:59,Sell,1.43,43089.05,43158.72,69.7,20:50:00,Closed,206.12,146.7,1,1,0,1.0,2024,orb25
2024-10-22,16:00:54,Buy,2.71,42856.85,42820.08,36.8,18:36:43,StopLoss,303.38,114.5,1,3,0,3.0,2024,orb25
2024-10-23,15:11:56,Sell,1.02,42572.85,42670.42,97.6,20:50:00,Closed,102.97,103.5,1,0,0,,2024,orb25
2024-10-24,15:47:51,Sell,0.78,42263.06,42390.01,127.0,17:36:29,StopLoss,-101.28,-127.3,0,0,0,,2024,orb25
2024-10-28,14:52:59,Buy,1.37,42478.14,42405.64,72.5,15:32:19,StopLoss,-108.55,-76.7,0,0,0,,2024,orb25
2024-11-07,14:33:33,Sell,1.96,43690.86,43741.67,50.8,14:47:04,StopLoss,-105.31,-51.2,0,0,0,,2024,orb25
2024-11-08,14:31:00,Buy,2.22,43841.94,43797.06,44.9,14:32:55,StopLoss,-105.98,-45.2,0,0,0,,2024,orb25
2024-11-11,16:06:54,Buy,0.49,44388.04,44186.66,201.4,20:50:00,Closed,-47.46,-94.3,0,0,0,,2024,orb25
2024-11-12,14:32:23,Buy,1.43,44409.64,44339.81,69.8,14:37:11,StopLoss,-104.88,-70.8,0,0,0,,2024,orb25
2024-11-18,16:27:59,Buy,0.97,43465.95,43362.86,103.1,18:44:07,StopLoss,-105.06,-105.8,0,0,0,,2024,orb25
2024-11-20,14:35:44,Sell,2.15,43247.56,43294.04,46.5,15:26:23,StopLoss,202.45,96.7,1,2,0,2.0,2024,orb25
2024-11-22,14:31:00,Buy,1.49,43949.94,43882.88,67.1,15:28:20,StopLoss,102.45,71.3,1,1,0,1.0,2024,orb25
2024-11-26,14:41:49,Sell,1.26,44522.76,44601.74,79.0,16:37:35,StopLoss,-103.06,-79.2,0,0,0,,2024,orb25
2024-11-28,15:01:40,Buy,4.31,44807.4,44784.24,23.2,15:11:47,StopLoss,-110.99,-23.2,0,0,0,,2024,orb25
2024-12-02,14:31:00,Buy,1.22,45019.64,44938.06,81.6,14:34:55,StopLoss,-104.72,-83.3,0,0,0,,2024,orb25
2024-12-03,14:31:00,Buy,3.58,44837.84,44809.96,27.9,14:32:03,StopLoss,-112.17,-28.8,0,0,0,,2024,orb25
2024-12-04,14:31:50,Buy,2.33,44936.74,44893.84,42.9,15:05:16,StopLoss,-111.93,-45.5,0,0,0,,2024,orb25
2024-12-05,14:35:39,Sell,3.11,44928.66,44960.78,32.1,14:40:03,StopLoss,-110.51,-33.0,0,0,0,,2024,orb25
2024-12-06,14:31:57,Buy,2.18,44880.44,44834.71,45.7,14:35:36,StopLoss,-108.19,-47.1,0,0,0,,2024,orb25
2024-12-09,14:33:21,Buy,1.88,44725.74,44672.76,53.0,14:39:50,StopLoss,-104.59,-53.1,0,0,0,,2024,orb25
2024-12-12,14:31:00,Buy,2.76,44159.84,44123.63,36.2,14:32:42,StopLoss,-108.0,-36.6,0,0,0,,2024,orb25
2024-12-13,15:40:58,Sell,1.37,43872.16,43944.81,72.6,16:34:27,StopLoss,-103.35,-72.9,0,0,0,,2024,orb25
2024-12-17,14:31:23,Sell,3.12,43481.16,43513.16,32.0,14:31:49,StopLoss,-108.05,-32.1,0,0,0,,2024,orb25
2024-12-18,16:00:57,Buy,1.15,43668.54,43582.16,86.4,16:14:34,StopLoss,-102.85,-86.9,0,0,0,,2024,orb25
2024-12-19,14:31:30,Buy,1.31,42671.94,42596.06,75.9,14:45:31,StopLoss,-104.31,-77.1,0,0,0,,2024,orb25
2024-12-20,16:00:58,Buy,0.21,42687.74,42219.28,468.5,20:50:00,Closed,46.38,223.4,0,0,0,,2024,orb25
2024-12-26,16:25:37,Buy,1.63,43238.24,43176.98,61.3,20:50:00,Closed,127.58,80.8,0,0,0,,2024,orb25
2024-12-30,14:31:00,Sell,0.83,42480.66,42600.98,120.3,16:08:48,StopLoss,1.55,4.4,1,0,0,,2024,orb25
