timestamp,time,open,high,low,close,volume
1688504400000,2023-07-04T21:00:00+00:00,1925.36,1935.04,1914.77,1915.08,176376
1688590800000,2023-07-05T21:00:00+00:00,1915.26,1927.57,1902.57,1910.78,186024
1688677200000,2023-07-06T21:00:00+00:00,1910.64,1934.85,1909.5,1925.09,177114
1688936400000,2023-07-09T21:00:00+00:00,1924.49,1928.07,1912.62,1925.18,163252
1689022800000,2023-07-10T21:00:00+00:00,1925.21,1938.47,1924.32,1932.12,165915
1689109200000,2023-07-11T21:00:00+00:00,1932.24,1959.63,1932.11,1957.31,180723
1689195600000,2023-07-12T21:00:00+00:00,1957.01,1963.5,1952.35,1960.32,183668
1689282000000,2023-07-13T21:00:00+00:00,1960.26,1963.77,1950.86,1955.3,180404
1689541200000,2023-07-16T21:00:00+00:00,1954.63,1959.83,1945.73,1954.76,151651
1689627600000,2023-07-17T21:00:00+00:00,1954.47,1984.32,1954.47,1978.73,182731
1689714000000,2023-07-18T21:00:00+00:00,1978.7,1980.92,1969.71,1976.82,164074
1689800400000,2023-07-19T21:00:00+00:00,1975.71,1987.39,1965.3,1969.39,171726
1689886800000,2023-07-20T21:00:00+00:00,1970.17,1973.72,1956.77,1961.84,160025
1690146000000,2023-07-23T21:00:00+00:00,1962.39,1967.86,1953.45,1954.74,152664
1690232400000,2023-07-24T21:00:00+00:00,1955.07,1965.63,1951.21,1964.79,145331
1690318800000,2023-07-25T21:00:00+00:00,1964.96,1978.31,1961.99,1972.06,165645
1690405200000,2023-07-26T21:00:00+00:00,1971.34,1982.08,1942.54,1945.46,186313
1690491600000,2023-07-27T21:00:00+00:00,1946.4,1963.45,1945.35,1959.02,184174
1690750800000,2023-07-30T21:00:00+00:00,1958.85,1972.33,1950.99,1965.4,150612
1690837200000,2023-07-31T21:00:00+00:00,1965.63,1965.92,1941.23,1944.04,155500
1690923600000,2023-08-01T21:00:00+00:00,1949.48,1954.73,1932.9,1934.71,164246
1691010000000,2023-08-02T21:00:00+00:00,1935.04,1938.86,1929.45,1934.02,163780
1691096400000,2023-08-03T21:00:00+00:00,1934.07,1946.75,1925.76,1942.63,154761
1691355600000,2023-08-06T21:00:00+00:00,1942.28,1946.65,1931.42,1936.44,125342
1691442000000,2023-08-07T21:00:00+00:00,1936.45,1938.04,1922.74,1924.98,151533
1691528400000,2023-08-08T21:00:00+00:00,1924.99,1932.27,1913.96,1914.58,129519
1691614800000,2023-08-09T21:00:00+00:00,1914.83,1930.01,1912.05,1912.27,154206
1691701200000,2023-08-10T21:00:00+00:00,1912.57,1920.87,1910.72,1913.77,134355
1691960400000,2023-08-13T21:00:00+00:00,1913.65,1916.19,1902.69,1907.33,136246
1692046800000,2023-08-14T21:00:00+00:00,1907.32,1911.6,1896.27,1901.85,164253
1692133200000,2023-08-15T21:00:00+00:00,1901.69,1907.16,1891.75,1891.82,143811
1692219600000,2023-08-16T21:00:00+00:00,1892.17,1903.42,1884.95,1889.27,162003
1692306000000,2023-08-17T21:00:00+00:00,1889.44,1896.83,1886.74,1889.59,136262
1692565200000,2023-08-20T21:00:00+00:00,1889.78,1898.77,1884.75,1894.65,147786
1692651600000,2023-08-21T21:00:00+00:00,1894.66,1904.49,1889.08,1897.31,137233
1692738000000,2023-08-22T21:00:00+00:00,1897.39,1920.37,1897.27,1915.4,146721
1692824400000,2023-08-23T21:00:00+00:00,1915.25,1923.34,1911.74,1916.74,145097
1692910800000,2023-08-24T21:00:00+00:00,1917.07,1922.36,1903.77,1913.88,141632
1693170000000,2023-08-27T21:00:00+00:00,1915.59,1926.03,1912.75,1920.15,117779
1693256400000,2023-08-28T21:00:00+00:00,1920.04,1938.13,1914.41,1937.34,139019
1693342800000,2023-08-29T21:00:00+00:00,1937.23,1949.01,1934.96,1942.24,145278
1693429200000,2023-08-30T21:00:00+00:00,1942.78,1947.81,1939.01,1940.07,133707
1693515600000,2023-08-31T21:00:00+00:00,1940.07,1952.89,1934.47,1939.86,142790
1693774800000,2023-09-03T21:00:00+00:00,1940.28,1946.27,1936.79,1938.35,79287
1693861200000,2023-09-04T21:00:00+00:00,1938.53,1938.94,1925.31,1925.98,140334
1693947600000,2023-09-05T21:00:00+00:00,1926.13,1929.14,1915.27,1916.41,136478
1694034000000,2023-09-06T21:00:00+00:00,1917.55,1923.57,1916.22,1919.6,119133
1694120400000,2023-09-07T21:00:00+00:00,1919.55,1929.68,1917.32,1918.98,120722
1694379600000,2023-09-10T21:00:00+00:00,1920.46,1930.67,1916.61,1922.3,133015
1694466000000,2023-09-11T21:00:00+00:00,1922.63,1924.51,1907.55,1913.31,124171
1694552400000,2023-09-12T21:00:00+00:00,1913.15,1915.72,1905.55,1908.11,141511
1694638800000,2023-09-13T21:00:00+00:00,1908.67,1912.87,1900.95,1910.5,175437
1694725200000,2023-09-14T21:00:00+00:00,1910.77,1930.4,1909.73,1923.55,166206
1694984400000,2023-09-17T21:00:00+00:00,1923.39,1934.21,1922.53,1933.59,133118
1695070800000,2023-09-18T21:00:00+00:00,1933.66,1937.32,1929.77,1931.29,117090
1695157200000,2023-09-19T21:00:00+00:00,1932.03,1947.42,1927.92,1930.33,151316
1695243600000,2023-09-20T21:00:00+00:00,1930.32,1931.51,1913.91,1920.0,166826
1695330000000,2023-09-21T21:00:00+00:00,1919.39,1929.09,1919.28,1925.09,126953
1695589200000,2023-09-24T21:00:00+00:00,1925.08,1927.17,1915.13,1915.74,126382
1695675600000,2023-09-25T21:00:00+00:00,1916.08,1916.79,1899.11,1900.55,134270
1695762000000,2023-09-26T21:00:00+00:00,1900.54,1903.89,1872.5,1874.97,151964
1695848400000,2023-09-27T21:00:00+00:00,1876.03,1879.53,1857.64,1864.82,166915
1695934800000,2023-09-28T21:00:00+00:00,1865.05,1879.82,1846.29,1849.08,166140
1696194000000,2023-10-01T21:00:00+00:00,1849.08,1849.08,1827.15,1827.77,168517
1696280400000,2023-10-02T21:00:00+00:00,1828.89,1833.33,1815.17,1822.92,202789
1696366800000,2023-10-03T21:00:00+00:00,1823.21,1830.58,1816.56,1821.04,197397
1696453200000,2023-10-04T21:00:00+00:00,1821.37,1829.14,1812.99,1820.12,174973
1696539600000,2023-10-05T21:00:00+00:00,1820.52,1834.84,1810.41,1831.58,180933
1696798800000,2023-10-08T21:00:00+00:00,1850.0,1863.48,1844.18,1861.32,172518
1696885200000,2023-10-09T21:00:00+00:00,1861.23,1865.37,1852.98,1860.39,187246
1696971600000,2023-10-10T21:00:00+00:00,1859.99,1877.2,1858.59,1874.24,172585
1697058000000,2023-10-11T21:00:00+00:00,1874.19,1884.97,1867.89,1868.7,168861
1697144400000,2023-10-12T21:00:00+00:00,1868.97,1930.72,1868.97,1930.08,189213
1697403600000,2023-10-15T21:00:00+00:00,1923.43,1927.61,1908.13,1920.13,181445
1697490000000,2023-10-16T21:00:00+00:00,1919.95,1931.56,1912.36,1923.04,178427
1697576400000,2023-10-17T21:00:00+00:00,1923.91,1962.57,1923.25,1947.54,204064
1697662800000,2023-10-18T21:00:00+00:00,1947.73,1977.69,1945.18,1974.31,208866
1697749200000,2023-10-19T21:00:00+00:00,1973.47,1997.12,1971.96,1980.3,215084
1698008400000,2023-10-22T21:00:00+00:00,1968.88,1982.79,1964.31,1972.72,201616
1698094800000,2023-10-23T21:00:00+00:00,1973.42,1980.81,1953.42,1970.97,192432
