timestamp,time,open,high,low,close,volume
1769386500000,2026-01-26T00:15:00+00:00,24794.5,24829.8,24794.5,24826.3,862
1769387400000,2026-01-26T00:30:00+00:00,24825.3,24832.5,24784.3,24785.9,504
1769388300000,2026-01-26T00:45:00+00:00,24785.0,24807.2,24761.3,24773.0,700
1769389200000,2026-01-26T01:00:00+00:00,24777.5,24815.0,24751.0,24766.3,1174
1769390100000,2026-01-26T01:15:00+00:00,24766.7,24804.7,24764.0,24784.2,996
1769391000000,2026-01-26T01:30:00+00:00,24782.8,24787.2,24766.3,24768.2,910
1769391900000,2026-01-26T01:45:00+00:00,24771.5,24782.1,24758.5,24770.0,790
1769392800000,2026-01-26T02:00:00+00:00,24771.6,24782.2,24770.1,24776.6,772
1769393700000,2026-01-26T02:15:00+00:00,24775.2,24791.7,24774.0,24784.6,672
1769394600000,2026-01-26T02:30:00+00:00,24784.8,24785.8,24756.0,24756.0,662
1769395500000,2026-01-26T02:45:00+00:00,24755.7,24755.7,24735.8,24745.7,694
1769396400000,2026-01-26T03:00:00+00:00,24746.4,24784.5,24746.4,24772.1,822
1769397300000,2026-01-26T03:15:00+00:00,24772.2,24780.7,24764.5,24768.0,660
1769398200000,2026-01-26T03:30:00+00:00,24770.2,24782.7,24763.0,24772.8,646
1769399100000,2026-01-26T03:45:00+00:00,24773.8,24780.7,24767.5,24778.9,604
1769400000000,2026-01-26T04:00:00+00:00,24779.5,24779.9,24763.0,24767.9,482
1769400900000,2026-01-26T04:15:00+00:00,24767.8,24783.3,24766.5,24783.3,410
1769401800000,2026-01-26T04:30:00+00:00,24784.3,24791.7,24769.0,24772.0,526
1769402700000,2026-01-26T04:45:00+00:00,24772.2,24779.5,24770.5,24777.3,474
1769403600000,2026-01-26T05:00:00+00:00,24775.5,24783.8,24765.7,24767.8,466
1769404500000,2026-01-26T05:15:00+00:00,24766.8,24797.1,24766.8,24792.8,552
1769405400000,2026-01-26T05:30:00+00:00,24794.0,24802.5,24787.5,24799.5,462
1769406300000,2026-01-26T05:45:00+00:00,24797.5,24808.1,24794.9,24803.1,388
1769407200000,2026-01-26T06:00:00+00:00,24802.1,24815.5,24796.2,24809.7,666
1769408100000,2026-01-26T06:15:00+00:00,24812.2,24834.6,24809.6,24823.8,612
1769409000000,2026-01-26T06:30:00+00:00,24827.9,24828.0,24806.7,24826.8,592
1769409900000,2026-01-26T06:45:00+00:00,24827.0,24852.4,24819.8,24841.1,658
1769410800000,2026-01-26T07:00:00+00:00,24840.2,24867.4,24839.2,24866.2,1024
1769411700000,2026-01-26T07:15:00+00:00,24867.0,24873.5,24847.7,24863.6,826
1769412600000,2026-01-26T07:30:00+00:00,24861.6,24872.3,24843.3,24869.1,760
1769413500000,2026-01-26T07:45:00+00:00,24868.8,24877.6,24851.5,24876.2,1052
1769414400000,2026-01-26T08:00:00+00:00,24875.5,24896.7,24858.7,24884.7,2538
1769415300000,2026-01-26T08:15:00+00:00,24885.1,24913.6,24881.1,24893.8,2082
1769416200000,2026-01-26T08:30:00+00:00,24894.2,24899.3,24866.7,24888.8,2158
1769417100000,2026-01-26T08:45:00+00:00,24890.7,24897.6,24871.5,24879.4,1626
1769418000000,2026-01-26T09:00:00+00:00,24879.5,24893.9,24852.4,24853.6,1778
1769418900000,2026-01-26T09:15:00+00:00,24853.7,24863.2,24827.0,24844.2,1894
1769419800000,2026-01-26T09:30:00+00:00,24844.1,24846.0,24803.9,24803.9,1904
1769420700000,2026-01-26T09:45:00+00:00,24803.4,24814.8,24789.3,24810.3,1880
1769421600000,2026-01-26T10:00:00+00:00,24809.6,24821.3,24795.6,24821.0,1592
1769422500000,2026-01-26T10:15:00+00:00,24820.7,24844.0,24814.4,24837.9,1630
1769423400000,2026-01-26T10:30:00+00:00,24836.6,24853.6,24828.3,24841.1,1780
1769424300000,2026-01-26T10:45:00+00:00,24841.6,24846.6,24813.1,24814.7,1552
1769425200000,2026-01-26T11:00:00+00:00,24816.6,24837.7,24814.2,24834.0,1376
1769426100000,2026-01-26T11:15:00+00:00,24834.6,24857.8,24829.7,24853.9,1314
1769427000000,2026-01-26T11:30:00+00:00,24854.3,24858.5,24846.8,24848.2,1214
1769427900000,2026-01-26T11:45:00+00:00,24848.5,24855.0,24838.7,24851.5,1140
1769428800000,2026-01-26T12:00:00+00:00,24847.1,24892.1,24847.1,24888.3,1572
1769429700000,2026-01-26T12:15:00+00:00,24888.4,24900.2,24873.4,24887.5,1354
1769430600000,2026-01-26T12:30:00+00:00,24886.4,24896.3,24882.7,24885.5,1202
1769431500000,2026-01-26T12:45:00+00:00,24885.6,24894.6,24872.1,24889.8,1232
1769432400000,2026-01-26T13:00:00+00:00,24890.4,24893.7,24882.3,24888.0,1398
1769433300000,2026-01-26T13:15:00+00:00,24888.7,24908.5,24887.7,24895.3,1338
1769434200000,2026-01-26T13:30:00+00:00,24895.7,24900.8,24877.9,24885.5,1476
1769435100000,2026-01-26T13:45:00+00:00,24886.0,24926.4,24885.5,24925.7,1468
1769436000000,2026-01-26T14:00:00+00:00,24926.3,24974.4,24926.3,24965.3,1584
1769436900000,2026-01-26T14:15:00+00:00,24965.2,24980.1,24935.4,24943.6,1574
1769437800000,2026-01-26T14:30:00+00:00,24944.4,24990.7,24938.8,24955.4,2460
1769438700000,2026-01-26T14:45:00+00:00,24955.3,24964.3,24942.6,24945.0,2178
1769439600000,2026-01-26T15:00:00+00:00,24944.6,24975.2,24943.3,24973.8,1994
1769440500000,2026-01-26T15:15:00+00:00,24975.0,24975.0,24929.4,24931.1,1794
1769441400000,2026-01-26T15:30:00+00:00,24931.9,24934.7,24896.9,24911.6,1984
1769442300000,2026-01-26T15:45:00+00:00,24911.7,24963.2,24911.5,24956.0,1906
1769443200000,2026-01-26T16:00:00+00:00,24956.6,24968.5,24934.4,24965.4,1902
1769444100000,2026-01-26T16:15:00+00:00,24965.5,24968.9,24939.1,24948.7,2046
1769445000000,2026-01-26T16:30:00+00:00,24948.9,24955.2,24923.6,24925.0,1938
1769445900000,2026-01-26T16:45:00+00:00,24924.6,24946.3,24922.9,24937.6,1354
1769446800000,2026-01-26T17:00:00+00:00,24938.0,24947.1,24934.2,24945.1,1006
1769447700000,2026-01-26T17:15:00+00:00,24945.4,24966.0,24945.4,24966.0,1002
1769448600000,2026-01-26T17:30:00+00:00,24967.0,24969.7,24963.7,24968.9,976
1769449500000,2026-01-26T17:45:00+00:00,24968.2,24968.9,24949.1,24958.7,1098
1769450400000,2026-01-26T18:00:00+00:00,24958.6,24958.6,24942.9,24947.0,800
1769451300000,2026-01-26T18:15:00+00:00,24946.5,24968.9,24945.3,24968.9,820
1769452200000,2026-01-26T18:30:00+00:00,24968.8,24971.4,24957.6,24960.4,902
1769453100000,2026-01-26T18:45:00+00:00,24960.1,24960.6,24941.9,24947.1,904
1769454000000,2026-01-26T19:00:00+00:00,24946.3,24955.1,24943.6,24953.5,906
1769454900000,2026-01-26T19:15:00+00:00,24953.4,24953.4,24937.9,24941.6,900
1769455800000,2026-01-26T19:30:00+00:00,24941.3,24946.0,24932.0,24942.6,820
1769456700000,2026-01-26T19:45:00+00:00,24942.5,24943.1,24920.7,24924.4,672
1769457600000,2026-01-26T20:00:00+00:00,24923.9,24942.1,24920.7,24942.1,790
