score,profit_factor,sharpe_ratio,win_rate,max_drawdown,recovery_factor,total_trades,atr_multiplier,atr_period,ema_fast,ema_slow,max_entry_dist_atr,max_trades_per_day,min_body_pct
5.849266,1.875122,3.706579,0.54,0.015895,191.266616,50,2.5,18,13,18,1.0,3,50.0
5.849266,1.875122,3.706579,0.54,0.015895,191.266616,50,2.5,18,13,18,1.0,4,50.0
5.842838,1.93098,3.629709,0.520548,0.014006,274.095761,73,2.5,18,13,19,1.0,3,30.0
5.842838,1.93098,3.629709,0.520548,0.014006,274.095761,73,2.5,18,13,19,1.0,4,30.0
5.834389,1.872985,3.664776,0.529412,0.014302,211.993921,51,2.5,18,12,26,1.0,4,50.0
5.807255,1.904343,3.545692,0.513514,0.014556,259.763353,74,2.5,18,13,20,1.0,3,30.0
5.807255,1.904343,3.545692,0.513514,0.014556,259.763353,74,2.5,18,13,20,1.0,4,30.0
5.807255,1.904343,3.545692,0.513514,0.014556,259.763353,74,2.5,18,13,21,1.0,3,30.0
5.807255,1.904343,3.545692,0.513514,0.014556,259.763353,74,2.5,18,13,21,1.0,4,30.0
5.799171,1.840146,3.585693,0.529412,0.015235,194.937122,51,2.5,18,12,18,1.0,4,50.0
5.784343,1.880702,3.493096,0.521127,0.015418,237.400582,71,2.5,18,13,25,1.0,3,30.0
5.784343,1.880702,3.493096,0.521127,0.015418,237.400582,71,2.5,18,13,25,1.0,4,30.0
5.780275,1.868248,3.493756,0.521739,0.015426,233.927869,69,2.5,18,13,26,1.0,3,30.0
5.780275,1.868248,3.493756,0.521739,0.015426,233.927869,69,2.5,18,13,26,1.0,4,30.0
5.761382,1.877975,3.39018,0.580247,0.013034,315.72219,81,2.5,12,13,25,1.0,2,30.0
5.748901,1.85429,3.37883,0.575,0.013049,317.425176,80,2.5,12,12,26,1.0,2,30.0
5.742578,1.855226,3.387021,0.514286,0.014058,245.181707,70,2.5,18,13,19,1.0,2,30.0
5.735368,1.788547,3.433217,0.529412,0.015875,180.657417,51,2.5,18,12,21,1.0,4,50.0
5.722418,1.783278,3.394944,0.531915,0.015955,165.974308,47,2.5,18,13,18,1.0,2,50.0
5.715475,1.840644,3.284246,0.573171,0.013961,287.951839,82,2.5,12,13,25,1.0,3,30.0
5.715475,1.840644,3.284246,0.573171,0.013961,287.951839,82,2.5,12,13,25,1.0,4,30.0
5.707788,1.740333,3.418051,0.488372,0.021136,183.222178,43,1.5,10,13,23,0.5,2,30.0
5.707788,1.740333,3.418051,0.488372,0.021136,183.222178,43,1.5,10,13,24,0.5,2,30.0
5.707788,1.740333,3.418051,0.488372,0.016065,180.792183,43,2.0,10,13,23,0.5,2,30.0
5.707788,1.740333,3.418051,0.488372,0.016065,180.792183,43,2.0,10,13,24,0.5,2,30.0
5.706851,1.829051,3.302088,0.507042,0.014611,231.95807,71,2.5,18,13,20,1.0,2,30.0
5.706851,1.829051,3.302088,0.507042,0.014611,231.95807,71,2.5,18,13,21,1.0,2,30.0
5.703804,1.818636,3.273656,0.567901,0.013977,289.549814,81,2.5,12,12,26,1.0,3,30.0
5.703804,1.818636,3.273656,0.567901,0.013977,289.549814,81,2.5,12,12,26,1.0,4,30.0
5.691921,1.760627,3.326056,0.519231,0.016429,171.061546,52,2.5,18,12,22,1.0,4,50.0
5.691921,1.760627,3.326056,0.519231,0.016429,171.061546,52,2.5,18,12,23,1.0,4,50.0
5.691921,1.760627,3.326056,0.519231,0.016429,171.061546,52,2.5,18,12,24,1.0,4,50.0
5.691921,1.760627,3.326056,0.519231,0.016429,171.061546,52,2.5,18,12,25,1.0,4,50.0
5.681666,1.804402,3.243064,0.514706,0.015476,211.178249,68,2.5,18,13,25,1.0,2,30.0
5.676354,1.791662,3.239997,0.515152,0.015484,207.730678,66,2.5,18,13,26,1.0,2,30.0
5.670479,1.785481,3.228256,0.513889,0.016456,208.959252,72,2.5,18,13,22,1.0,3,30.0
5.670479,1.785481,3.228256,0.513889,0.016456,208.959252,72,2.5,18,13,22,1.0,4,30.0
5.670479,1.785481,3.228256,0.513889,0.016456,208.959252,72,2.5,18,13,23,1.0,3,30.0
5.670479,1.785481,3.228256,0.513889,0.016456,208.959252,72,2.5,18,13,23,1.0,4,30.0
5.670479,1.785481,3.228256,0.513889,0.016456,208.959252,72,2.5,18,13,24,1.0,3,30.0
5.670479,1.785481,3.228256,0.513889,0.016456,208.959252,72,2.5,18,13,24,1.0,4,30.0
5.669983,1.743552,3.258881,0.54717,0.013821,205.825248,53,2.5,18,11,18,1.0,4,50.0
5.66883,1.797134,3.174971,0.582278,0.013034,292.83611,79,2.5,12,13,23,1.0,2,30.0
5.66883,1.797134,3.174971,0.582278,0.013034,292.83611,79,2.5,12,13,24,1.0,2,30.0
5.667527,1.73824,3.269114,0.522727,0.026213,432.935442,132,1.5,18,13,23,1.0,4,30.0
5.666617,1.742856,3.261189,0.521739,0.014374,174.676214,46,2.5,18,12,26,1.0,2,50.0
5.658315,1.776574,3.166585,0.576923,0.013049,294.566161,78,2.5,12,12,25,1.0,2,30.0
5.645412,1.690012,3.269124,0.487805,0.021189,170.342619,41,1.5,10,13,22,0.5,2,30.0
5.645412,1.690012,3.269124,0.487805,0.016095,168.184208,41,2.0,10,13,22,0.5,2,30.0
5.644415,1.724028,3.208653,0.522727,0.026265,423.768332,132,1.5,18,13,22,1.0,4,30.0
5.643124,1.71888,3.208154,0.527132,0.02631,415.790805,129,1.5,18,13,23,1.0,3,30.0
5.640814,1.733273,3.192126,0.510204,0.014369,177.23748,49,2.5,18,12,26,1.0,3,50.0
5.631302,1.764159,3.087278,0.584416,0.013054,280.290356,77,2.5,12,13,22,1.0,2,30.0
5.630649,1.713398,3.174031,0.525,0.026647,380.013629,120,1.5,18,13,23,1.0,2,30.0
5.630417,1.711472,3.177137,0.521739,0.015312,159.924111,46,2.5,18,12,18,1.0,2,50.0
5.623971,1.76215,3.069894,0.575,0.013961,266.585201,80,2.5,12,13,23,1.0,3,30.0
5.623971,1.76215,3.069894,0.575,0.013961,266.585201,80,2.5,12,13,23,1.0,4,30.0
5.623971,1.76215,3.069894,0.575,0.013961,266.585201,80,2.5,12,13,24,1.0,3,30.0
5.623971,1.76215,3.069894,0.575,0.013961,266.585201,80,2.5,12,13,24,1.0,4,30.0
5.621072,1.673129,3.207404,0.488372,0.023128,160.985309,43,1.5,12,13,23,0.5,2,30.0
5.621072,1.673129,3.207404,0.488372,0.023128,160.985309,43,1.5,12,13,24,0.5,2,30.0
5.621072,1.673129,3.207404,0.488372,0.017581,158.829622,43,2.0,12,13,23,0.5,2,30.0
5.621072,1.673129,3.207404,0.488372,0.017581,158.829622,43,2.0,12,13,24,0.5,2,30.0
5.619633,1.746072,3.10836,0.506667,0.014024,242.316886,75,2.5,18,12,21,1.0,4,30.0
5.619626,1.704523,3.146576,0.527132,0.026362,406.684912,129,1.5,18,13,22,1.0,3,30.0
5.614195,1.743098,3.062224,0.56962,0.013977,268.208444,79,2.5,12,12,25,1.0,3,30.0
5.614195,1.743098,3.062224,0.56962,0.013977,268.208444,79,2.5,12,12,25,1.0,4,30.0
5.605885,1.702884,3.111152,0.510204,0.015307,162.327162,49,2.5,18,12,18,1.0,3,50.0
5.605508,1.698006,3.108185,0.525,0.0267,371.073613,120,1.5,18,13,22,1.0,2,30.0
5.587995,1.724239,3.031703,0.5,0.014575,229.191976,76,2.5,18,12,22,1.0,4,30.0
5.587995,1.724239,3.031703,0.5,0.014575,229.191976,76,2.5,18,12,23,1.0,4,30.0
5.586394,1.729817,2.981397,0.576923,0.013982,254.882862,78,2.5,12,13,22,1.0,3,30.0
5.586394,1.729817,2.981397,0.576923,0.013982,254.882862,78,2.5,12,13,22,1.0,4,30.0
5.571778,1.665637,3.0364,0.519231,0.015916,163.330064,52,2.5,18,12,20,1.0,4,50.0
5.567803,1.668621,3.021593,0.515385,0.029879,343.999062,130,1.5,18,13,24,1.0,4,30.0
5.566816,1.711058,2.972864,0.507246,0.016518,184.440381,69,2.5,18,13,22,1.0,2,30.0
5.566816,1.711058,2.972864,0.507246,0.016518,184.440381,69,2.5,18,13,23,1.0,2,30.0
5.566816,1.711058,2.972864,0.507246,0.016518,184.440381,69,2.5,18,13,24,1.0,2,30.0
5.565551,1.662218,3.018379,0.521739,0.015955,147.089447,46,2.5,18,12,21,1.0,2,50.0
5.563361,1.701834,2.972306,0.506849,0.015438,208.547754,73,2.5,18,12,26,1.0,4,30.0
5.559664,1.625555,3.058496,0.487805,0.023186,149.235005,41,1.5,12,13,22,0.5,2,30.0
5.559664,1.625555,3.058496,0.487805,0.017615,147.324821,41,2.0,12,13,22,0.5,2,30.0
5.557478,1.634241,3.006133,0.557692,0.012629,218.24545,52,2.5,18,7,18,1.0,3,50.0
5.557478,1.634241,3.006133,0.557692,0.012629,218.24545,52,2.5,18,7,18,1.0,4,50.0
5.557478,1.634241,3.006133,0.557692,0.012629,218.24545,52,2.5,18,7,19,1.0,3,50.0
5.557478,1.634241,3.006133,0.557692,0.012629,218.24545,52,2.5,18,7,19,1.0,4,50.0
5.557478,1.634241,3.006133,0.557692,0.012629,218.24545,52,2.5,18,7,20,1.0,3,50.0
5.557478,1.634241,3.006133,0.557692,0.012629,218.24545,52,2.5,18,7,20,1.0,4,50.0
5.552672,1.66599,2.970554,0.522727,0.020271,395.220984,132,2.0,18,13,23,1.0,4,30.0
5.543231,1.655133,2.958012,0.510204,0.015949,149.393336,49,2.5,18,12,21,1.0,3,50.0
5.541407,1.648551,2.954871,0.519685,0.034928,282.561755,127,1.5,18,13,24,1.0,3,30.0
5.530344,1.652369,2.912021,0.522727,0.020302,386.550592,132,2.0,18,13,22,1.0,4,30.0
5.527576,1.646737,2.90716,0.527132,0.021798,353.458351,129,2.0,18,13,23,1.0,3,30.0
5.521519,1.635599,2.908213,0.510638,0.016511,138.64182,47,2.5,18,12,22,1.0,2,50.0
5.521519,1.635599,2.908213,0.510638,0.016511,138.64182,47,2.5,18,12,23,1.0,2,50.0
5.521519,1.635599,2.908213,0.510638,0.016511,138.64182,47,2.5,18,12,24,1.0,2,50.0
5.521519,1.635599,2.908213,0.510638,0.016511,138.64182,47,2.5,18,12,25,1.0,2,50.0
5.521493,1.638001,2.902169,0.516949,0.032344,279.993523,118,1.5,18,13,24,1.0,2,30.0
5.520863,1.633951,2.903651,0.519231,0.015301,164.9456,52,2.5,18,11,19,1.0,4,50.0
5.52081,1.666564,2.868285,0.513514,0.014094,225.963516,74,2.5,18,13,18,1.0,3,30.0
5.52081,1.666564,2.868285,0.513514,0.014094,225.963516,74,2.5,18,13,18,1.0,4,30.0
5.508064,1.636535,2.855091,0.525,0.020529,345.587139,120,2.0,18,13,23,1.0,2,30.0
5.504884,1.632982,2.847566,0.527132,0.021831,345.415886,129,2.0,18,13,22,1.0,3,30.0
5.501204,1.629296,2.853168,0.5,0.016505,140.866896,50,2.5,18,12,22,1.0,3,50.0
5.501204,1.629296,2.853168,0.5,0.016505,140.866896,50,2.5,18,12,23,1.0,3,50.0
5.501204,1.629296,2.853168,0.5,0.016505,140.866896,50,2.5,18,12,24,1.0,3,50.0
5.501204,1.629296,2.853168,0.5,0.016505,140.866896,50,2.5,18,12,25,1.0,3,50.0
5.489869,1.58984,2.867229,0.488372,0.035702,141.900308,43,1.0,10,13,23,0.5,2,30.0
5.489869,1.58984,2.867229,0.488372,0.035702,141.900308,43,1.0,10,13,24,0.5,2,30.0
5.487594,1.64364,2.787733,0.506667,0.015066,206.708323,75,2.5,18,12,18,1.0,4,30.0
5.485117,1.616726,2.799504,0.529412,0.013886,169.919075,51,2.5,18,11,18,1.0,3,50.0
5.483839,1.621833,2.791492,0.525,0.020561,337.087068,120,2.0,18,13,22,1.0,2,30.0
5.483049,1.644843,2.774512,0.5,0.014094,204.132044,70,2.5,18,12,21,1.0,2,30.0
5.480692,1.601974,2.811954,0.509434,0.017368,140.744662,53,2.5,18,12,19,1.0,4,50.0
5.471757,1.601526,2.781685,0.51145,0.035322,272.746502,131,1.5,18,13,25,1.0,4,30.0
5.470365,1.639541,2.741843,0.493151,0.014089,206.752906,73,2.5,18,12,21,1.0,3,30.0
5.468865,1.59614,2.77824,0.511628,0.035349,270.093736,129,1.5,18,13,26,1.0,4,30.0
5.467503,1.57429,2.816367,0.477273,0.026632,124.691367,44,1.5,10,12,25,0.5,2,30.0
5.467503,1.57429,2.816367,0.477273,0.020244,123.027693,44,2.0,10,12,25,0.5,2,30.0
5.46504,1.593138,2.76519,0.519231,0.015943,151.903723,52,2.5,18,11,23,1.0,4,50.0
5.462591,1.588369,2.76648,0.51145,0.039228,363.98077,131,1.0,18,13,23,1.0,4,30.0
5.460845,1.623398,2.725518,0.5,0.016477,181.943437,74,2.5,18,12,24,1.0,4,30.0
5.460845,1.623398,2.725518,0.5,0.016477,181.943437,74,2.5,18,12,25,1.0,4,30.0
5.45483,1.599265,2.725932,0.515385,0.025339,284.496053,130,2.0,18,13,24,1.0,4,30.0
5.451773,1.561384,2.737629,0.56,0.012629,193.174975,50,2.5,18,7,21,1.0,3,50.0
5.451773,1.561384,2.737629,0.56,0.012629,193.174975,50,2.5,18,7,21,1.0,4,50.0
5.451773,1.561384,2.737629,0.56,0.012629,193.174975,50,2.5,18,7,22,1.0,3,50.0
5.451773,1.561384,2.737629,0.56,0.012629,193.174975,50,2.5,18,7,22,1.0,4,50.0
5.451259,1.623852,2.696556,0.492958,0.014648,192.471542,71,2.5,18,12,22,1.0,2,30.0
5.451259,1.623852,2.696556,0.492958,0.014648,192.471542,71,2.5,18,12,23,1.0,2,30.0
5.450488,1.562611,2.777869,0.468085,0.024969,138.647922,47,1.5,10,13,23,0.5,4,30.0
5.450488,1.562611,2.777869,0.468085,0.024969,138.647922,47,1.5,10,13,24,0.5,4,30.0
5.450488,1.562611,2.777869,0.468085,0.018978,136.809095,47,2.0,10,13,23,0.5,4,30.0
5.450488,1.562611,2.777869,0.468085,0.018978,136.809095,47,2.0,10,13,24,0.5,4,30.0
5.447857,1.557207,2.765263,0.488372,0.037828,131.310647,43,1.0,12,13,23,0.5,2,30.0
5.447857,1.557207,2.765263,0.488372,0.037828,131.310647,43,1.0,12,13,24,0.5,2,30.0
5.447791,1.563922,2.72255,0.557692,0.012629,200.498451,52,2.5,18,8,18,1.0,3,50.0
5.447791,1.563922,2.72255,0.557692,0.012629,200.498451,52,2.5,18,8,18,1.0,4,50.0
5.444533,1.581613,2.712083,0.515625,0.040362,228.544628,128,1.5,18,13,25,1.0,3,30.0
5.441477,1.576174,2.708116,0.515873,0.040394,226.231303,126,1.5,18,13,26,1.0,3,30.0
5.440081,1.588817,2.69318,0.506944,0.021229,471.02963,144,1.5,14,13,23,1.0,4,30.0
5.439552,1.574865,2.70544,0.51145,0.039341,354.609441,131,1.0,18,13,22,1.0,4,30.0
5.439536,1.61904,2.666329,0.486486,0.014643,194.991886,74,2.5,18,12,22,1.0,3,30.0
5.439536,1.61904,2.666329,0.486486,0.014643,194.991886,74,2.5,18,12,23,1.0,3,30.0
5.437253,1.577533,2.693037,0.514706,0.026422,368.476205,136,1.5,16,13,23,1.0,4,30.0
5.43515,1.568531,2.696068,0.515625,0.046525,293.7028,128,1.0,18,13,23,1.0,3,30.0
5.427809,1.57936,2.656933,0.519685,0.029234,236.08737,127,2.0,18,13,24,1.0,3,30.0
5.427378,1.54387,2.712843,0.487805,0.035832,130.363553,41,1.0,10,13,22,0.5,2,30.0
5.42735,1.570948,2.670344,0.509434,0.016499,143.291406,53,2.5,18,11,24,1.0,4,50.0
5.42735,1.570948,2.670344,0.509434,0.016499,143.291406,53,2.5,18,11,25,1.0,4,50.0
5.42735,1.570948,2.670344,0.509434,0.016499,143.291406,53,2.5,18,11,26,1.0,4,50.0
5.425418,1.572062,2.661596,0.51145,0.027187,345.710789,131,1.5,18,13,21,1.0,4,30.0
5.423778,1.600421,2.628768,0.5,0.015515,173.918129,68,2.5,18,12,26,1.0,2,30.0
5.420229,1.560923,2.656717,0.512605,0.041187,304.894926,119,1.0,18,13,23,1.0,2,30.0
5.419345,1.576405,2.638539,0.506944,0.02127,460.217858,144,1.5,14,13,22,1.0,4,30.0
5.418478,1.566905,2.643901,0.512605,0.032448,259.230221,119,1.5,18,13,25,1.0,2,30.0
5.418012,1.596131,2.611034,0.507042,0.014147,197.399202,71,2.5,18,13,18,1.0,2,30.0
5.41584,1.571161,2.631126,0.510638,0.021304,451.092248,141,1.5,14,13,23,1.0,3,30.0
5.415668,1.56482,2.635919,0.514706,0.026474,359.662005,136,1.5,16,13,22,1.0,4,30.0
5.415063,1.561091,2.639193,0.512821,0.032473,256.368923,117,1.5,18,13,26,1.0,2,30.0
5.412134,1.596058,2.598567,0.492958,0.01551,176.294953,71,2.5,18,12,26,1.0,3,30.0
5.411851,1.558073,2.628419,0.52,0.01383,157.967548,50,2.5,18,10,20,1.0,4,50.0
5.411719,1.554896,2.633871,0.515625,0.046658,285.840597,128,1.0,18,13,22,1.0,3,30.0
5.411593,1.590315,2.599942,0.5,0.014084,209.608658,76,2.5,18,11,23,1.0,4,30.0
5.411497,1.558903,2.62687,0.518797,0.031445,296.862833,133,1.5,16,13,23,1.0,3,30.0
5.402415,1.555088,2.60654,0.507812,0.033959,269.42046,128,1.5,18,13,19,1.0,4,30.0
5.401153,1.56452,2.586762,0.516949,0.02718,231.490621,118,2.0,18,13,24,1.0,2,30.0
5.400699,1.556206,2.599518,0.507812,0.027143,333.021705,128,1.5,18,13,20,1.0,4,30.0
5.399032,1.545198,2.605388,0.510638,0.015996,129.931163,47,2.5,18,12,20,1.0,2,50.0
5.398126,1.552374,2.591504,0.515625,0.028308,317.559231,128,1.5,18,13,21,1.0,3,30.0
5.39509,1.546285,2.589998,0.512605,0.041307,296.070619,119,1.0,18,13,22,1.0,2,30.0
5.394783,1.558634,2.575551,0.510638,0.021345,440.350698,141,1.5,14,13,22,1.0,3,30.0
5.391916,1.547355,2.58968,0.489583,0.038792,184.788324,96,1.5,16,13,23,1.0,2,50.0
5.390501,1.519833,2.62853,0.466667,0.025031,127.786547,45,1.5,10,13,22,0.5,4,30.0
5.390501,1.519833,2.62853,0.466667,0.019014,126.167364,45,2.0,10,13,22,0.5,4,30.0
5.389563,1.546072,2.568729,0.518797,0.031507,289.482307,133,1.5,16,13,22,1.0,3,30.0
5.388865,1.543455,2.587278,0.483146,0.038984,170.357219,89,1.5,18,13,23,1.0,2,50.0
5.386256,1.512929,2.611868,0.487805,0.037966,120.435739,41,1.0,12,13,22,0.5,2,30.0
5.385147,1.516469,2.613899,0.468085,0.026794,124.385674,47,1.5,12,13,23,0.5,4,30.0
5.385147,1.516469,2.613899,0.468085,0.026794,124.385674,47,1.5,12,13,24,0.5,4,30.0
5.385147,1.516469,2.613899,0.468085,0.020368,122.720077,47,2.0,12,13,23,0.5,4,30.0
5.385147,1.516469,2.613899,0.468085,0.020368,122.720077,47,2.0,12,13,24,0.5,4,30.0
5.383291,1.572183,2.530003,0.493506,0.014638,197.738113,77,2.5,18,11,24,1.0,4,30.0
5.383291,1.572183,2.530003,0.493506,0.014638,197.738113,77,2.5,18,11,25,1.0,4,30.0
5.382699,1.541392,2.560708,0.5,0.015991,132.223396,50,2.5,18,12,20,1.0,3,50.0
5.379291,1.512913,2.593935,0.477273,0.028961,108.335183,44,1.5,12,12,25,0.5,2,30.0
5.379291,1.512913,2.593935,0.477273,0.022017,106.876103,44,2.0,12,12,25,0.5,2,30.0
5.378415,1.535867,2.528224,0.549296,0.017556,169.147323,71,2.5,18,7,19,1.0,3,30.0
5.378415,1.535867,2.528224,0.549296,0.017556,169.147323,71,2.5,18,7,19,1.0,4,30.0
5.375612,1.56339,2.472957,0.576923,0.018009,175.896274,78,2.5,12,13,19,1.0,2,30.0
5.374735,1.535303,2.535263,0.512,0.037141,235.324861,125,1.5,18,13,19,1.0,3,30.0
5.372645,1.536147,2.527311,0.512,0.028262,305.350611,125,1.5,18,13,20,1.0,3,30.0
5.371533,1.552328,2.475011,0.571429,0.016996,187.968181,77,2.5,12,12,21,1.0,2,30.0
5.369608,1.536104,2.516937,0.512605,0.027644,295.76677,119,1.5,18,13,21,1.0,2,30.0
5.368644,1.528455,2.50721,0.543478,0.013939,141.520124,46,2.5,18,11,18,1.0,2,50.0
5.367743,1.55157,2.495356,0.507246,0.012276,212.831017,69,2.5,18,10,20,1.0,4,30.0
5.365046,1.537525,2.500647,0.51145,0.029532,227.733045,131,2.0,18,13,25,1.0,4,30.0
5.363686,1.530991,2.514673,0.489583,0.038869,178.908908,96,1.5,16,13,22,1.0,2,50.0
5.361862,1.552955,2.442045,0.571429,0.016996,179.327718,77,2.5,12,12,23,1.0,2,30.0
5.361815,1.532354,2.495822,0.511628,0.02955,225.406929,129,2.0,18,13,26,1.0,4,30.0
5.360674,1.522219,2.507721,0.503876,0.05324,238.035233,129,1.0,18,13,24,1.0,4,30.0
5.359625,1.544165,2.470283,0.520548,0.01368,204.043771,73,2.5,18,11,18,1.0,4,30.0
5.357895,1.525577,2.504904,0.483146,0.039063,164.423357,89,1.5,18,13,22,1.0,2,50.0
5.355634,1.520587,2.499663,0.490196,0.041559,175.689516,102,1.5,16,13,23,1.0,3,50.0
5.353867,1.499629,2.524687,0.477273,0.029155,105.754913,44,1.5,12,13,25,0.5,2,30.0
5.353867,1.499629,2.524687,0.477273,0.029155,105.754913,44,1.5,12,13,26,0.5,2,30.0
5.353867,1.499629,2.524687,0.477273,0.022163,104.338794,44,2.0,12,13,25,0.5,2,30.0
5.353867,1.499629,2.524687,0.477273,0.022163,104.338794,44,2.0,12,13,26,0.5,2,30.0
5.350061,1.546455,2.446006,0.5,0.015142,171.255772,70,2.5,18,12,18,1.0,2,30.0
5.349936,1.515029,2.490146,0.484211,0.04521,149.859662,95,1.5,18,13,23,1.0,3,50.0
5.345102,1.495854,2.499873,0.477273,0.029176,103.429842,44,1.5,10,13,25,0.5,2,30.0
5.345102,1.495854,2.499873,0.477273,0.029176,103.429842,44,1.5,10,13,26,0.5,2,30.0
5.345102,1.495854,2.499873,0.477273,0.022176,102.058098,44,2.0,10,13,25,0.5,2,30.0
5.345102,1.495854,2.499873,0.477273,0.022176,102.058098,44,2.0,10,13,26,0.5,2,30.0
5.344586,1.517948,2.456702,0.508621,0.029065,272.732971,116,1.5,18,13,19,1.0,2,30.0
5.343578,1.524874,2.449574,0.5,0.022841,390.252278,142,1.5,14,13,24,1.0,4,30.0
5.341964,1.518583,2.447223,0.508621,0.027599,283.223558,116,1.5,18,13,20,1.0,2,30.0
5.341943,1.493409,2.450835,0.56,0.013872,159.711451,50,2.5,18,8,19,1.0,3,50.0
5.341943,1.493409,2.450835,0.56,0.013872,159.711451,50,2.5,18,8,19,1.0,4,50.0
5.340458,1.543359,2.421032,0.493151,0.015137,173.689021,73,2.5,18,12,18,1.0,3,30.0
5.33921,1.513728,2.444285,0.507463,0.036216,239.134696,134,1.5,16,13,24,1.0,4,30.0
5.337407,1.537397,2.379582,0.56962,0.01894,162.22372,79,2.5,12,13,19,1.0,3,30.0
5.337407,1.537397,2.379582,0.56962,0.01894,162.22372,79,2.5,12,13,19,1.0,4,30.0
5.337296,1.517814,2.429058,0.515625,0.033423,192.037231,128,2.0,18,13,25,1.0,3,30.0
5.335307,1.512922,2.425949,0.52,0.013853,144.939365,50,2.5,18,10,18,1.0,4,50.0
5.335307,1.512922,2.425949,0.52,0.013853,144.939365,50,2.5,18,10,19,1.0,4,50.0
5.333891,1.512594,2.423673,0.515873,0.033443,189.987554,126,2.0,18,13,26,1.0,3,30.0
5.333762,1.527229,2.382056,0.564103,0.017929,172.88537,78,2.5,12,12,21,1.0,3,30.0
5.333762,1.527229,2.382056,0.564103,0.017929,172.88537,78,2.5,12,12,21,1.0,4,30.0
5.333539,1.512069,2.431049,0.5,0.015373,132.608982,50,2.5,18,11,19,1.0,3,50.0
5.331109,1.501739,2.431033,0.507937,0.060508,199.297777,126,1.0,18,13,24,1.0,3,30.0
5.328965,1.505307,2.428594,0.490196,0.04164,170.198464,102,1.5,16,13,22,1.0,3,50.0
5.328712,1.526776,2.397802,0.5,0.014112,194.442164,76,2.5,18,12,20,1.0,4,30.0
5.328534,1.502326,2.421828,0.507812,0.03414,251.039877,128,1.5,18,13,18,1.0,4,30.0
5.328224,1.526725,2.359568,0.573333,0.016996,170.820953,75,2.5,12,12,24,1.0,2,30.0
5.326433,1.514327,2.415791,0.477876,0.033735,220.75323,113,1.5,14,13,23,1.0,3,50.0
5.326102,1.475691,2.465368,0.466667,0.026861,114.279415,45,1.5,12,13,22,0.5,4,30.0
5.326102,1.475691,2.465368,0.466667,0.020407,112.816657,45,2.0,12,13,22,0.5,4,30.0
5.323223,1.518112,2.386141,0.506944,0.016773,411.758473,144,2.0,14,13,23,1.0,4,30.0
