exit_time,direction,entry_price,exit_price,exit_type,pnl_r,pnl_gbp
2024-01-16 08:30:00+00:00,short,16517.7,16510.01659761448,TP1,0.0672,6.72
2024-01-16 08:35:00+00:00,short,16517.7,16517.7,SL,0.0,0.0
2024-01-19 09:20:00+00:00,long,16628.1,16631.355827558316,TP1,0.0458,4.59
2024-01-19 09:25:00+00:00,long,16628.1,16628.1,SL,0.0,0.0
2024-01-22 08:20:00+00:00,long,16687.6,16692.9889162192,TP1,0.0717,7.17
2024-01-22 08:25:00+00:00,long,16687.6,16687.6,SL,0.0,0.0
2024-01-22 16:00:00+00:00,long,16667.4,16666.3,REVERSION,-0.0381,-3.82
2024-01-23 13:45:00+00:00,long,16684.8,16686.8,REVERSION,0.0946,9.47
2024-01-30 14:30:00+00:00,long,16980.0,16968.9,REVERSION,-0.4477,-44.88
2024-02-02 10:35:00+00:00,long,16987.6,16987.16632649584,TP1,-0.0083,-0.83
2024-02-02 10:40:00+00:00,long,16987.6,16995.92318850274,TP2,0.1598,15.94
2024-02-08 11:25:00+00:00,short,16925.8,16915.82032020482,TP1,0.2237,22.35
2024-02-08 11:35:00+00:00,short,16925.8,16925.8,SL,0.0,0.0
2024-02-19 08:35:00+00:00,short,17066.6,17065.999353330888,TP1,0.0112,1.12
2024-02-19 08:40:00+00:00,short,17066.6,17066.6,SL,0.0,0.0
2024-02-19 09:05:00+00:00,short,17069.5,17065.967775909536,TP1,0.0611,6.12
2024-02-19 09:10:00+00:00,short,17069.5,17069.5,SL,0.0,0.0
2024-02-20 09:00:00+00:00,short,17042.3,17051.1,REVERSION,-0.2537,-25.43
2024-02-20 09:20:00+00:00,short,17042.6,17044.9,REVERSION,-0.0689,-6.89
2024-02-22 09:55:00+00:00,long,17307.5,17298.0,REVERSION,-0.2241,-22.39
2024-02-22 10:15:00+00:00,long,17307.5,17297.2,REVERSION,-0.2649,-26.41
2024-03-01 10:00:00+00:00,long,17785.4,17768.5,REVERSION,-0.5478,-54.47
