score,profit_factor,sharpe_ratio,win_rate,max_drawdown,recovery_factor,total_trades,atr_multiplier,atr_period,ema_fast,ema_slow,max_entry_dist_atr,max_trades_per_day,min_body_pct
6.653517,3.017985,6.127254,0.648148,0.010463,437.908613,54,2.5,18,10,24,1.0,3,50.0
6.653517,3.017985,6.127254,0.648148,0.010463,437.908613,54,2.5,18,10,24,1.0,4,50.0
6.602242,2.877284,5.848926,0.634615,0.010463,407.375981,52,2.5,18,10,24,1.0,2,50.0
6.589702,2.833215,5.808381,0.653846,0.010463,397.812876,52,2.5,18,10,25,1.0,3,50.0
6.589702,2.833215,5.808381,0.653846,0.010463,397.812876,52,2.5,18,10,25,1.0,4,50.0
6.589702,2.833215,5.808381,0.653846,0.010463,397.812876,52,2.5,18,10,26,1.0,3,50.0
6.589702,2.833215,5.808381,0.653846,0.010463,397.812876,52,2.5,18,10,26,1.0,4,50.0
6.553255,2.731988,5.561556,0.647059,0.008723,447.600731,51,2.5,18,9,18,1.0,2,50.0
6.553255,2.731988,5.561556,0.647059,0.008723,447.600731,51,2.5,18,9,18,1.0,3,50.0
6.553255,2.731988,5.561556,0.647059,0.008723,447.600731,51,2.5,18,9,18,1.0,4,50.0
6.53838,2.692513,5.510349,0.64,0.010463,367.280244,50,2.5,18,10,25,1.0,2,50.0
6.53838,2.692513,5.510349,0.64,0.010463,367.280244,50,2.5,18,10,26,1.0,2,50.0
6.536667,2.689178,5.565969,0.636364,0.010463,411.375496,55,2.5,18,10,23,1.0,3,50.0
6.536667,2.689178,5.565969,0.636364,0.010463,411.375496,55,2.5,18,10,23,1.0,4,50.0
6.52437,2.643915,5.528036,0.66,0.008723,446.981752,50,2.5,18,9,25,1.0,2,50.0
6.52437,2.643915,5.528036,0.66,0.008723,446.981752,50,2.5,18,9,25,1.0,3,50.0
6.52437,2.643915,5.528036,0.66,0.008723,446.981752,50,2.5,18,9,25,1.0,4,50.0
6.52437,2.643915,5.528036,0.66,0.008723,446.981752,50,2.5,18,9,26,1.0,2,50.0
6.52437,2.643915,5.528036,0.66,0.008723,446.981752,50,2.5,18,9,26,1.0,3,50.0
6.52437,2.643915,5.528036,0.66,0.008723,446.981752,50,2.5,18,9,26,1.0,4,50.0
6.505308,2.598022,5.354182,0.64,0.008723,434.503476,50,2.5,18,9,24,1.0,2,50.0
6.505308,2.598022,5.354182,0.64,0.008723,434.503476,50,2.5,18,9,24,1.0,3,50.0
6.505308,2.598022,5.354182,0.64,0.008723,434.503476,50,2.5,18,9,24,1.0,4,50.0
6.490728,2.563805,5.285941,0.622642,0.010463,380.842864,53,2.5,18,10,23,1.0,2,50.0
6.479116,2.531759,5.123502,0.62,0.008723,416.486598,50,2.5,18,9,23,1.0,2,50.0
6.479116,2.531759,5.123502,0.62,0.008723,416.486598,50,2.5,18,9,23,1.0,3,50.0
6.479116,2.531759,5.123502,0.62,0.008723,416.486598,50,2.5,18,9,23,1.0,4,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,19,1.0,2,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,19,1.0,3,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,19,1.0,4,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,20,1.0,2,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,20,1.0,3,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,20,1.0,4,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,21,1.0,2,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,21,1.0,3,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,21,1.0,4,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,22,1.0,2,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,22,1.0,3,50.0
6.462907,2.477608,5.007988,0.638298,0.008723,381.860718,47,2.5,18,9,22,1.0,4,50.0
6.372519,2.40462,4.794496,0.617021,0.008723,362.998424,47,2.5,18,8,19,1.0,2,50.0
6.372519,2.40462,4.794496,0.617021,0.008723,362.998424,47,2.5,18,8,19,1.0,3,50.0
6.372519,2.40462,4.794496,0.617021,0.008723,362.998424,47,2.5,18,8,19,1.0,4,50.0
6.372519,2.40462,4.794496,0.617021,0.008723,362.998424,47,2.5,18,8,20,1.0,2,50.0
6.372519,2.40462,4.794496,0.617021,0.008723,362.998424,47,2.5,18,8,20,1.0,3,50.0
6.372519,2.40462,4.794496,0.617021,0.008723,362.998424,47,2.5,18,8,20,1.0,4,50.0
6.369639,2.408393,4.782883,0.612245,0.008723,370.66103,49,2.5,18,8,18,1.0,2,50.0
6.369639,2.408393,4.782883,0.612245,0.008723,370.66103,49,2.5,18,8,18,1.0,3,50.0
6.369639,2.408393,4.782883,0.612245,0.008723,370.66103,49,2.5,18,8,18,1.0,4,50.0
6.339889,2.364529,4.731014,0.62,0.010463,316.989776,50,2.5,18,10,18,1.0,3,50.0
6.339889,2.364529,4.731014,0.62,0.010463,316.989776,50,2.5,18,10,18,1.0,4,50.0
6.339889,2.364529,4.731014,0.62,0.010463,316.989776,50,2.5,18,10,19,1.0,3,50.0
6.339889,2.364529,4.731014,0.62,0.010463,316.989776,50,2.5,18,10,19,1.0,4,50.0
6.339889,2.364529,4.731014,0.62,0.010463,316.989776,50,2.5,18,10,20,1.0,3,50.0
6.339889,2.364529,4.731014,0.62,0.010463,316.989776,50,2.5,18,10,20,1.0,4,50.0
6.319447,2.317182,4.714384,0.627451,0.010463,320.781156,51,2.5,18,10,21,1.0,3,50.0
6.319447,2.317182,4.714384,0.627451,0.010463,320.781156,51,2.5,18,10,21,1.0,4,50.0
6.319447,2.317182,4.714384,0.627451,0.010463,320.781156,51,2.5,18,10,22,1.0,3,50.0
6.319447,2.317182,4.714384,0.627451,0.010463,320.781156,51,2.5,18,10,22,1.0,4,50.0
6.275294,2.387016,4.512332,0.574257,0.010014,599.923637,101,2.5,18,9,26,1.5,3,50.0
6.272645,2.324138,4.56399,0.6,0.008723,342.199238,45,2.5,18,8,23,1.0,2,50.0
6.272645,2.324138,4.56399,0.6,0.008723,342.199238,45,2.5,18,8,23,1.0,3,50.0
6.272645,2.324138,4.56399,0.6,0.008723,342.199238,45,2.5,18,8,23,1.0,4,50.0
6.272645,2.324138,4.56399,0.6,0.008723,342.199238,45,2.5,18,8,24,1.0,2,50.0
6.272645,2.324138,4.56399,0.6,0.008723,342.199238,45,2.5,18,8,24,1.0,3,50.0
6.272645,2.324138,4.56399,0.6,0.008723,342.199238,45,2.5,18,8,24,1.0,4,50.0
6.19259,2.233097,4.401272,0.604167,0.010463,286.457144,48,2.5,18,10,18,1.0,2,50.0
6.19259,2.233097,4.401272,0.604167,0.010463,286.457144,48,2.5,18,10,19,1.0,2,50.0
6.19259,2.233097,4.401272,0.604167,0.010463,286.457144,48,2.5,18,10,20,1.0,2,50.0
6.175768,2.19181,4.389325,0.612245,0.010463,290.248524,49,2.5,18,10,21,1.0,2,50.0
6.175768,2.19181,4.389325,0.612245,0.010463,290.248524,49,2.5,18,10,22,1.0,2,50.0
6.172407,2.271359,4.301437,0.58,0.010038,577.729926,100,2.5,18,10,26,1.5,3,50.0
6.158412,2.277549,4.254738,0.565657,0.010071,536.578971,99,2.5,18,10,24,1.5,3,50.0
