score,profit_factor,sharpe_ratio,win_rate,max_drawdown,recovery_factor,total_trades,atr_multiplier,atr_period,ema_fast,ema_slow,max_entry_dist_atr,max_trades_per_day,min_body_pct
5.994516,1.986851,4.003469,0.653846,0.009175,417.924991,52,2.5,10,13,24,1.0,2,50.0
5.705001,1.76907,3.299422,0.64,0.011079,269.723464,50,2.5,10,13,22,1.0,2,50.0
5.705001,1.76907,3.299422,0.64,0.011079,269.723464,50,2.5,10,13,23,1.0,2,50.0
5.644056,1.720351,3.153112,0.64,0.009175,305.063779,50,2.5,10,13,25,1.0,2,50.0
5.623031,1.708976,3.103799,0.625,0.014345,323.093962,80,2.5,10,13,24,1.0,2,30.0
5.615817,1.676021,3.113391,0.634615,0.012695,237.571781,52,2.5,10,11,25,1.0,2,50.0
5.615817,1.676021,3.113391,0.634615,0.012695,237.571781,52,2.5,10,11,25,1.0,3,50.0
5.615817,1.676021,3.113391,0.634615,0.012695,237.571781,52,2.5,10,11,25,1.0,4,50.0
5.615817,1.676021,3.113391,0.634615,0.012695,237.571781,52,2.5,10,11,26,1.0,2,50.0
5.615817,1.676021,3.113391,0.634615,0.012695,237.571781,52,2.5,10,11,26,1.0,3,50.0
5.615817,1.676021,3.113391,0.634615,0.012695,237.571781,52,2.5,10,11,26,1.0,4,50.0
5.605278,1.687963,3.060882,0.641509,0.016009,196.530831,53,2.5,10,13,24,1.0,3,50.0
5.605278,1.687963,3.060882,0.641509,0.016009,196.530831,53,2.5,10,13,24,1.0,4,50.0
5.604668,1.650866,3.116575,0.612613,0.072271,200.226283,111,1.0,18,13,24,1.0,2,30.0
5.546927,1.604189,2.976045,0.617647,0.050853,262.604191,102,1.0,18,10,25,1.0,2,30.0
5.546927,1.604189,2.976045,0.617647,0.050853,262.604191,102,1.0,18,10,26,1.0,2,30.0
5.545714,1.599295,2.974036,0.625,0.04728,293.212209,104,1.0,18,10,20,1.0,2,30.0
5.545714,1.599295,2.974036,0.625,0.04728,293.212209,104,1.0,18,10,21,1.0,2,30.0
5.545588,1.556301,3.043593,0.585366,0.035177,187.043553,41,1.0,18,11,26,0.5,2,30.0
5.538691,1.606154,2.955123,0.6,0.0716,196.683429,110,1.0,18,13,22,1.0,2,30.0
5.537954,1.604538,2.948247,0.612613,0.072271,188.746868,111,1.0,18,13,25,1.0,2,30.0
5.534421,1.611594,2.933659,0.60177,0.074222,182.742855,113,1.0,16,13,24,1.0,2,30.0
5.500297,1.530356,2.922893,0.585366,0.035458,176.34115,41,1.0,16,11,26,0.5,2,30.0
5.500033,1.597429,2.826918,0.619048,0.01321,156.179245,42,2.5,16,11,18,1.0,2,50.0
5.477761,1.566962,2.794863,0.605769,0.052705,237.001314,104,1.0,16,10,25,1.0,2,30.0
5.477761,1.566962,2.794863,0.605769,0.052705,237.001314,104,1.0,16,10,26,1.0,2,30.0
5.474492,1.560891,2.78733,0.613208,0.048314,267.824704,106,1.0,16,10,20,1.0,2,30.0
5.474492,1.560891,2.78733,0.613208,0.048314,267.824704,106,1.0,16,10,21,1.0,2,30.0
5.473045,1.555058,2.787093,0.617647,0.052158,242.641373,102,1.0,18,10,24,1.0,2,30.0
