score,profit_factor,sharpe_ratio,win_rate,max_drawdown,recovery_factor,total_trades,atr_multiplier,atr_period,ema_fast,ema_slow,max_entry_dist_atr,max_trades_per_day,min_body_pct
6.218117,2.344752,4.363659,0.589041,0.01679,337.282309,73,2.5,18,9,25,1.0,3,30.0
6.162059,2.268214,4.288875,0.543478,0.00642,388.832512,46,2.5,18,10,23,1.0,3,50.0
6.162059,2.268214,4.288875,0.543478,0.00642,388.832512,46,2.5,18,10,23,1.0,4,50.0
6.161531,2.285698,4.24268,0.591549,0.01679,322.470749,71,2.5,18,9,26,1.0,3,30.0
6.149632,2.227513,4.255864,0.621622,0.014238,400.482288,74,2.5,18,8,26,1.0,3,30.0
6.147078,2.183295,4.330903,0.557692,0.015745,434.491431,52,1.5,10,9,26,0.5,4,30.0
6.137519,2.255614,4.203659,0.57971,0.016846,313.877576,69,2.5,18,9,25,1.0,2,30.0
6.122627,2.169622,4.244197,0.6,0.016968,360.192387,80,2.5,18,12,24,1.0,3,30.0
6.122627,2.169622,4.244197,0.6,0.016968,360.192387,80,2.5,18,12,24,1.0,4,30.0
6.12172,2.164312,4.270772,0.553191,0.015191,416.168597,47,1.5,10,9,26,0.5,2,30.0
6.093089,2.104495,4.22172,0.6,0.017252,370.122177,50,1.5,10,8,25,0.5,4,30.0
6.093089,2.104495,4.22172,0.6,0.017252,370.122177,50,1.5,10,8,26,0.5,4,30.0
6.090728,2.125423,4.209434,0.56,0.015745,413.241631,50,1.5,10,9,26,0.5,3,30.0
6.079263,2.19656,4.077179,0.58209,0.016846,299.115292,67,2.5,18,9,26,1.0,2,30.0
6.073363,2.146705,4.099579,0.614286,0.014285,372.869996,70,2.5,18,8,26,1.0,2,30.0
6.064237,2.149902,4.085338,0.574468,0.011114,248.576959,47,2.5,18,8,26,1.0,2,50.0
6.063201,2.080412,4.15019,0.6,0.017252,340.040267,45,1.5,10,8,25,0.5,2,30.0
6.063201,2.080412,4.15019,0.6,0.017252,340.040267,45,1.5,10,8,26,0.5,2,30.0
6.034547,2.046624,4.092013,0.604167,0.017252,350.729044,48,1.5,10,8,25,0.5,3,30.0
6.034547,2.046624,4.092013,0.604167,0.017252,350.729044,48,1.5,10,8,26,0.5,3,30.0
6.02059,2.081154,4.012415,0.589744,0.017064,331.081688,78,2.5,18,12,23,1.0,3,30.0
6.02059,2.081154,4.012415,0.589744,0.017064,331.081688,78,2.5,18,12,23,1.0,4,30.0
6.01189,2.065224,4.000574,0.592593,0.017012,343.74411,81,2.5,18,13,23,1.0,3,30.0
6.01189,2.065224,4.000574,0.592593,0.017012,343.74411,81,2.5,18,13,23,1.0,4,30.0
6.010331,2.043555,4.046122,0.541667,0.016028,381.192894,48,1.5,12,9,26,0.5,4,30.0
6.004126,2.069771,3.970816,0.589744,0.016968,329.442551,78,2.5,18,11,25,1.0,3,30.0
6.004126,2.069771,3.970816,0.589744,0.016968,329.442551,78,2.5,18,11,25,1.0,4,30.0
6.000065,2.046795,3.998956,0.56,0.017294,349.943517,50,1.5,10,9,24,0.5,4,30.0
5.989169,1.98805,4.049808,0.522727,0.017193,490.925682,44,1.0,16,9,26,0.5,2,30.0
5.989051,2.058779,3.933389,0.589744,0.017064,324.230019,78,2.5,18,13,22,1.0,3,30.0
5.989051,2.058779,3.933389,0.589744,0.017064,324.230019,78,2.5,18,13,22,1.0,4,30.0
5.986766,2.053814,3.947589,0.557692,0.01394,348.450108,52,2.0,10,9,26,0.5,4,30.0
5.974163,2.033775,3.911752,0.592105,0.01708,316.274125,76,2.5,18,12,24,1.0,2,30.0
5.973186,2.013454,3.960814,0.534884,0.015077,370.135144,43,1.5,12,9,26,0.5,2,30.0
5.972587,2.047397,3.89179,0.589744,0.016968,322.552259,78,2.5,18,11,26,1.0,3,30.0
5.972587,2.047397,3.89179,0.589744,0.016968,322.552259,78,2.5,18,11,26,1.0,4,30.0
5.963481,2.018976,3.911687,0.555556,0.017294,319.933891,45,1.5,10,9,24,0.5,2,30.0
5.959991,2.094631,3.828202,0.522727,0.006788,317.449225,44,2.5,18,10,23,1.0,2,50.0
5.953863,2.028171,3.870082,0.553191,0.01394,320.527921,47,2.0,10,9,26,0.5,2,30.0
5.952354,1.987193,3.917715,0.543478,0.016028,360.604994,46,1.5,12,9,26,0.5,3,30.0
5.944367,1.927094,3.945446,0.575,0.030734,258.578,40,1.0,18,7,18,0.5,2,30.0
5.944367,1.927094,3.945446,0.575,0.030734,258.578,40,1.0,18,7,19,0.5,2,30.0
5.93984,1.988923,3.864473,0.5625,0.017294,330.596983,48,1.5,10,9,24,0.5,3,30.0
5.935921,1.981863,3.830897,0.62,0.024412,263.504882,50,1.5,10,7,18,0.5,2,30.0
5.935921,1.981863,3.830897,0.62,0.024412,263.504882,50,1.5,10,7,19,0.5,2,30.0
5.933824,1.951674,3.875648,0.586957,0.017277,322.508947,46,1.5,12,8,25,0.5,4,30.0
5.933824,1.951674,3.875648,0.586957,0.017277,322.508947,46,1.5,12,8,26,0.5,4,30.0
5.931355,1.999374,3.825246,0.56,0.01394,330.4493,50,2.0,10,9,26,0.5,3,30.0
5.93074,1.979687,3.826163,0.6,0.015508,291.192675,50,2.0,10,8,25,0.5,4,30.0
5.93074,1.979687,3.826163,0.6,0.015508,291.192675,50,2.0,10,8,26,0.5,4,30.0
5.913341,1.922176,3.869959,0.530612,0.024921,353.10179,49,1.0,16,9,26,0.5,4,30.0
5.910319,1.97194,3.773384,0.5875,0.01714,296.32259,80,2.5,18,12,25,1.0,3,30.0
5.910319,1.97194,3.773384,0.5875,0.01714,296.32259,80,2.5,18,12,25,1.0,4,30.0
5.908829,1.87621,3.886352,0.575,0.030361,247.387399,40,1.0,18,7,23,0.5,2,30.0
5.898062,1.979942,3.722069,0.589744,0.017052,300.295879,78,2.5,18,12,21,1.0,3,30.0
5.898062,1.979942,3.722069,0.589744,0.017052,300.295879,78,2.5,18,12,21,1.0,4,30.0
5.898062,1.979942,3.722069,0.589744,0.017052,300.295879,78,2.5,18,13,20,1.0,3,30.0
5.898062,1.979942,3.722069,0.589744,0.017052,300.295879,78,2.5,18,13,20,1.0,4,30.0
5.893223,1.949548,3.736271,0.6,0.015508,266.093137,45,2.0,10,8,25,0.5,2,30.0
5.893223,1.949548,3.736271,0.6,0.015508,266.093137,45,2.0,10,8,26,0.5,2,30.0
5.890217,2.011758,3.656374,0.594595,0.014106,352.996877,74,2.5,18,9,23,1.0,4,30.0
5.889783,1.915762,3.771538,0.585366,0.017277,291.877916,41,1.5,12,8,25,0.5,2,30.0
5.889783,1.915762,3.771538,0.585366,0.017277,291.877916,41,1.5,12,8,26,0.5,2,30.0
5.886466,2.009814,3.651771,0.583333,0.01672,282.046584,72,2.5,18,10,23,1.0,4,30.0
5.882786,1.874466,3.803363,0.571429,0.020799,359.152842,42,1.0,16,8,25,0.5,2,30.0
5.882786,1.874466,3.803363,0.571429,0.020799,359.152842,42,1.0,16,8,26,0.5,2,30.0
5.873158,1.925248,3.695654,0.604167,0.015508,275.011565,48,2.0,10,8,25,0.5,3,30.0
5.873158,1.925248,3.695654,0.604167,0.015508,275.011565,48,2.0,10,8,26,0.5,3,30.0
5.872812,1.895313,3.736055,0.590909,0.017277,303.408839,44,1.5,12,8,25,0.5,3,30.0
5.872812,1.895313,3.736055,0.590909,0.017277,303.408839,44,1.5,12,8,26,0.5,3,30.0
5.86856,1.929421,3.675655,0.603774,0.024412,262.812363,53,1.5,10,7,18,0.5,4,30.0
5.86856,1.929421,3.675655,0.603774,0.024412,262.812363,53,1.5,10,7,19,0.5,4,30.0
5.867915,1.955207,3.675307,0.54,0.015745,350.740298,50,1.5,10,9,25,0.5,4,30.0
5.866939,1.945307,3.663063,0.581081,0.017177,287.576214,74,2.5,18,12,23,1.0,2,30.0
5.866886,1.866344,3.759837,0.571429,0.026512,279.147376,42,1.0,16,7,26,0.5,2,30.0
5.866664,1.958928,3.647323,0.578947,0.017064,293.652547,76,2.5,18,11,24,1.0,3,30.0
5.866664,1.958928,3.647323,0.578947,0.017064,293.652547,76,2.5,18,11,24,1.0,4,30.0
5.864472,1.935914,3.664132,0.584416,0.017124,300.034666,77,2.5,18,13,23,1.0,2,30.0
5.862043,1.93066,3.683541,0.541667,0.013847,312.386334,48,2.0,12,9,26,0.5,4,30.0
5.855882,1.87056,3.737996,0.531915,0.024921,333.3379,47,1.0,16,9,26,0.5,3,30.0
5.849965,1.933924,3.619764,0.581081,0.01708,285.725517,74,2.5,18,11,25,1.0,2,30.0
5.848837,1.91665,3.616699,0.62,0.019909,233.931365,50,2.0,10,7,18,0.5,2,30.0
5.848837,1.91665,3.616699,0.62,0.019909,233.931365,50,2.0,10,7,19,0.5,2,30.0
5.843945,1.952708,3.556637,0.623377,0.014283,376.546196,77,2.5,18,8,24,1.0,4,30.0
5.843945,1.952708,3.556637,0.623377,0.014283,376.546196,77,2.5,18,8,25,1.0,4,30.0
5.841807,1.925409,3.613048,0.56,0.015536,274.557493,50,2.0,10,9,24,0.5,4,30.0
5.841144,1.854791,3.684336,0.577778,0.026512,307.666949,45,1.0,16,7,18,0.5,2,30.0
5.841144,1.854791,3.684336,0.577778,0.026512,307.666949,45,1.0,16,7,19,0.5,2,30.0
5.837754,1.856869,3.7095,0.5,0.023884,307.538211,40,1.0,18,9,26,0.5,2,30.0
5.836626,1.894237,3.640405,0.543478,0.017318,302.310702,46,1.5,12,9,24,0.5,4,30.0
5.834348,1.922932,3.580533,0.581081,0.017177,280.769635,74,2.5,18,13,22,1.0,2,30.0
5.822022,1.881126,3.57876,0.6,0.024516,216.039011,45,1.5,10,7,26,0.5,2,30.0
5.821523,1.92146,3.563375,0.533333,0.015191,329.364043,45,1.5,10,9,25,0.5,2,30.0
5.81812,1.895599,3.581427,0.534884,0.013847,283.722872,43,2.0,12,9,26,0.5,2,30.0
5.817371,1.91155,3.537221,0.581081,0.01708,278.880315,74,2.5,18,11,26,1.0,2,30.0
5.816869,1.880954,3.557864,0.607843,0.024412,249.107283,51,1.5,10,7,18,0.5,3,30.0
5.816869,1.880954,3.557864,0.607843,0.024412,249.107283,51,1.5,10,7,19,0.5,3,30.0
5.814496,1.820495,3.637175,0.574468,0.024675,317.304994,47,1.0,16,8,25,0.5,4,30.0
5.814496,1.820495,3.637175,0.574468,0.024675,317.304994,47,1.0,16,8,26,0.5,4,30.0
5.807076,1.905942,3.510515,0.578947,0.017064,277.426488,76,2.5,18,12,22,1.0,3,30.0
5.807076,1.905942,3.510515,0.578947,0.017064,277.426488,76,2.5,18,12,22,1.0,4,30.0
5.807076,1.905942,3.510515,0.578947,0.017064,277.426488,76,2.5,18,13,21,1.0,3,30.0
5.807076,1.905942,3.510515,0.578947,0.017064,277.426488,76,2.5,18,13,21,1.0,4,30.0
5.80669,1.889565,3.528652,0.578313,0.017184,284.182557,83,2.5,18,13,26,1.0,3,30.0
5.80669,1.889565,3.528652,0.578313,0.017184,284.182557,83,2.5,18,13,26,1.0,4,30.0
5.805001,1.897335,3.532279,0.541667,0.015745,329.490498,48,1.5,10,9,25,0.5,3,30.0
5.804851,1.877413,3.554116,0.543478,0.013847,294.513112,46,2.0,12,9,26,0.5,3,30.0
5.80069,1.877054,3.52228,0.580247,0.017184,280.185562,81,2.5,18,12,26,1.0,3,30.0
5.80069,1.877054,3.52228,0.580247,0.017184,280.185562,81,2.5,18,12,26,1.0,4,30.0
5.80069,1.877054,3.52228,0.580247,0.017184,280.185562,81,2.5,18,13,24,1.0,3,30.0
5.80069,1.877054,3.52228,0.580247,0.017184,280.185562,81,2.5,18,13,24,1.0,4,30.0
5.80069,1.877054,3.52228,0.580247,0.017184,280.185562,81,2.5,18,13,25,1.0,3,30.0
5.80069,1.877054,3.52228,0.580247,0.017184,280.185562,81,2.5,18,13,25,1.0,4,30.0
5.798064,1.891977,3.508464,0.555556,0.015536,249.503758,45,2.0,10,9,24,0.5,2,30.0
5.796083,1.79975,3.598347,0.577778,0.026201,291.265725,45,1.0,16,7,23,0.5,2,30.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,24,1.0,2,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,24,1.0,3,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,24,1.0,4,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,25,1.0,2,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,25,1.0,3,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,25,1.0,4,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,26,1.0,2,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,26,1.0,3,50.0
5.794688,1.935221,3.447939,0.553191,0.013547,185.397893,47,2.5,18,10,26,1.0,4,50.0
5.786256,1.869065,3.471723,0.603774,0.019909,233.294499,53,2.0,10,7,18,0.5,4,30.0
5.786256,1.869065,3.471723,0.603774,0.019909,233.294499,53,2.0,10,7,19,0.5,4,30.0
5.785555,1.841754,3.49879,0.608696,0.024376,229.085801,46,1.5,12,7,18,0.5,2,30.0
5.785555,1.841754,3.49879,0.608696,0.024376,229.085801,46,1.5,12,7,19,0.5,2,30.0
5.78519,1.854692,3.518535,0.536585,0.017318,271.753808,41,1.5,12,9,24,0.5,2,30.0
5.785052,1.837662,3.504152,0.604167,0.024345,225.424568,48,1.5,10,7,23,0.5,2,30.0
5.783885,1.843856,3.50164,0.586957,0.015517,252.769966,46,2.0,12,8,25,0.5,4,30.0
5.783885,1.843856,3.50164,0.586957,0.015517,252.769966,46,2.0,12,8,26,0.5,4,30.0
5.782602,1.870969,3.477958,0.5625,0.015536,258.405911,48,2.0,10,9,24,0.5,3,30.0
5.777338,1.807754,3.559858,0.511111,0.025321,305.363067,45,1.0,18,9,26,0.5,4,30.0
5.775859,1.814372,3.540858,0.52381,0.020874,333.268462,42,1.0,16,9,24,0.5,2,30.0
5.77367,1.837875,3.495318,0.545455,0.017318,283.256822,44,1.5,12,9,24,0.5,3,30.0
5.753156,1.768879,3.491274,0.577778,0.024675,297.343765,45,1.0,16,8,25,0.5,3,30.0
5.753156,1.768879,3.491274,0.577778,0.024675,297.343765,45,1.0,16,8,26,0.5,3,30.0
5.753061,1.829793,3.417111,0.583333,0.024516,215.349424,48,1.5,10,7,26,0.5,4,30.0
5.750878,1.811196,3.457892,0.530612,0.016609,329.740352,49,1.5,16,9,26,0.5,4,30.0
5.748519,1.836093,3.396815,0.578947,0.017254,253.220931,76,2.5,18,12,25,1.0,2,30.0
5.745044,1.812583,3.436828,0.530612,0.016363,331.294547,49,1.5,14,9,26,0.5,4,30.0
5.744337,1.777489,3.461651,0.55814,0.030734,242.148384,43,1.0,18,7,18,0.5,4,30.0
5.744337,1.777489,3.461651,0.55814,0.030734,242.148384,43,1.0,18,7,19,0.5,4,30.0
5.738235,1.844095,3.352132,0.581081,0.017165,256.965516,74,2.5,18,12,21,1.0,2,30.0
5.738235,1.844095,3.352132,0.581081,0.017165,256.965516,74,2.5,18,13,20,1.0,2,30.0
5.737851,1.857445,3.309643,0.632353,0.0169,270.964684,68,2.5,18,7,25,1.0,3,30.0
5.737851,1.857445,3.309643,0.632353,0.0169,270.964684,68,2.5,18,7,25,1.0,4,30.0
5.734998,1.822114,3.353604,0.607843,0.019909,220.690804,51,2.0,10,7,18,0.5,3,30.0
5.734998,1.822114,3.353604,0.607843,0.019909,220.690804,51,2.0,10,7,19,0.5,3,30.0
5.733044,1.803626,3.379899,0.585366,0.015517,227.190882,41,2.0,12,8,25,0.5,2,30.0
5.733044,1.803626,3.379899,0.585366,0.015517,227.190882,41,2.0,12,8,26,0.5,2,30.0
5.727327,1.81386,3.341588,0.6,0.019973,190.510791,45,2.0,10,7,26,0.5,2,30.0
5.723698,1.790608,3.361162,0.590909,0.015517,236.820021,44,2.0,12,8,25,0.5,3,30.0
5.723698,1.790608,3.361162,0.590909,0.015517,236.820021,44,2.0,12,8,26,0.5,3,30.0
5.722036,1.797146,3.347532,0.591837,0.024376,228.335271,49,1.5,12,7,18,0.5,4,30.0
5.722036,1.797146,3.347532,0.591837,0.024376,228.335271,49,1.5,12,7,19,0.5,4,30.0
5.722029,1.792562,3.354655,0.588235,0.024345,224.730141,51,1.5,10,7,23,0.5,4,30.0
5.721335,1.874356,3.25937,0.583333,0.014198,303.062622,72,2.5,18,9,23,1.0,3,30.0
5.720112,1.794158,3.346405,0.588235,0.024369,220.999522,51,1.5,10,8,24,0.5,4,30.0
5.717667,1.766699,3.398451,0.531915,0.024762,295.45527,47,1.0,16,9,24,0.5,4,30.0
5.717635,1.794999,3.326936,0.608696,0.019652,206.518452,46,2.0,12,7,18,0.5,2,30.0
5.717635,1.794999,3.326936,0.608696,0.019652,206.518452,46,2.0,12,7,19,0.5,2,30.0
5.71605,1.756036,3.415644,0.511628,0.025321,285.811868,43,1.0,18,9,26,0.5,3,30.0
5.714583,1.839253,3.299481,0.54,0.01394,277.50412,50,2.0,10,9,25,0.5,4,30.0
5.708451,1.865015,3.23327,0.571429,0.01683,240.019439,70,2.5,18,10,23,1.0,3,30.0
5.706808,1.809311,3.317628,0.521739,0.016028,295.627604,46,1.5,12,9,25,0.5,4,30.0
5.70672,1.731921,3.389423,0.55814,0.030361,230.755993,43,1.0,18,7,23,0.5,4,30.0
5.705708,1.823081,3.274045,0.569444,0.017177,250.393391,72,2.5,18,11,24,1.0,2,30.0
5.696978,1.777194,3.281118,0.604167,0.019868,198.756323,48,2.0,10,7,23,0.5,2,30.0
5.694525,1.768637,3.323644,0.522727,0.014865,331.004818,44,1.5,16,9,26,0.5,2,30.0
5.694302,1.762559,3.325396,0.531915,0.016609,309.970425,47,1.5,16,9,26,0.5,3,30.0
5.692951,1.777208,3.276284,0.586957,0.024516,201.702354,46,1.5,10,7,26,0.5,3,30.0
5.692369,1.832921,3.196156,0.613333,0.0169,278.218293,75,2.5,18,8,24,1.0,3,30.0
5.692369,1.832921,3.196156,0.613333,0.0169,278.218293,75,2.5,18,8,25,1.0,3,30.0
5.690979,1.771587,3.30838,0.522727,0.015007,325.105087,44,1.5,14,9,26,0.5,2,30.0
5.690691,1.789592,3.276041,0.543478,0.015545,236.081508,46,2.0,12,9,24,0.5,4,30.0
5.687934,1.763394,3.303195,0.531915,0.016363,311.240195,47,1.5,14,9,26,0.5,3,30.0
5.682894,1.725772,3.315759,0.560976,0.030734,226.041066,41,1.0,18,7,18,0.5,3,30.0
5.682894,1.725772,3.315759,0.560976,0.030734,226.041066,41,1.0,18,7,19,0.5,3,30.0
5.677718,1.808139,3.171304,0.623188,0.0169,262.347404,69,2.5,18,7,26,1.0,3,30.0
5.677718,1.808139,3.171304,0.623188,0.0169,262.347404,69,2.5,18,7,26,1.0,4,30.0
5.673327,1.789137,3.219595,0.541667,0.019389,235.301016,48,1.5,10,9,22,0.5,4,30.0
5.673327,1.789137,3.219595,0.541667,0.019389,235.301016,48,1.5,10,9,23,0.5,4,30.0
5.671515,1.78387,3.175468,0.630137,0.016878,300.419771,73,2.5,18,7,18,1.0,3,30.0
5.671515,1.78387,3.175468,0.630137,0.016878,300.419771,73,2.5,18,7,18,1.0,4,30.0
5.670931,1.756856,3.226627,0.586957,0.024369,199.702385,46,1.5,10,8,24,0.5,2,30.0
5.670169,1.722376,3.280012,0.555556,0.026512,260.006623,45,1.0,16,7,26,0.5,4,30.0
5.668087,1.749886,3.220885,0.595745,0.024376,214.798006,47,1.5,12,7,18,0.5,3,30.0
5.668087,1.749886,3.220885,0.595745,0.024376,214.798006,47,1.5,12,7,19,0.5,3,30.0
5.665683,1.725576,3.257855,0.5625,0.026512,288.526195,48,1.0,16,7,18,0.5,4,30.0
5.665683,1.725576,3.257855,0.5625,0.026512,288.526195,48,1.0,16,7,19,0.5,4,30.0
5.66514,1.744095,3.21977,0.591837,0.024345,210.987307,49,1.5,10,7,23,0.5,3,30.0
5.663976,1.767855,3.192423,0.583333,0.019973,189.87597,48,2.0,10,7,26,0.5,4,30.0
5.662319,1.797356,3.160364,0.567568,0.017052,244.343774,74,2.5,18,11,22,1.0,3,30.0
5.662319,1.797356,3.160364,0.567568,0.017052,244.343774,74,2.5,18,11,22,1.0,4,30.0
5.662319,1.797356,3.160364,0.567568,0.017052,244.343774,74,2.5,18,11,23,1.0,3,30.0
5.662319,1.797356,3.160364,0.567568,0.017052,244.343774,74,2.5,18,11,23,1.0,4,30.0
5.6621,1.74482,3.208791,0.591837,0.024369,207.269735,49,1.5,10,8,24,0.5,3,30.0
5.661952,1.700783,3.276524,0.55814,0.025072,267.55016,43,1.0,18,8,25,0.5,4,30.0
5.661952,1.700783,3.276524,0.55814,0.025072,267.55016,43,1.0,18,8,26,0.5,4,30.0
5.661669,1.800595,3.171536,0.533333,0.01394,249.581933,45,2.0,10,9,25,0.5,2,30.0
5.660565,1.699833,3.264578,0.575,0.030361,197.589593,40,1.0,18,7,20,0.5,2,30.0
5.657858,1.753745,3.184238,0.591837,0.019652,205.820253,49,2.0,12,7,18,0.5,4,30.0
5.657858,1.753745,3.184238,0.591837,0.019652,205.820253,49,2.0,12,7,19,0.5,4,30.0
5.655728,1.793464,3.116111,0.621212,0.020306,208.690276,66,2.5,18,7,25,1.0,2,30.0
5.655236,1.737273,3.197953,0.585366,0.024485,182.611291,41,1.5,12,7,26,0.5,2,30.0
5.654385,1.715082,3.247019,0.533333,0.024762,275.56442,45,1.0,16,9,24,0.5,3,30.0
5.653177,1.722653,3.213595,0.574468,0.017343,277.983056,47,1.5,14,8,25,0.5,4,30.0
5.653177,1.722653,3.213595,0.574468,0.017343,277.983056,47,1.5,14,8,26,0.5,4,30.0
5.652791,1.784813,3.156189,0.541667,0.01394,259.503311,48,2.0,10,9,25,0.5,3,30.0
5.650329,1.715385,3.212578,0.574468,0.017316,278.930369,47,1.5,16,8,25,0.5,4,30.0
5.650329,1.715385,3.212578,0.574468,0.017316,278.930369,47,1.5,16,8,26,0.5,4,30.0
5.647421,1.760255,3.152962,0.56962,0.017299,241.263228,79,2.5,18,13,26,1.0,2,30.0
5.64645,1.734274,3.214848,0.5,0.017193,364.833972,42,1.0,16,9,25,0.5,2,30.0
5.645192,1.764394,3.169417,0.512195,0.015077,279.173297,41,1.5,12,9,25,0.5,2,30.0
5.642139,1.680203,3.23307,0.560976,0.030361,214.450842,41,1.0,18,7,23,0.5,3,30.0
5.642137,1.770095,3.123957,0.569444,0.017177,234.274114,72,2.5,18,12,22,1.0,2,30.0
5.642137,1.770095,3.123957,0.569444,0.017177,234.274114,72,2.5,18,13,21,1.0,2,30.0
5.640965,1.752949,3.163413,0.522727,0.016028,275.039704,44,1.5,12,9,25,0.5,3,30.0
5.639855,1.747744,3.141436,0.571429,0.017299,237.292721,77,2.5,18,12,26,1.0,2,30.0
5.639855,1.747744,3.141436,0.571429,0.017299,237.292721,77,2.5,18,13,24,1.0,2,30.0
5.639855,1.747744,3.141436,0.571429,0.017299,237.292721,77,2.5,18,13,25,1.0,2,30.0
5.63881,1.736488,3.142682,0.588235,0.019868,198.118126,51,2.0,10,7,23,0.5,4,30.0
5.636689,1.798083,3.0711,0.573529,0.014246,275.70542,68,2.5,18,9,23,1.0,2,30.0
5.635496,1.737058,3.130968,0.588235,0.019882,194.742129,51,2.0,10,8,24,0.5,4,30.0
5.633054,1.708487,3.18941,0.521739,0.018476,311.851071,46,1.0,10,9,26,0.5,2,30.0
5.632918,1.74613,3.137617,0.536585,0.015545,210.54936,41,2.0,12,9,24,0.5,2,30.0
5.630936,1.728957,3.154032,0.530612,0.013679,282.667463,49,2.0,16,9,26,0.5,4,30.0
5.629428,1.725903,3.124394,0.586957,0.024516,193.987754,46,1.5,10,7,24,0.5,2,30.0
5.629428,1.725903,3.124394,0.586957,0.024516,193.987754,46,1.5,10,7,25,0.5,2,30.0
5.628622,1.736344,3.130277,0.545455,0.015545,220.16083,44,2.0,12,9,24,0.5,3,30.0
5.628265,1.775376,3.067546,0.577465,0.014217,292.070544,71,2.5,18,9,21,1.0,4,30.0
5.626964,1.771045,3.039687,0.634615,0.017652,169.55539,52,2.5,18,7,18,1.0,3,50.0
5.626964,1.771045,3.039687,0.634615,0.017652,169.55539,52,2.5,18,7,18,1.0,4,50.0
5.624522,1.702762,3.133062,0.590909,0.024307,191.803611,44,1.5,12,7,23,0.5,2,30.0
5.621836,1.727451,3.125453,0.530612,0.013787,277.010608,49,2.0,14,9,26,0.5,4,30.0
5.619973,1.678031,3.163136,0.55814,0.026235,246.617015,43,1.0,16,8,24,0.5,2,30.0
5.619436,1.778053,3.036053,0.575342,0.014217,293.079108,73,2.5,18,9,22,1.0,4,30.0
5.619238,1.675756,3.161161,0.5625,0.026201,271.898237,48,1.0,16,7,23,0.5,4,30.0
