date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow
2024-05-10,LONG,2024-05-10 10:05:00-04:00,39540.5,39490.5,39640.5,50,100.0,SL,39490.5,-50.0,-1.0,9,45,-98.5,8.0,82.5,1660,2.003,1.1,1.508,1509.0,4
2024-05-13,SHORT,2024-05-13 11:30:00-04:00,39512.1,39562.1,39412.1,50,100.0,TP,39412.1,100.0,2.0,20,100,-20.3,107.0,144.0,1472,1.24,0.917,2.23,1605.5,0
2024-05-16,LONG,2024-05-16 10:10:00-04:00,39973.8,39923.8,40073.8,50,100.0,SL,39923.8,-50.0,-1.0,39,195,-51.0,81.5,71.2,1202,1.236,0.768,0.456,1564.7,3
2024-05-17,LONG,2024-05-17 10:00:00-04:00,39929.9,39879.9,40029.9,50,100.0,SL,39879.9,-50.0,-1.0,12,60,-56.2,1.8,95.0,1220,1.609,0.764,0.794,1596.8,4
2024-05-20,SHORT,2024-05-20 10:00:00-04:00,39992.7,40042.7,39892.7,50,100.0,SL,40042.7,-50.0,-1.0,3,15,-68.5,9.0,68.2,1389,1.932,0.904,1.209,1537.3,0
2024-05-21,LONG,2024-05-21 10:05:00-04:00,39879.1,39829.1,39979.1,50,100.0,SL,39829.1,-50.0,-1.0,24,120,-60.0,28.0,66.0,1206,1.284,0.745,0.503,1619.7,1
2024-05-23,SHORT,2024-05-23 10:00:00-04:00,39441.2,39491.2,39341.2,50,100.0,TP,39341.2,100.0,2.0,33,165,-39.5,128.0,108.8,1964,2.136,1.029,1.561,1909.3,3
2024-05-27,LONG,2024-05-27 10:50:00-04:00,39082.4,39032.4,39182.4,50,100.0,TIMEOUT,39138.1,55.7,1.114,25,125,-14.0,57.0,43.5,384,1.619,1.178,1.851,326.0,0
2024-05-28,SHORT,2024-05-28 10:00:00-04:00,38940.0,38990.0,38840.0,50,100.0,TP,38840.0,100.0,2.0,36,180,-38.7,112.3,156.0,1648,1.862,0.945,1.301,1743.8,1
2024-05-30,SHORT,2024-05-30 10:10:00-04:00,38028.6,38078.6,37928.6,50,100.0,SL,38078.6,-50.0,-1.0,2,10,-73.0,9.5,89.0,1712,1.622,1.031,1.264,1660.2,3
2024-06-03,SHORT,2024-06-03 10:00:00-04:00,38606.8,38656.8,38506.8,50,100.0,SL,38656.8,-50.0,-1.0,1,5,-71.0,2.2,162.0,2250,2.599,1.203,2.07,1869.8,0
2024-06-04,LONG,2024-06-04 10:00:00-04:00,38618.7,38568.7,38718.7,50,100.0,SL,38568.7,-50.0,-1.0,11,55,-71.5,71.0,192.2,1984,2.604,1.448,2.794,1370.5,1
2024-06-05,SHORT,2024-06-05 10:00:00-04:00,38638.2,38688.2,38538.2,50,100.0,SL,38688.2,-50.0,-1.0,12,60,-64.5,81.0,100.0,2157,2.788,1.262,2.183,1708.7,2
2024-06-06,LONG,2024-06-06 10:00:00-04:00,38946.4,38896.4,39046.4,50,100.0,SL,38896.4,-50.0,-1.0,6,30,-76.7,49.5,88.0,1778,1.63,0.911,1.17,1952.5,3
2024-06-10,LONG,2024-06-10 10:00:00-04:00,38839.6,38789.6,38939.6,50,100.0,SL,38789.6,-50.0,-1.0,4,20,-64.0,28.0,120.0,1626,1.835,0.854,1.081,1905.0,0
2024-06-11,SHORT,2024-06-11 10:00:00-04:00,38497.7,38547.7,38397.7,50,100.0,SL,38547.7,-50.0,-1.0,1,5,-56.5,1.7,171.5,1846,1.876,0.939,1.294,1965.8,1
2024-06-13,SHORT,2024-06-13 10:00:00-04:00,38461.1,38511.1,38361.1,50,100.0,SL,38511.1,-50.0,-1.0,1,5,-64.0,7.5,176.0,1790,1.484,0.935,1.043,1915.3,3
2024-06-18,LONG,2024-06-18 10:00:00-04:00,38857.6,38807.6,38957.6,50,100.0,SL,38807.6,-50.0,-1.0,2,10,-63.0,2.0,103.5,1812,1.702,0.952,1.202,1902.8,1
2024-06-19,SHORT,2024-06-19 10:35:00-04:00,38797.2,38847.2,38697.2,50,100.0,TIMEOUT,38799.4,-2.2,-0.044,29,145,-14.5,14.3,43.5,432,1.324,0.959,0.804,450.7,2
2024-06-20,LONG,2024-06-20 10:00:00-04:00,38980.8,38930.8,39080.8,50,100.0,SL,38930.8,-50.0,-1.0,8,40,-61.8,60.5,113.0,1734,1.842,0.936,1.257,1853.3,3
2024-06-21,LONG,2024-06-21 10:00:00-04:00,39208.4,39158.4,39308.4,50,100.0,SL,39158.4,-50.0,-1.0,16,80,-63.0,66.0,128.7,1734,1.783,0.915,1.191,1894.7,4
2024-06-24,LONG,2024-06-24 10:00:00-04:00,39463.3,39413.3,39563.3,50,100.0,TP,39563.3,100.0,2.0,7,35,-15.0,118.0,172.0,1738,2.213,1.048,1.639,1658.5,0
2024-06-25,SHORT,2024-06-25 10:00:00-04:00,39297.9,39347.9,39197.9,50,100.0,SL,39347.9,-50.0,-1.0,4,20,-58.0,46.5,163.0,1906,2.139,1.049,1.617,1817.3,1
2024-06-26,SHORT,2024-06-26 10:00:00-04:00,38986.3,39036.3,38886.3,50,100.0,SL,39036.3,-50.0,-1.0,10,50,-61.5,35.3,175.0,1668,1.987,1.113,1.742,1498.2,2
2024-06-27,LONG,2024-06-27 10:00:00-04:00,39156.1,39106.1,39256.1,50,100.0,TP,39256.1,100.0,2.0,7,35,-12.2,117.0,78.5,1664,1.67,0.878,1.034,1894.7,3
2024-06-28,LONG,2024-06-28 10:00:00-04:00,39366.0,39316.0,39466.0,50,100.0,SL,39316.0,-50.0,-1.0,12,60,-107.3,87.0,112.5,1940,1.808,1.06,1.517,1830.5,4
2024-07-01,LONG,2024-07-01 10:00:00-04:00,39339.6,39289.6,39439.6,50,100.0,SL,39289.6,-50.0,-1.0,2,10,-145.7,17.0,102.7,2053,2.395,1.017,1.55,2018.7,0
2024-07-02,LONG,2024-07-02 10:00:00-04:00,39161.2,39111.2,39261.2,50,100.0,SL,39111.2,-50.0,-1.0,9,45,-53.0,25.5,105.0,1970,2.317,1.1,1.727,1791.2,1
2024-07-03,SHORT,2024-07-03 10:40:00-04:00,39298.0,39348.0,39198.0,50,100.0,TIMEOUT,39303.8,-5.8,-0.116,30,150,-45.8,61.7,98.0,1672,1.264,0.923,0.536,1811.8,2
2024-07-05,SHORT,2024-07-05 10:00:00-04:00,39252.8,39302.8,39152.8,50,100.0,SL,39302.8,-50.0,-1.0,13,65,-62.5,97.5,119.0,1818,1.561,0.927,1.006,1961.0,4
2024-07-08,LONG,2024-07-08 10:00:00-04:00,39614.8,39564.8,39714.8,50,100.0,SL,39564.8,-50.0,-1.0,1,5,-64.0,9.5,192.0,1948,2.395,0.964,1.427,2021.7,0
2024-07-09,SHORT,2024-07-09 10:00:00-04:00,39200.8,39250.8,39100.8,50,100.0,SL,39250.8,-50.0,-1.0,9,45,-71.5,62.0,87.0,1762,2.197,0.914,1.293,1926.8,1
2024-07-11,LONG,2024-07-11 10:10:00-04:00,39889.1,39839.1,39989.1,50,100.0,SL,39839.1,-50.0,-1.0,1,5,-73.0,6.0,202.3,2024,1.307,1.011,1.079,2001.0,3
2024-07-12,LONG,2024-07-12 10:10:00-04:00,39926.8,39876.8,40026.8,50,100.0,TP,40026.8,100.0,2.0,10,50,-16.0,116.2,174.8,1898,1.518,1.146,1.257,1655.5,4
2024-07-16,LONG,2024-07-16 10:00:00-04:00,40721.3,40671.3,40821.3,50,100.0,TP,40821.3,100.0,2.0,7,35,-21.0,102.8,244.0,2092,2.101,1.145,1.731,1826.7,1
2024-07-17,LONG,2024-07-17 10:00:00-04:00,41140.4,41090.4,41240.4,50,100.0,SL,41090.4,-50.0,-1.0,1,5,-83.5,0.0,111.2,2050,2.004,1.09,1.718,1881.3,2
2024-07-18,LONG,2024-07-18 10:00:00-04:00,41355.5,41305.5,41455.5,50,100.0,SL,41305.5,-50.0,-1.0,7,35,-84.0,59.0,247.0,2044,2.071,1.117,1.744,1829.3,3
2024-07-19,SHORT,2024-07-19 10:20:00-04:00,40447.5,40497.5,40347.5,50,100.0,TP,40347.5,100.0,2.0,10,50,-7.5,151.5,204.0,1926,1.348,0.89,0.697,2162.8,4
2024-07-22,SHORT,2024-07-22 10:00:00-04:00,40258.2,40308.2,40158.2,50,100.0,SL,40308.2,-50.0,-1.0,2,10,-61.0,16.0,135.0,2166,2.323,0.999,1.506,2168.0,0
2024-07-24,SHORT,2024-07-24 10:00:00-04:00,40013.5,40063.5,39913.5,50,100.0,SL,40063.5,-50.0,-1.0,9,45,-74.0,52.0,128.0,2080,2.115,1.011,1.518,2057.2,2
2024-07-25,LONG,2024-07-25 10:10:00-04:00,40051.1,40001.1,40151.1,50,100.0,SL,40001.1,-50.0,-1.0,7,35,-54.0,47.0,192.0,2040,1.397,0.986,0.993,2068.3,3
2024-07-26,LONG,2024-07-26 10:00:00-04:00,40556.7,40506.7,40656.7,50,100.0,SL,40506.7,-50.0,-1.0,1,5,-87.0,4.0,205.5,1922,1.648,1.013,1.261,1897.7,4
2024-07-29,SHORT,2024-07-29 10:00:00-04:00,40660.7,40710.7,40560.7,50,100.0,TP,40560.7,100.0,2.0,2,10,0.0,111.5,187.0,2084,2.03,0.987,1.466,2111.3,0
2024-07-30,LONG,2024-07-30 10:00:00-04:00,40714.3,40664.3,40814.3,50,100.0,SL,40664.3,-50.0,-1.0,3,15,-77.0,50.5,133.0,2068,2.395,1.029,1.58,2010.3,1
2024-07-31,SHORT,2024-07-31 10:00:00-04:00,40730.2,40780.2,40630.2,50,100.0,SL,40780.2,-50.0,-1.0,2,10,-118.7,26.5,224.0,2052,1.884,1.048,1.582,1958.3,2
2024-08-01,SHORT,2024-08-01 10:05:00-04:00,40735.8,40785.8,40635.8,50,100.0,TP,40635.8,100.0,2.0,4,20,-22.8,121.2,231.2,2238,1.7,1.117,1.609,2003.3,3
2024-08-02,SHORT,2024-08-02 10:10:00-04:00,39698.1,39748.1,39598.1,50,100.0,SL,39748.1,-50.0,-1.0,1,5,-72.0,18.0,364.5,2160,1.212,0.963,0.855,2242.3,4
2024-08-06,LONG,2024-08-06 10:05:00-04:00,39100.9,39050.9,39200.9,50,100.0,SL,39050.9,-50.0,-1.0,1,5,-64.5,5.5,344.7,2110,1.503,0.94,1.122,2244.0,1
2024-08-07,LONG,2024-08-07 10:00:00-04:00,39377.0,39327.0,39477.0,50,100.0,SL,39327.0,-50.0,-1.0,3,15,-62.3,69.5,243.0,1996,1.767,1.0,1.507,1995.2,2
2024-08-08,LONG,2024-08-08 10:00:00-04:00,39279.4,39229.4,39379.4,50,100.0,SL,39229.4,-50.0,-1.0,1,5,-51.0,15.0,400.8,1940,1.409,0.853,0.858,2273.0,3
2024-08-12,SHORT,2024-08-12 10:00:00-04:00,39306.0,39356.0,39206.0,50,100.0,SL,39356.0,-50.0,-1.0,2,10,-83.0,14.5,137.5,1844,2.229,0.948,1.382,1945.0,0
2024-08-19,LONG,2024-08-19 10:00:00-04:00,40794.6,40744.6,40894.6,50,100.0,SL,40744.6,-50.0,-1.0,3,15,-58.0,46.0,102.3,1840,2.435,1.039,1.617,1771.7,0
2024-08-20,SHORT,2024-08-20 10:10:00-04:00,40840.3,40890.3,40740.3,50,100.0,SL,40890.3,-50.0,-1.0,4,20,-59.0,28.5,121.5,1948,2.26,1.174,1.605,1659.0,1
2024-08-21,SHORT,2024-08-21 10:00:00-04:00,40865.9,40915.9,40765.9,50,100.0,SL,40915.9,-50.0,-1.0,7,35,-83.0,90.0,77.0,1618,2.363,0.953,1.377,1698.3,2
2024-08-22,SHORT,2024-08-22 10:05:00-04:00,40835.6,40885.6,40735.6,50,100.0,TP,40735.6,100.0,2.0,15,75,-35.5,117.0,83.0,1934,2.055,1.059,1.486,1827.0,3
2024-08-23,LONG,2024-08-23 10:00:00-04:00,41027.2,40977.2,41127.2,50,100.0,TP,41127.2,100.0,2.0,2,10,-40.5,118.5,126.0,1998,2.818,1.237,2.089,1614.7,4
2024-08-26,LONG,2024-08-26 10:00:00-04:00,41388.7,41338.7,41488.7,50,100.0,SL,41338.7,-50.0,-1.0,10,50,-70.8,59.0,105.3,1603,1.917,0.877,1.159,1828.8,0
2024-08-28,LONG,2024-08-28 10:05:00-04:00,41334.8,41284.8,41434.8,50,100.0,SL,41284.8,-50.0,-1.0,3,15,-61.5,15.0,75.5,1274,1.523,0.733,0.657,1738.8,2
2024-09-02,LONG,2024-09-02 10:35:00-04:00,41554.1,41504.1,41654.1,50,100.0,TIMEOUT,41559.1,5.0,0.1,28,140,-29.3,23.2,111.5,548,1.388,1.168,0.968,469.3,0
2024-09-03,SHORT,2024-09-03 10:00:00-04:00,41121.3,41171.3,41021.3,50,100.0,SL,41171.3,-50.0,-1.0,13,65,-66.0,63.0,228.8,2166,2.133,1.082,1.717,2002.0,1
2024-09-04,LONG,2024-09-04 10:00:00-04:00,40995.9,40945.9,41095.9,50,100.0,TP,41095.9,100.0,2.0,7,35,-21.5,100.0,174.0,2332,2.29,1.196,2.083,1950.0,2
2024-09-06,LONG,2024-09-06 10:00:00-04:00,40841.7,40791.7,40941.7,50,100.0,SL,40791.7,-50.0,-1.0,1,5,-69.5,16.5,266.2,2152,1.308,1.006,1.016,2138.3,4
2024-09-09,LONG,2024-09-09 10:00:00-04:00,40709.7,40659.7,40809.7,50,100.0,TP,40809.7,100.0,2.0,2,10,-6.0,101.0,191.5,1718,1.837,0.899,1.19,1912.0,0
2024-09-10,SHORT,2024-09-10 10:00:00-04:00,40730.7,40780.7,40630.7,50,100.0,TP,40630.7,100.0,2.0,2,10,0.0,153.5,207.8,1578,1.822,0.852,1.068,1852.3,1
2024-09-11,SHORT,2024-09-11 10:00:00-04:00,40172.8,40222.8,40072.8,50,100.0,TP,40072.8,100.0,2.0,3,15,-22.0,110.0,217.3,2068,1.465,0.981,1.087,2108.3,2
2024-09-12,SHORT,2024-09-12 10:00:00-04:00,40679.4,40729.4,40579.4,50,100.0,SL,40729.4,-50.0,-1.0,2,10,-150.0,0.3,196.5,1776,1.318,0.862,0.814,2061.3,3
2024-09-13,LONG,2024-09-13 10:00:00-04:00,41312.3,41262.3,41412.3,50,100.0,SL,41262.3,-50.0,-1.0,1,5,-64.5,3.5,131.0,1550,1.97,1.064,1.691,1456.5,4
2024-09-16,LONG,2024-09-16 10:00:00-04:00,41672.4,41622.4,41772.4,50,100.0,SL,41622.4,-50.0,-1.0,2,10,-52.2,26.3,178.7,1474,1.817,0.959,1.367,1536.5,0
2024-09-17,LONG,2024-09-17 10:15:00-04:00,41828.8,41778.8,41928.8,50,100.0,SL,41778.8,-50.0,-1.0,3,15,-50.0,26.2,133.7,1292,1.204,0.864,0.573,1495.0,1
2024-09-18,SHORT,2024-09-18 10:00:00-04:00,41560.5,41610.5,41460.5,50,100.0,SL,41610.5,-50.0,-1.0,30,150,-51.5,71.7,83.3,1154,1.776,0.862,1.08,1339.3,2
2024-09-20,SHORT,2024-09-20 10:00:00-04:00,41889.2,41939.2,41789.2,50,100.0,SL,41939.2,-50.0,-1.0,3,15,-75.3,37.7,154.0,1386,1.697,0.974,1.297,1422.3,4
2024-09-25,SHORT,2024-09-25 10:10:00-04:00,42101.5,42151.5,42001.5,50,100.0,TP,42001.5,100.0,2.0,13,65,-15.5,103.0,172.0,1400,1.858,0.959,1.173,1460.0,2
2024-09-26,LONG,2024-09-26 10:35:00-04:00,42167.5,42117.5,42267.5,50,100.0,SL,42117.5,-50.0,-1.0,4,20,-54.5,3.5,111.5,1326,1.262,0.928,0.603,1428.5,3
2024-09-27,LONG,2024-09-27 10:00:00-04:00,42403.2,42353.2,42503.2,50,100.0,TP,42503.2,100.0,2.0,4,20,-11.3,119.2,161.2,1486,1.916,1.102,1.692,1348.7,4
2024-09-30,SHORT,2024-09-30 10:00:00-04:00,42168.1,42218.1,42068.1,50,100.0,SL,42218.1,-50.0,-1.0,1,5,-57.7,4.3,97.7,1290,1.965,0.901,1.223,1432.0,0
2024-10-01,SHORT,2024-10-01 10:00:00-04:00,42107.2,42157.2,42007.2,50,100.0,TP,42007.2,100.0,2.0,1,5,-3.0,120.0,127.0,1650,2.231,1.065,1.686,1550.0,1
2024-10-03,SHORT,2024-10-03 10:25:00-04:00,41957.2,42007.2,41857.2,50,100.0,SL,42007.2,-50.0,-1.0,1,5,-63.3,51.0,194.5,1536,1.428,1.058,1.003,1451.7,3
2024-10-09,LONG,2024-10-09 10:00:00-04:00,42226.6,42176.6,42326.6,50,100.0,SL,42176.6,-50.0,-1.0,4,20,-54.3,75.0,163.7,1346,1.693,0.789,0.895,1706.2,2
2024-10-11,LONG,2024-10-11 10:00:00-04:00,42631.0,42581.0,42731.0,50,100.0,TP,42731.0,100.0,2.0,2,10,-10.5,117.2,136.5,1645,1.841,1.002,1.363,1641.3,4
2024-10-15,SHORT,2024-10-15 10:00:00-04:00,42811.9,42861.9,42711.9,50,100.0,SL,42861.9,-50.0,-1.0,2,10,-56.0,25.0,286.8,1538,1.71,0.825,0.952,1863.2,1
2024-10-16,LONG,2024-10-16 10:00:00-04:00,42927.3,42877.3,43027.3,50,100.0,TP,43027.3,100.0,2.0,31,155,-45.7,108.0,115.0,1498,1.835,0.836,1.036,1792.5,2
2024-10-18,SHORT,2024-10-18 10:00:00-04:00,43087.8,43137.8,42987.8,50,100.0,SL,43137.8,-50.0,-1.0,7,35,-53.7,18.8,164.2,1268,1.564,0.743,0.715,1706.3,4
2024-10-21,SHORT,2024-10-21 10:25:00-04:00,43134.7,43184.7,43034.7,50,100.0,TP,43034.7,100.0,2.0,7,35,-20.5,141.5,169.0,1178,1.312,0.761,0.484,1548.7,0
2024-10-24,SHORT,2024-10-24 10:10:00-04:00,42403.1,42453.1,42303.1,50,100.0,SL,42453.1,-50.0,-1.0,4,20,-58.0,35.0,114.0,1210,1.276,0.727,0.456,1665.3,3
2024-10-25,LONG,2024-10-25 10:00:00-04:00,42556.5,42506.5,42656.5,50,100.0,SL,42506.5,-50.0,-1.0,9,45,-76.7,49.0,180.5,1562,2.236,1.021,1.522,1530.0,4
2024-10-28,LONG,2024-10-28 10:05:00-04:00,42388.0,42338.0,42488.0,50,100.0,TP,42488.0,100.0,2.0,5,25,-12.0,101.0,171.3,1222,1.389,0.724,0.569,1689.0,0
2024-10-29,LONG,2024-10-29 10:20:00-04:00,42506.4,42456.4,42606.4,50,100.0,SL,42456.4,-50.0,-1.0,1,5,-101.0,10.0,225.3,1346,1.322,0.824,0.564,1633.0,1
2024-10-30,LONG,2024-10-30 10:00:00-04:00,42410.9,42360.9,42510.9,50,100.0,SL,42360.9,-50.0,-1.0,13,65,-54.5,48.0,205.7,1554,1.562,0.868,1.011,1791.0,2
2024-10-31,SHORT,2024-10-31 10:05:00-04:00,41899.4,41949.4,41799.4,50,100.0,SL,41949.4,-50.0,-1.0,2,10,-58.0,44.0,151.0,1628,1.462,0.862,0.875,1889.0,3
2024-11-01,LONG,2024-11-01 10:00:00-04:00,42076.8,42026.8,42176.8,50,100.0,TP,42176.8,100.0,2.0,2,10,-9.0,108.0,240.8,1914,1.745,1.1,1.591,1739.3,4
2024-11-05,LONG,2024-11-05 10:00:00-05:00,42063.7,42013.7,42163.7,50,100.0,TP,42163.7,100.0,2.0,7,35,-29.2,116.1,89.3,2076,2.17,0.991,1.477,2094.3,1
2024-11-08,LONG,2024-11-08 10:00:00-05:00,43889.3,43839.3,43989.3,50,100.0,TP,43989.3,100.0,2.0,5,25,-22.0,109.5,123.0,1580,1.987,0.976,1.394,1618.3,4
2024-11-11,LONG,2024-11-11 10:00:00-05:00,44504.0,44454.0,44604.0,50,100.0,SL,44454.0,-50.0,-1.0,1,5,-68.5,14.0,142.0,1396,1.819,0.797,0.943,1752.0,0
2024-11-14,SHORT,2024-11-14 10:00:00-05:00,43961.0,44011.0,43861.0,50,100.0,SL,44011.0,-50.0,-1.0,7,35,-69.0,57.0,141.0,1514,1.55,0.895,1.003,1692.0,3
2024-11-15,SHORT,2024-11-15 10:00:00-05:00,43509.6,43559.6,43409.6,50,100.0,SL,43559.6,-50.0,-1.0,3,15,-56.0,49.0,177.0,1554,1.538,0.906,1.037,1714.7,4
2024-11-18,LONG,2024-11-18 10:00:00-05:00,43446.6,43396.6,43546.6,50,100.0,SL,43396.6,-50.0,-1.0,2,10,-67.0,8.0,152.0,1546,1.91,0.96,1.353,1610.7,0
2024-11-20,SHORT,2024-11-20 10:00:00-05:00,43251.0,43301.0,43151.0,50,100.0,TP,43151.0,100.0,2.0,1,5,-3.5,110.2,180.0,1718,1.924,0.963,1.313,1784.0,2
2024-11-22,LONG,2024-11-22 10:00:00-05:00,44152.4,44102.4,44252.4,50,100.0,SL,44102.4,-50.0,-1.0,2,10,-74.0,15.0,235.0,1814,2.038,1.046,1.625,1734.7,4
2024-11-25,LONG,2024-11-25 10:00:00-05:00,44772.1,44722.1,44872.1,50,100.0,SL,44722.1,-50.0,-1.0,2,10,-85.0,26.0,183.0,1720,1.82,0.935,1.292,1839.0,0
2024-11-26,SHORT,2024-11-26 10:00:00-05:00,44521.7,44571.7,44421.7,50,100.0,SL,44571.7,-50.0,-1.0,12,60,-61.0,59.0,284.0,1694,1.77,0.944,1.272,1793.7,1
2024-11-27,LONG,2024-11-27 10:05:00-05:00,45006.9,44956.9,45106.9,50,100.0,SL,44956.9,-50.0,-1.0,4,20,-51.8,17.0,150.0,1292,1.526,0.902,0.943,1432.0,2
2024-11-28,LONG,2024-11-28 10:00:00-05:00,44837.4,44787.4,44937.4,50,100.0,TIMEOUT,44877.4,40.0,0.8,35,175,-19.8,62.0,71.3,568,2.258,1.632,2.647,348.0,3
2024-12-02,SHORT,2024-12-02 10:00:00-05:00,44758.7,44808.7,44658.7,50,100.0,SL,44808.7,-50.0,-1.0,6,30,-65.5,19.2,144.0,1531,2.099,1.0,1.439,1531.0,0
2024-12-03,SHORT,2024-12-03 10:00:00-05:00,44742.9,44792.9,44642.9,50,100.0,TP,44642.9,100.0,2.0,15,75,-14.5,102.5,99.0,1444,1.905,0.958,1.286,1507.0,1
2024-12-09,SHORT,2024-12-09 10:45:00-05:00,44548.1,44598.1,44448.1,50,100.0,SL,44598.1,-50.0,-1.0,4,20,-53.5,4.0,121.8,1302,1.205,0.853,0.476,1526.8,0
2024-12-10,SHORT,2024-12-10 10:05:00-05:00,44291.3,44341.3,44191.3,50,100.0,SL,44341.3,-50.0,-1.0,2,10,-56.0,6.0,151.0,1226,1.493,0.73,0.661,1679.8,1
2024-12-13,SHORT,2024-12-13 10:00:00-05:00,43891.9,43941.9,43791.9,50,100.0,SL,43941.9,-50.0,-1.0,14,70,-58.7,61.3,133.5,1530,1.905,0.892,1.183,1714.3,4
2024-12-17,SHORT,2024-12-17 10:05:00-05:00,43448.3,43498.3,43348.3,50,100.0,SL,43498.3,-50.0,-1.0,2,10,-87.2,23.0,132.2,1628,1.537,0.864,0.947,1885.3,1
2024-12-20,LONG,2024-12-20 10:00:00-05:00,42283.1,42233.1,42383.1,50,100.0,SL,42233.1,-50.0,-1.0,2,10,-50.5,102.7,258.8,2096,1.388,0.985,1.23,2127.7,4
2024-12-23,SHORT,2024-12-23 10:00:00-05:00,42523.7,42573.7,42423.7,50,100.0,SL,42573.7,-50.0,-1.0,4,20,-77.0,60.0,364.5,1966,1.777,0.988,1.422,1990.3,0
2024-12-24,LONG,2024-12-24 10:00:00-05:00,42927.0,42877.0,43027.0,50,100.0,TP,43027.0,100.0,2.0,7,35,-28.0,102.0,74.0,1286,1.886,0.858,1.07,1498.3,1
2024-12-27,SHORT,2024-12-27 10:10:00-05:00,42936.1,42986.1,42836.1,50,100.0,TP,42836.1,100.0,2.0,3,15,-7.3,123.2,207.5,1830,1.757,1.052,1.261,1739.7,4
2024-12-30,SHORT,2024-12-30 10:00:00-05:00,42239.1,42289.1,42139.1,50,100.0,SL,42289.1,-50.0,-1.0,7,35,-57.5,69.5,443.5,2070,1.601,1.076,1.714,1923.7,0
2024-12-31,LONG,2024-12-31 10:15:00-05:00,42658.0,42608.0,42758.0,50,100.0,SL,42608.0,-50.0,-1.0,2,10,-57.8,16.0,171.0,1618,1.462,0.904,0.835,1790.7,1
2025-01-02,SHORT,2025-01-02 10:25:00-05:00,42558.8,42608.8,42458.8,50,100.0,SL,42608.8,-50.0,-1.0,5,25,-61.7,87.5,281.8,1994,1.259,0.952,0.733,2095.3,3
2025-01-03,LONG,2025-01-03 10:35:00-05:00,42504.5,42454.5,42604.5,50,100.0,SL,42454.5,-50.0,-1.0,7,35,-52.5,74.5,161.8,1722,1.252,0.936,0.521,1839.3,4
2025-01-06,LONG,2025-01-06 10:00:00-05:00,42950.0,42900.0,43050.0,50,100.0,SL,42900.0,-50.0,-1.0,3,15,-62.0,17.0,285.0,1842,1.698,0.958,1.105,1923.7,0
2025-01-07,SHORT,2025-01-07 10:10:00-05:00,42563.5,42613.5,42463.5,50,100.0,SL,42613.5,-50.0,-1.0,2,10,-100.0,42.3,227.2,1936,1.928,1.125,1.343,1721.0,1
2025-01-08,SHORT,2025-01-08 10:10:00-05:00,42305.1,42355.1,42205.1,50,100.0,SL,42355.1,-50.0,-1.0,8,40,-100.5,73.3,268.5,1948,1.369,0.994,1.212,1960.3,2
2025-01-10,SHORT,2025-01-10 10:00:00-05:00,41934.6,41984.6,41834.6,50,100.0,SL,41984.6,-50.0,-1.0,5,25,-54.2,61.0,451.5,2222,1.366,1.029,1.257,2159.7,4
2025-01-13,LONG,2025-01-13 10:00:00-05:00,41976.5,41926.5,42076.5,50,100.0,SL,41926.5,-50.0,-1.0,3,15,-54.0,78.0,188.0,1902,1.567,0.933,1.199,2037.7,0
2025-01-17,LONG,2025-01-17 10:00:00-05:00,43399.9,43349.9,43499.9,50,100.0,TP,43499.9,100.0,2.0,15,75,-45.0,111.5,257.0,1632,1.439,0.882,0.954,1849.7,4
2025-01-21,LONG,2025-01-21 10:00:00-05:00,43674.3,43624.3,43774.3,50,100.0,SL,43624.3,-50.0,-1.0,2,10,-53.8,60.5,141.7,1838,2.025,0.988,1.462,1861.0,1
2025-01-23,LONG,2025-01-23 10:00:00-05:00,44191.4,44141.4,44291.4,50,100.0,TP,44291.4,100.0,2.0,12,60,-39.0,105.0,115.8,1274,1.689,0.821,0.938,1552.3,3
2025-01-24,SHORT,2025-01-24 10:00:00-05:00,44341.1,44391.1,44241.1,50,100.0,SL,44391.1,-50.0,-1.0,3,15,-80.0,0.0,153.8,1676,2.226,1.076,1.608,1557.7,4
2025-01-27,LONG,2025-01-27 10:00:00-05:00,44242.6,44192.6,44342.6,50,100.0,TP,44342.6,100.0,2.0,5,25,-45.0,114.5,325.3,1886,1.53,0.937,1.229,2013.0,0
2025-01-28,LONG,2025-01-28 10:10:00-05:00,44753.2,44703.2,44853.2,50,100.0,TP,44853.2,100.0,2.0,7,35,-4.5,136.8,178.5,1662,1.512,0.9,0.93,1846.7,1
2025-01-29,LONG,2025-01-29 10:00:00-05:00,44854.1,44804.1,44954.1,50,100.0,SL,44804.1,-50.0,-1.0,13,65,-69.0,57.0,122.5,1498,1.584,0.886,1.089,1690.7,2
2025-01-31,SHORT,2025-01-31 10:00:00-05:00,44852.0,44902.0,44752.0,50,100.0,SL,44902.0,-50.0,-1.0,6,30,-54.0,37.0,112.2,1496,1.637,0.935,1.174,1600.7,4
2025-02-03,LONG,2025-02-03 10:20:00-05:00,44168.2,44118.2,44268.2,50,100.0,SL,44118.2,-50.0,-1.0,1,5,-53.5,120.8,199.3,2132,1.539,1.074,1.288,1985.0,0
