date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow
2025-10-20,LONG,2025-10-20 10:00:00-04:00,46436.2,46376.2,46586.2,60,150.0,TP,46586.2,150.0,2.5,8,40,-31.3,177.7,122.0,1092,1.719,0.983,1.416,1110.3,0
2025-10-21,LONG,2025-10-21 10:05:00-04:00,46813.9,46753.9,46963.9,60,150.0,TP,46963.9,150.0,2.5,7,35,-2.0,177.0,70.0,976,1.557,0.918,1.045,1062.7,1
2025-10-22,SHORT,2025-10-22 10:00:00-04:00,46851.8,46911.8,46701.8,60,150.0,TP,46701.8,150.0,2.5,30,150,-38.0,335.0,71.0,970,1.705,0.907,1.199,1069.3,2
2025-10-23,LONG,2025-10-23 10:00:00-04:00,46629.1,46569.1,46779.1,60,150.0,SL,46569.1,-60.0,-1.0,3,15,-119.8,15.1,92.7,1202,1.427,0.994,1.418,1209.7,3
2025-10-24,LONG,2025-10-24 10:00:00-04:00,47126.9,47066.9,47276.9,60,150.0,SL,47066.9,-60.0,-1.0,7,35,-61.3,54.8,281.1,1196,1.334,0.983,1.172,1216.7,4
2025-10-27,LONG,2025-10-27 10:00:00-04:00,47507.8,47447.8,47657.8,60,150.0,SL,47447.8,-60.0,-1.0,5,25,-61.0,31.0,76.1,1192,1.772,0.979,1.408,1217.7,0
2025-10-29,LONG,2025-10-29 10:00:00-04:00,47971.0,47911.0,48121.0,60,150.0,SL,47911.0,-60.0,-1.0,10,50,-62.2,30.5,108.3,1192,1.604,0.996,1.473,1196.7,2
2025-10-30,LONG,2025-10-30 10:00:00-04:00,47812.0,47752.0,47962.0,60,150.0,TP,47962.0,150.0,2.5,7,35,-3.4,160.5,116.0,1284,1.267,0.988,1.374,1299.3,3
2025-10-31,SHORT,2025-10-31 10:10:00-04:00,47535.5,47595.5,47385.5,60,150.0,SL,47595.5,-60.0,-1.0,5,25,-65.3,46.5,126.1,1204,1.329,0.97,1.043,1241.0,4
2025-11-03,SHORT,2025-11-03 10:00:00-05:00,47371.4,47431.4,47221.4,60,150.0,TP,47221.4,150.0,2.5,5,25,-54.6,202.9,109.7,1112,1.317,0.91,0.97,1221.7,0
2025-11-04,LONG,2025-11-04 10:00:00-05:00,47193.0,47133.0,47343.0,60,150.0,SL,47133.0,-60.0,-1.0,27,135,-103.8,82.8,72.1,1188,1.263,0.944,1.125,1259.0,1
2025-11-05,LONG,2025-11-05 10:00:00-05:00,47211.6,47151.6,47361.6,60,150.0,SL,47151.6,-60.0,-1.0,4,20,-92.0,63.8,83.9,1244,1.42,1.008,1.49,1234.7,2
2025-11-06,SHORT,2025-11-06 10:00:00-05:00,46926.3,46986.3,46776.3,60,150.0,SL,46986.3,-60.0,-1.0,1,5,-87.5,4.1,196.1,1278,1.465,1.02,1.391,1252.3,3
2025-11-07,SHORT,2025-11-07 10:00:00-05:00,46728.9,46788.9,46578.9,60,150.0,SL,46788.9,-60.0,-1.0,1,5,-79.7,35.1,107.4,1256,1.288,0.981,1.317,1280.7,4
2025-11-10,SHORT,2025-11-10 10:00:00-05:00,47125.9,47185.9,46975.9,60,150.0,SL,47185.9,-60.0,-1.0,2,10,-64.1,10.6,56.1,1226,1.522,0.987,1.43,1241.7,0
2025-11-11,LONG,2025-11-11 10:00:00-05:00,47464.0,47404.0,47614.0,60,150.0,TP,47614.0,150.0,2.5,15,75,-57.6,150.6,63.7,1196,1.467,0.977,1.373,1224.0,1
2025-11-12,LONG,2025-11-12 10:00:00-05:00,48393.4,48333.4,48543.4,60,150.0,SL,48333.4,-60.0,-1.0,2,10,-71.6,7.2,39.4,1238,1.682,1.005,1.52,1232.3,2
2025-11-14,SHORT,2025-11-14 10:00:00-05:00,46867.9,46927.9,46717.9,60,150.0,SL,46927.9,-60.0,-1.0,1,5,-77.0,22.0,135.8,1272,1.261,0.995,1.432,1278.3,4
2025-11-17,LONG,2025-11-17 10:25:00-05:00,47159.9,47099.9,47309.9,60,150.0,SL,47099.9,-60.0,-1.0,1,5,-106.0,7.0,125.3,1230,1.203,0.981,0.794,1254.0,0
2025-11-18,SHORT,2025-11-18 10:00:00-05:00,45989.6,46049.6,45839.6,60,150.0,SL,46049.6,-60.0,-1.0,1,5,-92.9,24.0,130.1,1274,1.268,0.981,1.357,1299.0,1
2025-11-19,LONG,2025-11-19 10:05:00-05:00,46216.9,46156.9,46366.9,60,150.0,SL,46156.9,-60.0,-1.0,4,20,-65.8,89.1,132.0,1204,1.245,0.951,1.003,1266.7,2
2025-11-24,SHORT,2025-11-24 10:05:00-05:00,46325.9,46385.9,46175.9,60,150.0,SL,46385.9,-60.0,-1.0,1,5,-70.1,42.4,100.7,1226,1.312,0.954,1.082,1285.3,0
2025-11-25,LONG,2025-11-25 10:05:00-05:00,46640.1,46580.1,46790.1,60,150.0,SL,46580.1,-60.0,-1.0,1,5,-94.7,32.4,133.0,1274,1.276,1.01,1.378,1261.3,1
2025-11-26,LONG,2025-11-26 10:00:00-05:00,47261.5,47201.5,47411.5,60,150.0,TP,47411.5,150.0,2.5,12,60,-42.9,159.4,116.7,1202,1.354,0.99,1.364,1214.0,2
2025-11-28,LONG,2025-11-28 10:10:00-05:00,47587.4,47527.4,47737.4,60,150.0,TIMEOUT,47679.9,92.5,1.542,36,180,0.0,145.1,129.7,876,1.945,1.052,1.306,832.7,4
2025-12-01,LONG,2025-12-01 10:00:00-05:00,47572.2,47512.2,47722.2,60,150.0,SL,47512.2,-60.0,-1.0,2,10,-85.1,0.0,120.1,1174,1.37,0.956,1.257,1228.3,0
2025-12-02,LONG,2025-12-02 10:00:00-05:00,47438.6,47378.6,47588.6,60,150.0,SL,47378.6,-60.0,-1.0,5,25,-104.1,61.8,118.0,1206,1.49,0.973,1.36,1239.7,1
2025-12-04,SHORT,2025-12-04 10:00:00-05:00,47819.0,47879.0,47669.0,60,150.0,SL,47879.0,-60.0,-1.0,4,20,-93.2,37.1,60.2,1204,1.4,0.954,1.217,1262.3,3
2025-12-05,LONG,2025-12-05 10:00:00-05:00,48074.2,48014.2,48224.2,60,150.0,SL,48014.2,-60.0,-1.0,5,25,-68.1,29.5,152.0,1136,1.317,0.929,1.051,1223.3,4
2025-12-08,SHORT,2025-12-08 10:00:00-05:00,47866.7,47926.7,47716.7,60,150.0,TP,47716.7,150.0,2.5,12,60,-2.7,177.1,72.3,1118,1.451,0.936,1.184,1194.3,0
2025-12-09,LONG,2025-12-09 10:00:00-05:00,47877.1,47817.1,48027.1,60,150.0,SL,47817.1,-60.0,-1.0,1,5,-75.1,0.2,82.9,1159,1.365,0.953,1.234,1215.7,1
2025-12-10,LONG,2025-12-10 10:00:00-05:00,47637.0,47577.0,47787.0,60,150.0,TP,47787.0,150.0,2.5,15,75,-46.0,159.9,110.4,1206,1.458,0.98,1.34,1230.7,2
2025-12-11,LONG,2025-12-11 10:00:00-05:00,48239.4,48179.4,48389.4,60,150.0,TP,48389.4,150.0,2.5,2,10,-5.7,182.8,99.3,1254,1.423,1.003,1.46,1249.7,3
2025-12-12,SHORT,2025-12-12 10:10:00-05:00,48727.3,48787.3,48577.3,60,150.0,TP,48577.3,150.0,2.5,9,45,-49.4,240.5,63.3,1216,1.371,0.984,1.114,1235.7,4
2025-12-15,SHORT,2025-12-15 10:00:00-05:00,48437.5,48497.5,48287.5,60,150.0,SL,48497.5,-60.0,-1.0,1,5,-68.5,7.3,63.9,1232,1.69,0.999,1.474,1233.0,0
2025-12-16,SHORT,2025-12-16 10:00:00-05:00,48279.7,48339.7,48129.7,60,150.0,SL,48339.7,-60.0,-1.0,1,5,-101.8,22.6,188.0,1234,1.212,0.988,1.233,1248.7,1
2025-12-17,LONG,2025-12-17 10:00:00-05:00,48326.0,48266.0,48476.0,60,150.0,SL,48266.0,-60.0,-1.0,3,15,-72.8,47.7,89.6,1232,1.367,0.975,1.317,1263.0,2
2025-12-18,LONG,2025-12-18 10:00:00-05:00,48230.2,48170.2,48380.2,60,150.0,SL,48170.2,-60.0,-1.0,2,10,-110.5,29.0,215.5,1232,1.233,0.978,1.072,1260.0,3
2025-12-19,LONG,2025-12-19 10:00:00-05:00,48245.5,48185.5,48395.5,60,150.0,SL,48185.5,-60.0,-1.0,1,5,-77.5,2.0,146.2,1212,1.381,1.002,1.385,1210.0,4
2025-12-22,LONG,2025-12-22 10:00:00-05:00,48241.0,48181.0,48391.0,60,150.0,TP,48391.0,150.0,2.5,14,70,-34.9,158.7,94.5,1188,1.66,0.949,1.29,1251.7,0
2025-12-23,LONG,2025-12-23 10:00:00-05:00,48332.3,48272.3,48482.3,60,150.0,TP,48482.3,150.0,2.5,40,200,-26.8,180.6,136.2,1090,1.354,0.943,1.103,1155.7,1
2025-12-24,LONG,2025-12-24 10:00:00-05:00,48543.0,48483.0,48693.0,60,150.0,TP,48693.0,150.0,2.5,19,95,-19.8,172.5,60.6,1038,1.757,0.916,1.225,1132.7,2
2025-12-26,LONG,2025-12-26 10:30:00-05:00,48710.3,48650.3,48860.3,60,150.0,SL,48650.3,-60.0,-1.0,5,25,-65.7,16.8,53.2,1044,1.244,0.903,0.549,1155.7,4
2025-12-29,SHORT,2025-12-29 10:00:00-05:00,48512.7,48572.7,48362.7,60,150.0,TIMEOUT,48440.3,72.4,1.207,72,360,-37.4,138.2,127.4,1150,1.429,0.944,1.155,1217.7,0
2025-12-30,SHORT,2025-12-30 10:00:00-05:00,48400.2,48460.2,48250.2,60,150.0,TIMEOUT,48361.5,38.7,0.645,72,360,-33.8,90.9,32.5,1178,1.633,0.985,1.434,1195.3,1
2025-12-31,SHORT,2025-12-31 10:00:00-05:00,48234.8,48294.8,48084.8,60,150.0,TIMEOUT,48155.7,79.1,1.318,58,290,-54.0,85.1,68.5,1142,1.657,0.962,1.355,1186.7,2
2026-01-02,SHORT,2026-01-02 10:00:00-05:00,48104.7,48164.7,47954.7,60,150.0,TP,47954.7,150.0,2.5,4,20,-29.5,226.5,72.2,1216,1.573,0.966,1.354,1258.7,4
2026-01-05,LONG,2026-01-05 10:00:00-05:00,48964.3,48904.3,49114.3,60,150.0,TP,49114.3,150.0,2.5,23,115,-48.4,156.0,166.4,1274,1.418,0.998,1.433,1276.0,0
2026-01-06,LONG,2026-01-06 10:00:00-05:00,49105.9,49045.9,49255.9,60,150.0,TP,49255.9,150.0,2.5,24,120,-53.3,152.8,62.8,1207,1.47,0.969,1.302,1245.7,1
2026-01-07,SHORT,2026-01-07 10:00:00-05:00,49285.7,49345.7,49135.7,60,150.0,SL,49345.7,-60.0,-1.0,20,100,-67.0,95.9,77.9,1218,1.552,0.995,1.433,1224.0,2
2026-01-08,LONG,2026-01-08 10:00:00-05:00,49069.4,49009.4,49219.4,60,150.0,TP,49219.4,150.0,2.5,12,60,-13.3,164.3,98.2,1228,1.508,0.967,1.337,1270.0,3
2026-01-09,SHORT,2026-01-09 10:00:00-05:00,49226.0,49286.0,49076.0,60,150.0,SL,49286.0,-60.0,-1.0,2,10,-73.7,54.0,191.7,1260,1.284,1.002,1.269,1257.0,4
2026-01-12,LONG,2026-01-12 10:00:00-05:00,49303.0,49243.0,49453.0,60,150.0,SL,49243.0,-60.0,-1.0,1,5,-67.9,6.0,93.7,1232,1.52,0.996,1.416,1236.3,0
2026-01-13,SHORT,2026-01-13 10:00:00-05:00,49268.3,49328.3,49118.3,60,150.0,SL,49328.3,-60.0,-1.0,7,35,-94.1,72.2,226.4,1266,1.342,1.019,1.329,1243.0,1
2026-01-14,SHORT,2026-01-14 10:00:00-05:00,48979.4,49039.4,48829.4,60,150.0,SL,49039.4,-60.0,-1.0,2,10,-156.2,21.1,74.2,1298,1.424,1.017,1.536,1276.0,2
2026-01-15,LONG,2026-01-15 10:00:00-05:00,49352.7,49292.7,49502.7,60,150.0,TP,49502.7,150.0,2.5,12,60,-19.4,182.2,147.1,1242,1.52,0.986,1.414,1259.3,3
2026-01-16,SHORT,2026-01-16 10:00:00-05:00,49298.1,49358.1,49148.1,60,150.0,SL,49358.1,-60.0,-1.0,1,5,-93.5,0.0,73.8,1220,1.42,0.968,1.287,1260.3,4
2026-01-22,LONG,2026-01-22 10:15:00-05:00,49347.7,49287.7,49497.7,60,150.0,TP,49497.7,150.0,2.5,15,75,-37.3,161.1,136.3,1218,1.26,0.944,0.871,1289.7,3
2026-01-23,SHORT,2026-01-23 10:00:00-05:00,49093.2,49153.2,48943.2,60,150.0,SL,49153.2,-60.0,-1.0,11,55,-78.2,76.2,178.7,1200,1.346,0.979,1.369,1226.3,4
2026-01-26,LONG,2026-01-26 10:00:00-05:00,49263.9,49203.9,49413.9,60,150.0,SL,49203.9,-60.0,-1.0,13,65,-67.2,90.1,110.0,1190,1.418,0.959,1.297,1241.3,0
2026-01-27,SHORT,2026-01-27 10:00:00-05:00,48969.2,49029.2,48819.2,60,150.0,SL,49029.2,-60.0,-1.0,12,60,-73.1,93.5,152.2,1186,1.42,0.954,1.246,1243.3,1
2026-01-28,SHORT,2026-01-28 10:05:00-05:00,48921.8,48981.8,48771.8,60,150.0,SL,48981.8,-60.0,-1.0,3,15,-78.7,24.5,89.0,1232,1.363,0.993,1.28,1240.7,2
2026-01-29,SHORT,2026-01-29 10:00:00-05:00,48934.8,48994.8,48784.8,60,150.0,TP,48784.8,150.0,2.5,6,30,-53.4,202.1,129.2,1302,1.498,1.01,1.495,1289.3,3
