date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow
2023-09-15,SHORT,2023-09-15 10:00:00-04:00,15313.7,15373.7,15193.7,60,120.0,TP,15193.7,120.0,2.0,41,205,-15.6,120.4,119.5,2281,1.512,1.054,1.588,2165.0,4
2023-09-19,SHORT,2023-09-19 10:00:00-04:00,15094.3,15154.3,14974.3,60,120.0,SL,15154.3,-60.0,-1.0,42,210,-62.8,28.3,95.5,2140,1.48,0.969,1.312,2208.0,1
2023-09-21,SHORT,2023-09-21 10:00:00-04:00,14761.0,14821.0,14641.0,60,120.0,SL,14821.0,-60.0,-1.0,3,15,-71.5,3.7,164.8,2218,1.355,0.983,1.323,2257.0,3
2023-09-26,SHORT,2023-09-26 10:00:00-04:00,14597.2,14657.2,14477.2,60,120.0,TIMEOUT,14547.9,49.3,0.822,72,360,-45.5,91.2,96.4,2104,1.431,0.985,1.412,2135.3,1
2023-09-27,SHORT,2023-09-27 10:05:00-04:00,14569.2,14629.2,14449.2,60,120.0,TP,14449.2,120.0,2.0,43,215,-42.2,138.9,60.5,1970,1.313,0.915,0.966,2152.0,2
2023-09-29,LONG,2023-09-29 10:00:00-04:00,14894.4,14834.4,15014.4,60,120.0,SL,14834.4,-60.0,-1.0,4,20,-73.6,2.5,130.0,2130,1.285,0.974,1.124,2186.7,4
2023-10-03,SHORT,2023-10-03 10:05:00-04:00,14673.4,14733.4,14553.4,60,120.0,TP,14553.4,120.0,2.0,44,220,-38.1,120.9,178.3,2262,1.317,1.031,1.405,2193.3,1
2023-10-05,SHORT,2023-10-05 10:00:00-04:00,14650.9,14710.9,14530.9,60,120.0,SL,14710.9,-60.0,-1.0,44,220,-66.4,71.8,106.9,2176,1.233,0.996,1.237,2184.0,3
2023-10-10,LONG,2023-10-10 10:00:00-04:00,15126.3,15066.3,15246.3,60,120.0,TIMEOUT,15147.2,20.9,0.348,72,360,-24.9,115.7,65.5,2038,1.29,0.968,1.297,2105.3,1
2023-10-16,LONG,2023-10-16 10:00:00-04:00,15099.1,15039.1,15219.1,60,120.0,TIMEOUT,15168.1,69.0,1.15,72,360,-10.0,111.9,102.6,2152,1.382,0.977,1.329,2203.3,0
2023-10-17,SHORT,2023-10-17 10:00:00-04:00,14966.0,15026.0,14846.0,60,120.0,SL,15026.0,-60.0,-1.0,1,5,-61.2,4.7,161.2,2152,1.247,0.96,1.084,2242.7,1
2023-10-20,SHORT,2023-10-20 10:10:00-04:00,14681.4,14741.4,14561.4,60,120.0,TP,14561.4,120.0,2.0,16,80,-27.3,122.1,90.4,2130,1.311,0.923,0.929,2308.3,4
2023-10-24,LONG,2023-10-24 10:05:00-04:00,14733.7,14673.7,14853.7,60,120.0,SL,14673.7,-60.0,-1.0,27,135,-76.6,41.8,80.6,2240,1.499,0.94,1.146,2384.0,1
2023-10-25,SHORT,2023-10-25 10:00:00-04:00,14533.8,14593.8,14413.8,60,120.0,TP,14413.8,120.0,2.0,41,205,-56.7,130.7,76.6,2280,1.591,0.989,1.463,2304.3,2
2023-10-27,LONG,2023-10-27 10:10:00-04:00,14264.1,14204.1,14384.1,60,120.0,SL,14204.1,-60.0,-1.0,6,30,-71.1,13.6,72.2,2116,1.201,0.92,0.746,2299.3,4
2023-10-30,LONG,2023-10-30 10:00:00-04:00,14336.3,14276.3,14456.3,60,120.0,SL,14276.3,-60.0,-1.0,3,15,-62.0,28.9,52.7,2296,1.754,1.016,1.565,2260.0,0
2023-11-01,LONG,2023-11-01 10:00:00-04:00,14481.5,14421.5,14601.5,60,120.0,TP,14601.5,120.0,2.0,60,300,-30.8,148.3,122.4,2258,1.439,1.045,1.584,2160.5,2
2023-11-03,LONG,2023-11-03 10:00:00-04:00,15027.7,14967.7,15147.7,60,120.0,TP,15147.7,120.0,2.0,61,305,-50.9,121.5,132.7,2310,1.377,1.029,1.419,2244.0,4
2023-11-07,LONG,2023-11-07 10:00:00-05:00,15233.5,15173.5,15353.5,60,120.0,TIMEOUT,15297.7,64.2,1.07,72,360,-35.5,102.2,107.2,2032,1.549,0.981,1.386,2070.3,1
2023-11-09,SHORT,2023-11-09 10:30:00-05:00,15286.9,15346.9,15166.9,60,120.0,SL,15346.9,-60.0,-1.0,7,35,-65.4,6.4,48.8,2090,1.266,0.984,0.815,2124.0,3
2023-11-10,LONG,2023-11-10 10:00:00-05:00,15275.9,15215.9,15395.9,60,120.0,TP,15395.9,120.0,2.0,24,120,-22.2,121.5,122.4,2236,1.68,1.069,1.758,2092.3,4
2023-11-13,SHORT,2023-11-13 10:00:00-05:00,15429.9,15489.9,15309.9,60,120.0,SL,15489.9,-60.0,-1.0,13,65,-61.2,6.1,48.1,2058,1.609,0.961,1.341,2142.3,0
2023-11-16,LONG,2023-11-16 10:00:00-05:00,15819.3,15759.3,15939.3,60,120.0,SL,15759.3,-60.0,-1.0,8,40,-69.0,20.3,60.5,2124,1.367,0.966,1.244,2199.8,3
2023-11-17,SHORT,2023-11-17 10:05:00-05:00,15790.6,15850.6,15670.6,60,120.0,SL,15850.6,-60.0,-1.0,37,185,-62.9,24.7,58.8,2132,1.425,0.971,1.2,2196.7,4
2023-11-20,LONG,2023-11-20 10:00:00-05:00,15936.1,15876.1,16056.1,60,120.0,TP,16056.1,120.0,2.0,62,310,-55.8,121.8,88.0,1994,1.569,0.928,1.23,2148.0,0
2023-11-21,SHORT,2023-11-21 10:00:00-05:00,15934.1,15994.1,15814.1,60,120.0,TIMEOUT,15924.7,9.4,0.157,72,360,-14.4,69.7,102.5,2074,1.495,0.969,1.355,2140.0,1
2023-11-23,SHORT,2023-11-23 10:05:00-05:00,16009.4,16069.4,15889.4,60,120.0,TIMEOUT,16014.1,-4.7,-0.078,34,170,-16.8,3.2,28.9,758,1.344,0.959,1.095,790.7,3
2023-11-24,SHORT,2023-11-24 10:05:00-05:00,15971.6,16031.6,15851.6,60,120.0,TIMEOUT,15968.4,3.2,0.053,37,185,-10.6,34.9,45.7,1930,1.486,0.838,0.863,2302.7,4
2023-11-27,LONG,2023-11-27 10:05:00-05:00,16001.8,15941.8,16121.8,60,120.0,TIMEOUT,15962.2,-39.6,-0.66,71,355,-46.2,44.6,66.2,2314,1.693,0.945,1.167,2448.3,0
2023-11-28,LONG,2023-11-28 10:35:00-05:00,15970.7,15910.7,16090.7,60,120.0,TIMEOUT,16010.7,40.0,0.667,65,325,-41.0,60.9,64.6,2182,1.226,0.912,0.619,2392.7,1
2023-11-30,SHORT,2023-11-30 10:00:00-05:00,15886.8,15946.8,15766.8,60,120.0,SL,15946.8,-60.0,-1.0,3,15,-77.4,0.0,70.9,2676,1.634,1.055,1.603,2536.0,3
2023-12-01,SHORT,2023-12-01 10:10:00-05:00,15881.6,15941.6,15761.6,60,120.0,SL,15941.6,-60.0,-1.0,12,60,-65.4,49.3,80.8,2430,1.519,0.973,1.063,2496.7,4
2023-12-04,SHORT,2023-12-04 10:05:00-05:00,15815.4,15875.4,15695.4,60,120.0,TP,15695.4,120.0,2.0,9,45,-7.9,123.6,154.3,2436,1.45,0.938,1.097,2596.3,0
2023-12-05,LONG,2023-12-05 10:00:00-05:00,15897.1,15837.1,16017.1,60,120.0,SL,15837.1,-60.0,-1.0,16,80,-66.4,34.5,56.2,2286,1.734,1.068,1.752,2141.3,1
2023-12-06,SHORT,2023-12-06 10:20:00-05:00,15868.0,15928.0,15748.0,60,120.0,TIMEOUT,15791.8,76.2,1.27,68,340,-55.9,91.3,115.0,2076,1.356,1.007,1.029,2062.0,2
2023-12-07,LONG,2023-12-07 10:10:00-05:00,15938.8,15878.8,16058.8,60,120.0,TIMEOUT,16003.1,64.3,1.072,70,350,-29.2,104.4,147.0,2114,1.335,0.956,1.033,2211.3,3
2023-12-08,LONG,2023-12-08 10:00:00-05:00,16028.9,15968.9,16148.9,60,120.0,TIMEOUT,16076.5,47.6,0.793,72,360,-54.1,73.2,147.2,2234,1.283,1.048,1.269,2131.0,4
2023-12-11,LONG,2023-12-11 10:00:00-05:00,16144.6,16084.6,16264.6,60,120.0,TIMEOUT,16222.2,77.6,1.293,72,360,-35.1,87.3,49.8,2058,1.604,0.932,1.248,2208.0,0
2023-12-14,SHORT,2023-12-14 10:15:00-05:00,16586.4,16646.4,16466.4,60,120.0,TP,16466.4,120.0,2.0,38,190,-15.4,121.2,69.9,2162,1.259,0.985,0.965,2195.0,3
2023-12-15,LONG,2023-12-15 10:00:00-05:00,16620.9,16560.9,16740.9,60,120.0,SL,16560.9,-60.0,-1.0,44,220,-60.3,55.2,61.1,1990,1.263,0.906,0.858,2196.3,4
2023-12-18,LONG,2023-12-18 10:00:00-05:00,16683.6,16623.6,16803.6,60,120.0,TIMEOUT,16716.3,32.7,0.545,72,360,-37.1,80.8,47.8,1968,1.497,0.905,1.128,2175.7,0
2023-12-19,LONG,2023-12-19 10:15:00-05:00,16780.7,16720.7,16900.7,60,120.0,TIMEOUT,16808.0,27.3,0.455,69,345,-25.7,36.1,69.5,1866,1.279,0.876,0.684,2129.7,1
2023-12-20,LONG,2023-12-20 10:15:00-05:00,16830.2,16770.2,16950.2,60,120.0,SL,16770.2,-60.0,-1.0,52,260,-78.2,32.1,76.9,1752,1.438,0.913,0.84,1919.3,2
2023-12-22,LONG,2023-12-22 10:00:00-05:00,16827.9,16767.9,16947.9,60,120.0,SL,16767.9,-60.0,-1.0,49,245,-73.5,9.5,113.9,2106,1.542,1.063,1.456,1981.7,4
2023-12-26,LONG,2023-12-26 10:00:00-05:00,16842.1,16782.1,16962.1,60,120.0,TIMEOUT,16880.5,38.4,0.64,72,360,-15.8,67.0,51.8,1620,1.787,0.855,1.079,1895.7,1
2023-12-27,LONG,2023-12-27 10:00:00-05:00,16912.1,16852.1,17032.1,60,120.0,TIMEOUT,16930.5,18.4,0.307,72,360,-54.2,19.7,34.0,1874,1.823,0.982,1.416,1907.7,2
2023-12-28,SHORT,2023-12-28 10:00:00-05:00,16928.2,16988.2,16808.2,60,120.0,TIMEOUT,16908.0,20.2,0.337,72,360,-27.4,37.2,30.0,1746,1.578,0.923,1.178,1890.7,3
2023-12-29,SHORT,2023-12-29 10:35:00-05:00,16874.4,16934.4,16754.4,60,120.0,TP,16754.4,120.0,2.0,10,50,-3.0,120.5,63.5,1694,1.306,0.937,0.744,1808.0,4
2024-01-02,SHORT,2024-01-02 10:00:00-05:00,16597.1,16657.1,16477.1,60,120.0,TP,16477.1,120.0,2.0,60,300,-14.5,144.4,217.3,2046,1.505,0.975,1.358,2099.0,1
2024-01-03,SHORT,2024-01-03 10:10:00-05:00,16396.8,16456.8,16276.8,60,120.0,TIMEOUT,16362.0,34.8,0.58,70,350,-57.7,44.9,134.4,2160,1.442,0.964,1.054,2240.3,2
2024-01-05,LONG,2024-01-05 10:00:00-05:00,16382.3,16322.3,16502.3,60,120.0,SL,16322.3,-60.0,-1.0,25,125,-75.9,36.5,114.7,2176,1.256,1.055,1.193,2062.7,4
2024-01-08,LONG,2024-01-08 10:00:00-05:00,16484.9,16424.9,16604.9,60,120.0,TP,16604.9,120.0,2.0,54,270,-16.4,126.4,135.0,2086,1.579,0.976,1.407,2138.3,0
2024-01-11,SHORT,2024-01-11 10:05:00-05:00,16696.2,16756.2,16576.2,60,120.0,SL,16756.2,-60.0,-1.0,3,15,-62.1,11.1,162.6,2258,1.213,0.98,0.923,2305.0,3
2024-01-16,LONG,2024-01-16 10:05:00-05:00,16788.9,16728.9,16908.9,60,120.0,SL,16728.9,-60.0,-1.0,50,250,-61.3,108.4,117.6,2174,1.365,0.977,1.212,2224.7,1
2024-01-17,SHORT,2024-01-17 10:00:00-05:00,16597.0,16657.0,16477.0,60,120.0,SL,16657.0,-60.0,-1.0,12,60,-73.8,11.7,103.7,2218,1.43,1.035,1.508,2143.7,2
2024-01-22,SHORT,2024-01-22 10:00:00-05:00,17373.1,17433.1,17253.1,60,120.0,TIMEOUT,17318.8,54.3,0.905,72,360,-38.6,68.4,69.0,2284,1.729,1.069,1.761,2137.0,0
2024-01-24,LONG,2024-01-24 10:15:00-05:00,17577.8,17517.8,17697.8,60,120.0,SL,17517.8,-60.0,-1.0,49,245,-68.8,88.8,76.5,2080,1.448,0.955,0.98,2178.7,2
2024-01-29,SHORT,2024-01-29 10:00:00-05:00,17421.8,17481.8,17301.8,60,120.0,SL,17481.8,-60.0,-1.0,28,140,-70.3,12.8,55.8,2068,1.848,0.986,1.465,2096.3,0
2024-02-01,LONG,2024-02-01 10:25:00-05:00,17271.6,17211.6,17391.6,60,120.0,SL,17211.6,-60.0,-1.0,5,25,-80.2,1.4,100.4,2090,1.266,0.984,0.808,2123.0,3
2024-02-05,SHORT,2024-02-05 10:00:00-05:00,17565.1,17625.1,17445.1,60,120.0,SL,17625.1,-60.0,-1.0,31,155,-63.4,100.0,64.0,2310,1.794,1.063,1.722,2172.7,0
2024-02-06,SHORT,2024-02-06 10:00:00-05:00,17550.9,17610.9,17430.9,60,120.0,TIMEOUT,17558.8,-7.9,-0.132,72,360,-28.2,77.8,95.7,2256,1.774,1.024,1.6,2203.2,1
2024-02-07,LONG,2024-02-07 10:10:00-05:00,17720.6,17660.6,17840.6,60,120.0,TIMEOUT,17750.6,30.0,0.5,70,350,-28.0,65.3,147.8,2076,1.441,0.975,1.139,2129.0,2
2024-02-14,LONG,2024-02-14 10:15:00-05:00,17752.9,17692.9,17872.9,60,120.0,SL,17692.9,-60.0,-1.0,8,40,-81.9,20.5,118.9,2056,1.322,0.939,0.903,2190.7,2
2024-02-15,SHORT,2024-02-15 10:00:00-05:00,17741.1,17801.1,17621.1,60,120.0,SL,17801.1,-60.0,-1.0,29,145,-67.7,23.2,56.0,2176,1.423,1.002,1.354,2171.7,3
2024-02-16,SHORT,2024-02-16 10:00:00-05:00,17686.2,17746.2,17566.2,60,120.0,SL,17746.2,-60.0,-1.0,8,40,-66.0,14.3,121.8,2382,1.471,1.065,1.576,2237.0,4
2024-02-19,LONG,2024-02-19 10:00:00-05:00,17732.4,17672.4,17852.4,60,120.0,TIMEOUT,17726.6,-5.8,-0.097,35,175,-21.8,5.2,51.5,858,1.378,0.904,0.979,949.3,0
2024-02-20,SHORT,2024-02-20 10:00:00-05:00,17479.8,17539.8,17359.8,60,120.0,SL,17539.8,-60.0,-1.0,71,355,-74.0,83.7,110.4,2230,1.555,0.993,1.46,2245.3,1
2024-02-21,SHORT,2024-02-21 10:25:00-05:00,17415.6,17475.6,17295.6,60,120.0,SL,17475.6,-60.0,-1.0,66,330,-67.2,100.2,102.4,1948,1.207,0.89,0.584,2188.0,2
2024-02-22,LONG,2024-02-22 10:05:00-05:00,17884.1,17824.1,18004.1,60,120.0,TP,18004.1,120.0,2.0,47,235,-38.3,129.0,113.0,2228,1.457,0.995,1.282,2238.3,3
2024-02-26,LONG,2024-02-26 10:15:00-05:00,17980.4,17920.4,18100.4,60,120.0,SL,17920.4,-60.0,-1.0,69,345,-68.0,32.4,98.3,1972,1.435,0.911,0.867,2165.7,0
2024-02-29,LONG,2024-02-29 10:00:00-05:00,18027.8,17967.8,18147.8,60,120.0,SL,17967.8,-60.0,-1.0,2,10,-83.4,4.4,207.5,2070,1.299,0.968,1.009,2139.3,3
2024-03-01,LONG,2024-03-01 10:05:00-05:00,18141.0,18081.0,18261.0,60,120.0,TP,18261.0,120.0,2.0,36,180,-32.3,128.5,130.0,2076,1.499,0.965,1.16,2150.3,4
2024-03-04,SHORT,2024-03-04 10:00:00-05:00,18259.1,18319.1,18139.1,60,120.0,TIMEOUT,18214.4,44.7,0.745,72,360,-54.7,45.9,66.3,2090,1.768,0.971,1.4,2152.0,0
2024-03-05,SHORT,2024-03-05 10:00:00-05:00,18041.1,18101.1,17921.1,60,120.0,TP,17921.1,120.0,2.0,6,30,-1.3,140.2,82.4,2204,1.622,1.017,1.552,2167.7,1
2024-03-07,LONG,2024-03-07 10:00:00-05:00,18168.1,18108.1,18288.1,60,120.0,TP,18288.1,120.0,2.0,25,125,-15.2,121.4,271.6,2054,1.339,0.925,1.104,2220.7,3
2024-03-11,SHORT,2024-03-11 10:00:00-04:00,17892.7,17952.7,17772.7,60,120.0,SL,17952.7,-60.0,-1.0,6,30,-74.9,13.1,128.4,2272,1.477,0.961,1.323,2364.7,0
2024-03-13,SHORT,2024-03-13 10:00:00-04:00,18071.1,18131.1,17951.1,60,120.0,SL,18131.1,-60.0,-1.0,38,190,-61.9,42.4,91.5,2078,1.524,0.931,1.226,2231.0,2
2024-03-14,SHORT,2024-03-14 10:00:00-04:00,17990.5,18050.5,17870.5,60,120.0,SL,18050.5,-60.0,-1.0,2,10,-69.1,3.3,84.6,2232,1.333,0.967,1.147,2308.0,3
2024-03-15,SHORT,2024-03-15 10:00:00-04:00,17824.5,17884.5,17704.5,60,120.0,SL,17884.5,-60.0,-1.0,7,35,-79.2,39.0,188.5,2348,1.449,1.035,1.433,2268.3,4
2024-03-18,LONG,2024-03-18 10:00:00-04:00,18052.8,17992.8,18172.8,60,120.0,SL,17992.8,-60.0,-1.0,36,180,-66.2,72.9,156.4,2208,1.678,0.987,1.437,2236.3,0
2024-03-27,SHORT,2024-03-27 10:00:00-04:00,18184.3,18244.3,18064.3,60,120.0,SL,18244.3,-60.0,-1.0,67,335,-73.0,27.9,99.8,2348,2.045,1.038,1.617,2261.7,2
2024-03-28,LONG,2024-03-28 10:00:00-04:00,18305.7,18245.7,18425.7,60,120.0,SL,18245.7,-60.0,-1.0,28,140,-61.3,2.4,68.6,2024,1.43,0.942,1.133,2149.3,3
2024-04-02,SHORT,2024-04-02 10:05:00-04:00,18036.2,18096.2,17916.2,60,120.0,SL,18096.2,-60.0,-1.0,60,300,-71.7,39.5,239.1,2114,1.253,0.969,0.971,2182.3,1
2024-04-03,LONG,2024-04-03 10:00:00-04:00,18149.1,18089.1,18269.1,60,120.0,TIMEOUT,18183.3,34.2,0.57,72,360,-52.6,95.5,87.2,2300,1.612,1.135,2.064,2026.0,2
2024-04-09,SHORT,2024-04-09 10:30:00-04:00,18051.3,18111.3,17931.3,60,120.0,SL,18111.3,-60.0,-1.0,23,115,-61.2,80.6,140.2,2754,1.401,1.067,1.161,2581.3,1
2024-04-15,SHORT,2024-04-15 10:10:00-04:00,18061.0,18121.0,17941.0,60,120.0,TP,17941.0,120.0,2.0,28,140,-30.0,124.9,108.4,2322,1.369,1.104,1.52,2103.7,0
2024-04-18,SHORT,2024-04-18 10:00:00-04:00,17448.8,17508.8,17328.8,60,120.0,SL,17508.8,-60.0,-1.0,3,15,-62.5,3.5,107.5,2208,1.385,0.992,1.358,2225.3,3
2024-04-22,SHORT,2024-04-22 10:20:00-04:00,17071.3,17131.3,16951.3,60,120.0,SL,17131.3,-60.0,-1.0,23,115,-80.6,64.6,80.0,2134,1.347,0.984,0.998,2169.3,0
2024-04-23,LONG,2024-04-23 10:00:00-04:00,17349.8,17289.8,17469.8,60,120.0,TP,17469.8,120.0,2.0,27,135,-2.8,124.2,116.5,2220,1.689,1.126,1.798,1971.7,1
2024-04-24,LONG,2024-04-24 10:05:00-04:00,17629.1,17569.1,17749.1,60,120.0,SL,17569.1,-60.0,-1.0,7,35,-69.9,7.1,86.3,2010,1.281,0.908,0.898,2213.3,2
2024-05-02,SHORT,2024-05-02 10:00:00-04:00,17366.4,17426.4,17246.4,60,120.0,SL,17426.4,-60.0,-1.0,11,55,-65.6,82.3,99.4,2252,1.441,1.018,1.461,2211.3,3
2024-05-06,LONG,2024-05-06 10:00:00-04:00,17991.3,17931.3,18111.3,60,120.0,TIMEOUT,18085.1,93.8,1.563,72,360,-28.6,102.7,84.9,1908,1.657,0.936,1.275,2037.7,0
2024-05-07,LONG,2024-05-07 10:10:00-04:00,18109.2,18049.2,18229.2,60,120.0,TIMEOUT,18097.1,-12.1,-0.202,70,350,-48.4,49.0,61.8,1870,1.43,0.907,0.922,2060.7,1
2024-05-20,LONG,2024-05-20 10:00:00-04:00,18658.9,18598.9,18778.9,60,120.0,TIMEOUT,18675.8,16.9,0.282,72,360,-40.6,46.2,51.8,1862,1.594,0.904,1.146,2060.0,0
2024-05-22,LONG,2024-05-22 10:00:00-04:00,18736.0,18676.0,18856.0,60,120.0,SL,18676.0,-60.0,-1.0,44,220,-62.8,19.5,65.4,1958,1.824,0.976,1.406,2007.0,2
2024-05-23,SHORT,2024-05-23 10:00:00-04:00,18795.3,18855.3,18675.3,60,120.0,SL,18855.3,-60.0,-1.0,22,110,-60.1,63.9,93.1,2284,1.677,0.994,1.445,2298.7,3
2024-05-24,LONG,2024-05-24 10:00:00-04:00,18712.9,18652.9,18832.9,60,120.0,TP,18832.9,120.0,2.0,14,70,-6.1,135.8,88.9,2230,1.564,1.056,1.666,2111.2,4
2024-05-27,LONG,2024-05-27 10:55:00-04:00,18840.9,18780.9,18960.9,60,120.0,TIMEOUT,18882.2,41.3,0.688,24,120,-0.3,45.5,29.3,882,1.342,1.024,1.314,861.3,0
2024-05-28,SHORT,2024-05-28 10:00:00-04:00,18816.1,18876.1,18696.1,60,120.0,SL,18876.1,-60.0,-1.0,71,355,-61.5,63.7,80.2,2168,1.634,1.008,1.515,2151.0,1
2024-05-31,SHORT,2024-05-31 10:15:00-04:00,18411.1,18471.1,18291.1,60,120.0,TP,18291.1,120.0,2.0,10,50,-15.3,122.8,182.6,2228,1.236,1.004,1.106,2220.0,4
2024-06-05,LONG,2024-06-05 10:00:00-04:00,18806.7,18746.7,18926.7,60,120.0,TP,18926.7,120.0,2.0,15,75,-36.3,122.2,150.5,2438,1.848,1.163,2.124,2096.7,2
2024-06-06,SHORT,2024-06-06 10:05:00-04:00,19008.1,19068.1,18888.1,60,120.0,TIMEOUT,19009.0,-0.9,-0.015,71,355,-52.0,35.4,65.0,2112,1.27,0.924,0.95,2286.8,3
2024-06-13,SHORT,2024-06-13 10:15:00-04:00,19541.4,19601.4,19421.4,60,120.0,SL,19601.4,-60.0,-1.0,68,340,-63.0,67.8,100.8,2184,1.216,0.963,0.928,2268.0,3
2024-06-18,SHORT,2024-06-18 10:15:00-04:00,19893.4,19953.4,19773.4,60,120.0,TIMEOUT,19909.8,-16.4,-0.273,69,345,-48.8,52.3,81.4,2038,1.249,0.921,0.808,2212.7,1
2024-06-20,SHORT,2024-06-20 10:00:00-04:00,19935.9,19995.9,19815.9,60,120.0,TP,19815.9,120.0,2.0,28,140,-8.7,128.2,126.8,2212,1.484,0.986,1.323,2244.0,3
2024-06-24,SHORT,2024-06-24 10:25:00-04:00,19621.6,19681.6,19501.6,60,120.0,TP,19501.6,120.0,2.0,50,250,-48.4,120.3,134.1,2208,1.283,0.958,0.817,2304.7,0
2024-06-25,LONG,2024-06-25 10:00:00-04:00,19609.3,19549.3,19729.3,60,120.0,TIMEOUT,19692.5,83.2,1.387,72,360,-35.8,105.2,121.3,2248,1.651,1.012,1.506,2220.8,1
2024-06-27,LONG,2024-06-27 10:00:00-04:00,19798.3,19738.3,19918.3,60,120.0,SL,19738.3,-60.0,-1.0,17,85,-79.6,55.0,72.1,2270,1.528,0.969,1.3,2342.3,3
2024-06-28,LONG,2024-06-28 10:00:00-04:00,19973.3,19913.3,20093.3,60,120.0,SL,19913.3,-60.0,-1.0,10,50,-76.6,53.3,111.4,2268,1.376,1.026,1.397,2210.7,4
2024-07-01,SHORT,2024-07-01 10:10:00-04:00,19578.6,19638.6,19458.6,60,120.0,SL,19638.6,-60.0,-1.0,1,5,-97.4,8.3,118.3,2456,1.57,1.037,1.333,2367.7,0
2024-07-02,LONG,2024-07-02 10:00:00-04:00,19831.8,19771.8,19951.8,60,120.0,TP,19951.8,120.0,2.0,46,230,-52.4,126.6,105.3,2387,1.598,0.998,1.425,2391.0,1
2024-07-03,LONG,2024-07-03 10:10:00-04:00,20046.1,19986.1,20166.1,60,120.0,TP,20166.1,120.0,2.0,25,125,-39.2,130.6,76.0,2232,1.456,1.009,1.167,2211.0,2
2024-07-04,SHORT,2024-07-04 10:00:00-04:00,20155.1,20215.1,20035.1,60,120.0,TIMEOUT,20143.2,11.9,0.198,35,175,-12.0,19.3,13.1,738,1.645,0.914,1.177,807.0,3
2024-07-05,LONG,2024-07-05 10:00:00-04:00,20299.8,20239.8,20419.8,60,120.0,SL,20239.8,-60.0,-1.0,2,10,-66.5,10.9,110.8,2248,1.348,0.957,1.095,2349.7,4
2024-07-08,LONG,2024-07-08 10:10:00-04:00,20409.9,20349.9,20529.9,60,120.0,TIMEOUT,20448.2,38.3,0.638,70,350,-50.1,49.6,52.2,2070,1.59,0.935,1.043,2213.3,0
2024-07-09,LONG,2024-07-09 10:10:00-04:00,20534.6,20474.6,20654.6,60,120.0,SL,20474.6,-60.0,-1.0,3,15,-65.5,6.4,43.6,2080,1.537,0.929,1.012,2240.0,1
2024-07-10,LONG,2024-07-10 10:00:00-04:00,20552.6,20492.6,20672.6,60,120.0,SL,20492.6,-60.0,-1.0,12,60,-72.4,19.1,69.4,2118,1.84,0.954,1.364,2220.3,2
2024-07-11,SHORT,2024-07-11 10:10:00-04:00,20532.7,20592.7,20412.7,60,120.0,TP,20412.7,120.0,2.0,8,40,-2.2,121.0,117.9,2362,1.202,1.04,1.256,2271.7,3
2024-07-12,LONG,2024-07-12 10:00:00-04:00,20340.0,20280.0,20460.0,60,120.0,TP,20460.0,120.0,2.0,42,210,-33.5,129.6,129.6,2306,1.317,1.014,1.25,2274.7,4
2024-07-15,LONG,2024-07-15 10:00:00-04:00,20462.2,20402.2,20582.2,60,120.0,TP,20582.2,120.0,2.0,16,80,-16.8,130.9,56.4,2262,1.612,0.956,1.338,2367.3,0
2024-07-16,SHORT,2024-07-16 10:00:00-04:00,20331.5,20391.5,20211.5,60,120.0,SL,20391.5,-60.0,-1.0,13,65,-72.5,43.1,111.4,2392,1.617,1.053,1.572,2272.2,1
2024-07-17,SHORT,2024-07-17 10:00:00-04:00,19962.8,20022.8,19842.8,60,120.0,TP,19842.8,120.0,2.0,26,130,-22.5,122.3,258.2,2384,1.435,0.992,1.414,2403.7,2
2024-07-18,SHORT,2024-07-18 10:30:00-04:00,19770.7,19830.7,19650.7,60,120.0,SL,19830.7,-60.0,-1.0,5,25,-61.5,67.5,143.4,2382,1.263,1.012,0.969,2354.0,3
2024-07-22,LONG,2024-07-22 10:25:00-04:00,19784.0,19724.0,19904.0,60,120.0,SL,19724.0,-60.0,-1.0,8,40,-63.0,57.8,200.2,2246,1.245,0.941,0.667,2386.7,0
2024-07-23,LONG,2024-07-23 10:05:00-04:00,19847.8,19787.8,19967.8,60,120.0,SL,19787.8,-60.0,-1.0,8,40,-83.9,26.8,146.6,2300,1.396,0.973,1.212,2362.7,1
2024-07-24,SHORT,2024-07-24 10:00:00-04:00,19328.0,19388.0,19208.0,60,120.0,TP,19208.0,120.0,2.0,16,80,-25.6,125.5,166.4,2466,1.492,1.013,1.524,2433.3,2
2024-07-25,SHORT,2024-07-25 10:00:00-04:00,18823.5,18883.5,18703.5,60,120.0,SL,18883.5,-60.0,-1.0,4,20,-64.0,104.0,212.5,2580,1.284,1.013,1.425,2547.3,3
2024-07-26,SHORT,2024-07-26 10:05:00-04:00,18899.1,18959.1,18779.1,60,120.0,SL,18959.1,-60.0,-1.0,1,5,-65.2,1.5,171.1,2530,1.37,1.027,1.328,2464.7,4
2024-07-30,SHORT,2024-07-30 10:25:00-04:00,19018.7,19078.7,18898.7,60,120.0,TP,18898.7,120.0,2.0,7,35,-11.5,155.5,107.3,2416,1.401,0.982,0.842,2461.3,1
